"","pred","obs","ESCA","OV","STAD","rowIndex","nrounds","max_depth","eta","gamma","colsample_bytree","min_child_weight","subsample","Resample"
"412","OV","OV",0.145556598901749,0.677598893642426,0.176844507455826,799,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"413","OV","OV",0.145621657371521,0.677666366100311,0.176711976528168,804,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"414","OV","OV",0.145621657371521,0.677666366100311,0.176711976528168,811,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"415","OV","OV",0.145454093813896,0.67779928445816,0.176746651530266,814,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"416","OV","OV",0.145621657371521,0.677666366100311,0.176711976528168,816,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"417","OV","OV",0.145621657371521,0.677666366100311,0.176711976528168,829,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"418","OV","OV",0.145621657371521,0.677666366100311,0.176711976528168,832,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"419","OV","OV",0.154990077018738,0.601012587547302,0.243997350335121,837,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"420","STAD","STAD",0.142818823456764,0.152593642473221,0.704587578773499,839,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"421","OV","OV",0.178023159503937,0.614050626754761,0.207926213741302,843,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"422","OV","OV",0.154847398400307,0.540278851985931,0.304873734712601,858,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"423","OV","OV",0.16543984413147,0.436846494674683,0.397713661193848,872,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"424","STAD","STAD",0.149912878870964,0.16207766532898,0.688009440898895,887,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"425","ESCA","ESCA",0.640011250972748,0.160458952188492,0.199529752135277,897,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"426","ESCA","STAD",0.552874565124512,0.200534150004387,0.246591299772263,904,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"427","STAD","STAD",0.127398759126663,0.224420368671417,0.648180902004242,913,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"428","ESCA","STAD",0.640928387641907,0.161518439650536,0.197553172707558,922,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"429","ESCA","ESCA",0.599359273910522,0.184284642338753,0.216356053948402,927,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"430","ESCA","ESCA",0.640206873416901,0.158074542880058,0.201718553900719,936,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"431","ESCA","ESCA",0.391427487134933,0.270669400691986,0.337903141975403,949,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"432","STAD","STAD",0.139223679900169,0.150521099567413,0.710255265235901,963,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"433","OV","OV",0.206105038523674,0.582530677318573,0.211364284157753,971,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"434","OV","OV",0.142711460590363,0.684483110904694,0.172805443406105,975,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"435","OV","OV",0.145621657371521,0.677666366100311,0.176711976528168,1004,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"436","OV","OV",0.145621657371521,0.677666366100311,0.176711976528168,1019,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"437","ESCA","ESCA",0.673613429069519,0.152383953332901,0.174002602696419,1049,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"438","OV","OV",0.150210171937943,0.667509734630585,0.182280153036118,1050,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"439","OV","OV",0.150210171937943,0.667509734630585,0.182280153036118,1057,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"440","STAD","STAD",0.142818823456764,0.152593642473221,0.704587578773499,1095,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"441","STAD","STAD",0.138479471206665,0.155061930418015,0.706458568572998,1097,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"442","STAD","STAD",0.138398006558418,0.178824216127396,0.682777762413025,1103,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"443","STAD","STAD",0.143627718091011,0.185581520199776,0.670790731906891,1104,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"444","ESCA","ESCA",0.628282964229584,0.180104285478592,0.191612720489502,1123,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"445","STAD","STAD",0.136221334338188,0.168840050697327,0.694938600063324,1127,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"446","STAD","ESCA",0.284961968660355,0.300216197967529,0.414821863174438,1129,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"447","ESCA","STAD",0.62007737159729,0.159035906195641,0.220886752009392,1151,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"448","ESCA","STAD",0.605274438858032,0.173422083258629,0.2213034927845,1166,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"449","OV","OV",0.160600438714027,0.665785610675812,0.173613891005516,1191,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"450","OV","OV",0.346901297569275,0.518017649650574,0.135081112384796,1199,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"451","OV","OV",0.186752945184708,0.631366491317749,0.181880608201027,1208,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"452","STAD","STAD",0.139470353722572,0.149016007781029,0.711513638496399,1238,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"453","ESCA","ESCA",0.637414574623108,0.172685042023659,0.189900368452072,1260,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"454","STAD","STAD",0.129889905452728,0.260348916053772,0.6097611784935,1278,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"455","OV","OV",0.150517016649246,0.667625427246094,0.181857541203499,1283,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"456","STAD","STAD",0.139223679900169,0.150521099567413,0.710255265235901,1293,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"457","STAD","STAD",0.171020656824112,0.142993524670601,0.685985863208771,1328,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"458","STAD","STAD",0.195050612092018,0.17739525437355,0.627554178237915,1334,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"459","STAD","STAD",0.186495050787926,0.135357365012169,0.678147554397583,1347,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"460","ESCA","STAD",0.520817339420319,0.191072300076485,0.288110375404358,1361,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"461","ESCA","ESCA",0.546122431755066,0.183497563004494,0.270379960536957,1364,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"462","ESCA","ESCA",0.64264589548111,0.157002970576286,0.200351119041443,1365,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"463","STAD","STAD",0.239278048276901,0.179544001817703,0.581177890300751,1372,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"464","STAD","STAD",0.13979409635067,0.148959934711456,0.711246013641357,1383,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"465","STAD","STAD",0.144895121455193,0.149529352784157,0.705575525760651,1384,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"466","STAD","STAD",0.140458777546883,0.150237023830414,0.70930427312851,1402,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"467","STAD","STAD",0.143627718091011,0.185581520199776,0.670790731906891,1407,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"468","STAD","STAD",0.281966269016266,0.186137303709984,0.531896412372589,1418,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"469","OV","STAD",0.147333636879921,0.4619060754776,0.390760242938995,1430,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"470","STAD","STAD",0.138201802968979,0.1586534678936,0.703144729137421,1435,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"471","STAD","STAD",0.143491938710213,0.162094086408615,0.694414019584656,1472,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"472","OV","OV",0.150912538170815,0.670630931854248,0.178456529974937,1484,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"473","STAD","STAD",0.19866381585598,0.174715995788574,0.626620173454285,1486,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"474","STAD","STAD",0.135279938578606,0.304923504590988,0.559796571731567,1488,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"475","OV","OV",0.173386320471764,0.604963064193726,0.221650570631027,1495,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"476","STAD","STAD",0.197166711091995,0.176849380135536,0.625983893871307,1503,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"477","ESCA","ESCA",0.656376361846924,0.157770544290543,0.185853078961372,1535,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"478","ESCA","ESCA",0.672581076622009,0.147512033581734,0.179906859993935,1557,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"479","STAD","STAD",0.226770669221878,0.188958674669266,0.584270596504211,1565,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"480","ESCA","ESCA",0.569204270839691,0.221825823187828,0.208969876170158,1574,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"481","STAD","STAD",0.2997205555439,0.192389473319054,0.507889986038208,1582,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"482","ESCA","STAD",0.566418707370758,0.188309565186501,0.245271697640419,1585,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"483","ESCA","OV",0.635368227958679,0.163923844695091,0.20070792734623,1586,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"484","ESCA","ESCA",0.675061345100403,0.149191588163376,0.175747081637383,1592,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"485","ESCA","ESCA",0.630858778953552,0.154233008623123,0.214908182621002,1593,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"486","STAD","STAD",0.164475619792938,0.150988414883614,0.684535920619965,1594,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"487","STAD","STAD",0.141848519444466,0.158350840210915,0.699800610542297,1596,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"488","STAD","STAD",0.22702132165432,0.158247351646423,0.614731311798096,1597,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"489","OV","OV",0.1513651907444,0.696205139160156,0.152429684996605,1611,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"490","OV","OV",0.169203832745552,0.638829171657562,0.191966995596886,1626,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"491","OV","OV",0.146197199821472,0.680344700813293,0.173458084464073,1627,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"492","OV","OV",0.176437512040138,0.540487885475159,0.283074587583542,1632,10,4,0.1,0,0.7,1,0.8,"Fold03.Rep1"
"493","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,6,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"494","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,12,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"495","STAD","STAD",0.190454825758934,0.1692054271698,0.640339732170105,18,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"496","OV","OV",0.199780449271202,0.562186062335968,0.238033518195152,21,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"497","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,80,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"498","STAD","STAD",0.18283848464489,0.223420977592468,0.593740522861481,82,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"499","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,85,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"500","OV","OV",0.148897156119347,0.670486927032471,0.180615901947021,97,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"501","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,125,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"502","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,129,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"503","OV","OV",0.196295157074928,0.562814950942993,0.240889891982079,147,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"504","OV","OV",0.167164146900177,0.598685204982758,0.234150618314743,149,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"505","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,150,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"506","OV","OV",0.15198178589344,0.684377074241638,0.163641184568405,163,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"507","OV","OV",0.150185912847519,0.67680412530899,0.173009976744652,191,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"508","ESCA","ESCA",0.617606341838837,0.18639375269413,0.195999875664711,195,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"509","STAD","STAD",0.134279832243919,0.184258684515953,0.68146151304245,201,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"510","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,202,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"511","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,205,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"512","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,216,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"513","OV","OV",0.167523443698883,0.652984619140625,0.179491937160492,221,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"514","STAD","STAD",0.189413487911224,0.264157384634018,0.54642915725708,246,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"515","OV","OV",0.156454473733902,0.648997008800507,0.194548487663269,272,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"516","OV","OV",0.251267552375793,0.440381467342377,0.308351010084152,274,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"517","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,283,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"518","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,294,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"519","OV","OV",0.156454473733902,0.648997008800507,0.194548487663269,300,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"520","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,310,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"521","OV","OV",0.190204903483391,0.576379060745239,0.233416050672531,314,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"522","STAD","OV",0.15032684803009,0.410420805215836,0.439252316951752,337,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"523","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,338,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"524","STAD","STAD",0.270235985517502,0.281083643436432,0.448680400848389,348,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"525","STAD","STAD",0.128979682922363,0.24233315885067,0.628687143325806,349,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"526","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,381,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"527","OV","OV",0.142611682415009,0.642183303833008,0.215204998850822,411,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"528","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,415,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"529","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,425,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"530","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,427,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"531","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,433,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"532","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,441,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"533","OV","OV",0.150263130664825,0.676637947559357,0.173098906874657,450,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"534","OV","STAD",0.285136371850967,0.379605144262314,0.335258483886719,468,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"535","STAD","STAD",0.136665150523186,0.146443381905556,0.716891467571259,471,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"536","STAD","STAD",0.170406565070152,0.202485650777817,0.627107799053192,475,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"537","STAD","STAD",0.139928936958313,0.149940684437752,0.710130333900452,476,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"538","STAD","STAD",0.139928936958313,0.149940684437752,0.710130333900452,477,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"539","STAD","STAD",0.139928936958313,0.149940684437752,0.710130333900452,480,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"540","ESCA","STAD",0.464804410934448,0.156288146972656,0.378907442092896,498,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"541","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,511,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"542","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,514,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"543","OV","OV",0.216468662023544,0.517884850502014,0.265646457672119,521,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"544","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,522,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"545","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,526,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"546","STAD","STAD",0.137680619955063,0.16359905898571,0.698720276355743,552,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"547","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,553,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"548","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,557,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"549","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,558,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"550","STAD","STAD",0.130836799740791,0.205174893140793,0.663988292217255,578,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"551","STAD","STAD",0.139928936958313,0.149940684437752,0.710130333900452,613,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"552","STAD","STAD",0.134279832243919,0.184258684515953,0.68146151304245,629,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"553","ESCA","ESCA",0.613887012004852,0.17396405339241,0.212148934602737,635,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"554","ESCA","ESCA",0.640915215015411,0.160071492195129,0.19901330769062,636,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"555","STAD","STAD",0.290243178606033,0.352931588888168,0.356825232505798,642,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"556","STAD","STAD",0.148486986756325,0.156598672270775,0.6949143409729,656,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"557","OV","OV",0.203838437795639,0.458863168954849,0.337298363447189,659,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"558","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,683,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"559","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,686,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"560","STAD","STAD",0.216490089893341,0.251486241817474,0.532023668289185,689,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"561","OV","OV",0.142973378300667,0.679241597652435,0.177784979343414,691,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"562","OV","OV",0.145894259214401,0.701087296009064,0.153018370270729,699,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"563","OV","OV",0.179088056087494,0.601138353347778,0.219773635268211,704,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"564","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,712,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"565","STAD","STAD",0.134279832243919,0.184258684515953,0.68146151304245,731,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"566","OV","OV",0.142973378300667,0.679241597652435,0.177784979343414,762,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"567","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,774,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"568","STAD","STAD",0.136665150523186,0.146443381905556,0.716891467571259,775,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"569","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,790,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"570","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,824,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"571","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,845,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"572","STAD","STAD",0.14478500187397,0.194696426391602,0.66051858663559,851,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"573","OV","OV",0.149871855974197,0.674875974655151,0.175252139568329,853,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"574","OV","OV",0.246912807226181,0.587157011032104,0.165930166840553,867,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"575","OV","OV",0.191048458218575,0.619216084480286,0.189735442399979,876,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"576","OV","OV",0.150263130664825,0.676637947559357,0.173098906874657,877,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"577","STAD","STAD",0.122066922485828,0.258451282978058,0.619481801986694,880,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"578","ESCA","STAD",0.516344308853149,0.181751489639282,0.301904141902924,907,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"579","ESCA","ESCA",0.616384744644165,0.177759990096092,0.205855265259743,924,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"580","ESCA","STAD",0.434788346290588,0.203707113862038,0.361504524946213,932,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"581","STAD","STAD",0.136665150523186,0.146443381905556,0.716891467571259,942,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"582","ESCA","ESCA",0.65943855047226,0.153486430644989,0.187075033783913,957,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"583","OV","OV",0.155459374189377,0.681490004062653,0.163050562143326,965,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"584","ESCA","ESCA",0.61762797832489,0.174015536904335,0.208356454968452,972,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"585","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,992,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"586","STAD","STAD",0.183752238750458,0.196899503469467,0.619348227977753,993,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"587","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,995,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"588","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,1002,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"589","STAD","STAD",0.142745822668076,0.166525602340698,0.690728604793549,1025,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"590","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,1026,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"591","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,1028,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"592","STAD","STAD",0.138544321060181,0.148457005620003,0.712998628616333,1038,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"593","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,1041,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"594","OV","OV",0.150263130664825,0.676637947559357,0.173098906874657,1067,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"595","ESCA","OV",0.455419570207596,0.3218614757061,0.222719013690948,1081,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"596","ESCA","STAD",0.427939593791962,0.17030180990696,0.401758641004562,1084,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"597","ESCA","ESCA",0.595219433307648,0.152361109852791,0.2524194419384,1086,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"598","STAD","STAD",0.315409898757935,0.184203773736954,0.500386357307434,1089,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"599","STAD","STAD",0.136665150523186,0.146443381905556,0.716891467571259,1090,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"600","ESCA","ESCA",0.651819705963135,0.158042386174202,0.190137952566147,1105,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"601","ESCA","ESCA",0.65011340379715,0.160246387124062,0.189640209078789,1108,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"602","STAD","STAD",0.158405750989914,0.259050637483597,0.582543611526489,1125,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"603","STAD","STAD",0.130938455462456,0.182210102677345,0.686851441860199,1130,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"604","ESCA","ESCA",0.62795752286911,0.142191708087921,0.229850769042969,1136,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"605","ESCA","STAD",0.642500042915344,0.16283543407917,0.194664537906647,1145,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"606","STAD","STAD",0.224542319774628,0.133732348680496,0.641725361347198,1146,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"607","ESCA","ESCA",0.596060276031494,0.170681029558182,0.233258739113808,1153,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"608","ESCA","ESCA",0.46562248468399,0.243892952799797,0.290484637022018,1159,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"609","ESCA","ESCA",0.627452850341797,0.157273814082146,0.215273320674896,1163,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"610","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,1210,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"611","STAD","STAD",0.136665150523186,0.146443381905556,0.716891467571259,1217,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"612","STAD","STAD",0.136665150523186,0.146443381905556,0.716891467571259,1218,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"613","OV","OV",0.14822493493557,0.667459905147552,0.184315204620361,1243,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
