"","pred","obs","BLCA","BRCA","CESC","COAD","ESCA","GBM","KIRC","LGG","LUAD","OV","PRAD","STAD","THCA","UCS","rowIndex","nrounds","max_depth","eta","gamma","colsample_bytree","min_child_weight","subsample","Resample"
"855","OV","STAD",0.0314258895814419,0.0306514203548431,0.0323214046657085,0.0374170280992985,0.0264845639467239,0.0264321994036436,0.0292520988732576,0.0323356874287128,0.0297082755714655,0.368203103542328,0.0440172776579857,0.250464618206024,0.034915566444397,0.0263708829879761,1859,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"856","ESCA","ESCA",0.0338616482913494,0.033866111189127,0.0338487923145294,0.0338607542216778,0.484033763408661,0.0338090285658836,0.0340104028582573,0.0338538512587547,0.0338450036942959,0.0467226803302765,0.033850971609354,0.0967048108577728,0.0338559746742249,0.0338762663304806,1860,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"857","GBM","GBM",0.0341217443346977,0.0341262444853783,0.0341087877750397,0.0341208428144455,0.0340715944766998,0.553816258907318,0.0367356725037098,0.0341138876974583,0.034104973077774,0.0340776704251766,0.0341109819710255,0.0342388153076172,0.0341160260140896,0.0341364741325378,1866,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"858","OV","OV",0.0355637110769749,0.0355683974921703,0.0355502068996429,0.0355627723038197,0.0355114415287971,0.0355084463953972,0.0382612571120262,0.0355555228888988,0.0355462320148945,0.494636118412018,0.0355524979531765,0.0760465413331985,0.0355577506124973,0.0355790592730045,1870,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"859","STAD","STAD",0.0358824171125889,0.0358871482312679,0.0358687900006771,0.0358814671635628,0.176158681511879,0.0358266569674015,0.0360400453209877,0.0358741544187069,0.035864781588316,0.0486607253551483,0.0358710996806622,0.380409717559814,0.0358764044940472,0.0358979031443596,1873,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"860","OV","OV",0.0365048535168171,0.0365096628665924,0.0364909917116165,0.0365038886666298,0.0364511981606483,0.0364481247961521,0.0392737835645676,0.0364964455366135,0.0364869087934494,0.507725894451141,0.0364933386445045,0.0515955202281475,0.036498736590147,0.0365206077694893,1874,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"861","STAD","STAD",0.0334270857274532,0.0334314927458763,0.0334143936634064,0.0334262028336525,0.0333779565989971,0.0333751402795315,0.0361917652189732,0.0334193855524063,0.033410657197237,0.0385895520448685,0.0334165431559086,0.55765688419342,0.0334214828908443,0.0334415137767792,1908,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"862","STAD","STAD",0.0333605036139488,0.0333649031817913,0.0333478376269341,0.0333596207201481,0.0333114750683308,0.0333086624741554,0.0361196771264076,0.0333528220653534,0.0333441086113453,0.0405044965445995,0.033349983394146,0.556546092033386,0.0333549119532108,0.0333749055862427,1909,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"863","STAD","STAD",0.0313579030334949,0.0313620381057262,0.0313459932804108,0.0313570722937584,0.0313711985945702,0.0313091725111008,0.0337364338338375,0.0313506796956062,0.0313424915075302,0.235362380743027,0.0313480123877525,0.383253484964371,0.0313526466488838,0.0341504439711571,1928,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"864","STAD","STAD",0.030241135507822,0.0302451215684414,0.030229652300477,0.0302403345704079,0.0302539579570293,0.0301941409707069,0.0325349569320679,0.0302341710776091,0.0302262715995312,0.130372062325478,0.0302315969020128,0.504506349563599,0.030236067250371,0.0302541889250278,1930,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"865","OV","STAD",0.0301344152539968,0.0293917711824179,0.030993128195405,0.0358793437480927,0.0253961570560932,0.0253459438681602,0.028228722512722,0.0310068223625422,0.0284873861819506,0.353071451187134,0.0422083474695683,0.281088650226593,0.0334806814789772,0.0252871476113796,1931,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"866","ESCA","STAD",0.0455737076699734,0.0455797128379345,0.045556403696537,0.0455725006759167,0.236364915966988,0.0455028899013996,0.0702479556202888,0.0455632098019123,0.045551311224699,0.0491525270044804,0.0455593392252922,0.188616067171097,0.0455660708248615,0.0455933772027493,1940,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"867","STAD","ESCA",0.0354588851332664,0.035463560372591,0.0354454182088375,0.0354579426348209,0.0439305119216442,0.0357915982604027,0.0381484776735306,0.0354507192969322,0.0354414544999599,0.0795983895659447,0.0354476980865002,0.48343825340271,0.0354529395699501,0.0354741886258125,1944,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"868","ESCA","ESCA",0.036694947630167,0.0366997867822647,0.0366810113191605,0.0366939753293991,0.377042502164841,0.0366379208862782,0.0394782982766628,0.0366864949464798,0.0366769097745419,0.0449792295694351,0.0366833731532097,0.171645939350128,0.0366887971758842,0.0367107875645161,1959,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"869","STAD","STAD",0.0518453679978848,0.051419772207737,0.0548090785741806,0.0510891675949097,0.0510154366493225,0.0529357418417931,0.0511553585529327,0.0510787479579449,0.0510654114186764,0.0964189171791077,0.0510744117200375,0.283582180738449,0.0513978376984596,0.0511125735938549,1983,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"870","STAD","STAD",0.0393079333007336,0.0393131151795387,0.0392930060625076,0.0393068939447403,0.0398718565702438,0.0392468497157097,0.03935781493783,0.0392988808453083,0.0392886139452457,0.0530393905937672,0.0392955355346203,0.474753886461258,0.0393013469874859,0.0393249019980431,2028,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"871","OV","OV",0.0492127165198326,0.0492192022502422,0.0491940267384052,0.0492114126682281,0.0491403937339783,0.0491362437605858,0.0492406338453293,0.0492013841867447,0.0491885282099247,0.307834565639496,0.0491972006857395,0.101785257458687,0.0492044687271118,0.0492339581251144,2030,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"872","STAD","STAD",0.035078901797533,0.0350835248827934,0.0350655801594257,0.0350779704749584,0.0491781979799271,0.0354080498218536,0.0350987948477268,0.0350708216428757,0.0350616611540318,0.093636654317379,0.0350678376853466,0.471004962921143,0.0350730232894421,0.035094041377306,2036,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"873","OV","OV",0.0364390723407269,0.0364438742399216,0.0364252366125584,0.0364381074905396,0.0424928329885006,0.0363824442028999,0.0392030104994774,0.0364306792616844,0.0364211611449718,0.506811022758484,0.0364275798201561,0.0471972562372684,0.0364329628646374,0.0364547967910767,2045,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"874","ESCA","ESCA",0.0444159805774689,0.0443085990846157,0.0440081544220448,0.0440237112343311,0.337373584508896,0.0439564622938633,0.0473642125725746,0.0440147370100021,0.0440032333135605,0.0536115206778049,0.0440109893679619,0.120575219392776,0.044289693236351,0.0440438762307167,2061,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"875","OV","OV",0.0358977578580379,0.0359024927020073,0.0358841307461262,0.0358968116343021,0.0365766137838364,0.0358419753611088,0.0386206433176994,0.035889495164156,0.0358801148831844,0.499282211065292,0.0358864404261112,0.0666363835334778,0.0358917452394962,0.0359132513403893,2072,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"876","OV","OV",0.037263210862875,0.0372681245207787,0.0372490584850311,0.0372622236609459,0.037208441644907,0.0372053049504757,0.0402424149215221,0.0372546277940273,0.0372448936104774,0.492094904184341,0.0372514575719833,0.0579190887510777,0.0372569635510445,0.0372792929410934,2074,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"877","OV","OV",0.0353318154811859,0.0353364758193493,0.0353183969855309,0.035330880433321,0.0431722812354565,0.0352769121527672,0.0380117706954479,0.0353236794471741,0.0353144481778145,0.466589063405991,0.0353206694126129,0.0990006029605865,0.0353258922696114,0.0353470630943775,2085,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"878","STAD","STAD",0.0365441255271435,0.0365489423274994,0.0365302488207817,0.0365431569516659,0.118803821504116,0.0364873334765434,0.0394658334553242,0.036535706371069,0.0365261621773243,0.038666620850563,0.03653259947896,0.437717527151108,0.0365379974246025,0.0365598946809769,2087,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"879","OV","OV",0.0366384834051132,0.0366433151066303,0.0366245694458485,0.0366375148296356,0.0433539487421513,0.0365815460681915,0.0395677387714386,0.0366300418972969,0.0366204716265202,0.483844816684723,0.0366269238293171,0.066943995654583,0.0366323404014111,0.0366542935371399,2088,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"880","STAD","STAD",0.0323225893080235,0.0323268510401249,0.0323103182017803,0.0323217362165451,0.0323362946510315,0.032272357493639,0.0357153154909611,0.0323151461780071,0.0323067009449005,0.242603003978729,0.0323123969137669,0.366203546524048,0.0323171727359295,0.0323365405201912,2089,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"881","STAD","STAD",0.0363615266978741,0.0363663248717785,0.036347720772028,0.0363605655729771,0.0363080874085426,0.0376747846603394,0.0365212634205818,0.0363531559705734,0.0363436564803123,0.0742819160223007,0.0363500602543354,0.385489046573639,0.0363554358482361,0.138886421918869,2092,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"882","OV","OV",0.0364732071757317,0.0364780128002167,0.0364593528211117,0.0364722386002541,0.0431583784520626,0.0364165268838406,0.0393892489373684,0.0364648029208183,0.0364552773535252,0.481662154197693,0.0364616997539997,0.0711530894041061,0.0364670902490616,0.0364889465272427,2114,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"883","STAD","STAD",0.0329942479729652,0.0329985991120338,0.0329817198216915,0.0329933762550354,0.0329457558691502,0.0341858938336372,0.0363785065710545,0.0329866521060467,0.032978031784296,0.0491401962935925,0.0329838432371616,0.550435960292816,0.0329887196421623,0.0330084897577763,2146,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"884","ESCA","ESCA",0.0407013781368732,0.0349921137094498,0.0341071337461472,0.034119188785553,0.487728029489517,0.0340670682489872,0.034266471862793,0.0341122336685658,0.0341033190488815,0.0454087853431702,0.0341093279421329,0.0840357914566994,0.0341143719851971,0.034134816378355,2150,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"885","STAD","STAD",0.0311560872942209,0.0311601925641298,0.031144255772233,0.0311552621424198,0.0311692953109741,0.0311076678335667,0.0337329395115376,0.0311489105224609,0.0311407707631588,0.233847603201866,0.0311462599784136,0.389770358800888,0.0311508625745773,0.0311695318669081,2152,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"886","ESCA","ESCA",0.0351542122662067,0.0351588502526283,0.0351408645510674,0.0351532846689224,0.502510249614716,0.0350995846092701,0.0353050343692303,0.0351461209356785,0.0351369343698025,0.0436465963721275,0.0351431295275688,0.0670874267816544,0.0351483225822449,0.0351693890988827,2155,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"887","ESCA","ESCA",0.0398349203169346,0.0388532131910324,0.0409700572490692,0.0474291816353798,0.427947878837585,0.0335050001740456,0.0337045639753342,0.0409881509840488,0.0376577004790306,0.0449036322534084,0.0557955428957939,0.0807244628667831,0.0442583709955215,0.0334272757172585,2156,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"888","STAD","STAD",0.0441685989499092,0.0448985658586025,0.0437630414962769,0.0437785089015961,0.0805756747722626,0.0437116324901581,0.0442090965807438,0.0437695868313313,0.0437581464648247,0.0505409799516201,0.0437658615410328,0.385489404201508,0.0437723323702812,0.043798565864563,2162,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"889","STAD","ESCA",0.0327589958906174,0.0345599874854088,0.0327465571463108,0.0327581278979778,0.215964034199715,0.0327080897986889,0.032902903854847,0.032751452177763,0.0363870225846767,0.0494902394711971,0.0355284549295902,0.362735450267792,0.0327535085380077,0.0359551198780537,2180,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"890","STAD","STAD",0.0319870263338089,0.0319912433624268,0.0319748781621456,0.0319861769676208,0.243285581469536,0.0319373197853565,0.0350446254014969,0.0319796577095985,0.0319713018834591,0.0472014769911766,0.0319769382476807,0.354681313037872,0.0319816656410694,0.032000832259655,2203,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"891","OV","OV",0.0368500575423241,0.0368549153208733,0.036836065351963,0.0368490852415562,0.036795899271965,0.0367927923798561,0.0368709564208984,0.0368415713310242,0.0368319451808929,0.512527227401733,0.0368384383618832,0.0437121540307999,0.0385329686105251,0.0368659608066082,2211,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"892","OV","OV",0.0347040817141533,0.0347086563706398,0.0346909053623676,0.0347031652927399,0.034653078764677,0.0346501544117928,0.0347237661480904,0.0346960909664631,0.0346870273351669,0.482680022716522,0.0346931405365467,0.100992597639561,0.0346982665359974,0.0347190611064434,2218,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"893","STAD","STAD",0.0326768718659878,0.0326811783015728,0.0326644629240036,0.0326760075986385,0.0326907224953175,0.0326260887086391,0.0358004085719585,0.0326693467795849,0.0326608084142208,0.196029484272003,0.0326665639877319,0.408795744180679,0.0326713919639587,0.0326909720897675,2220,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"894","OV","OV",0.0452214516699314,0.0451121181249619,0.0448062270879745,0.044822059571743,0.0447573699057102,0.0447535924613476,0.0448486693203449,0.0448129251599312,0.0448012165725231,0.405655324459076,0.0448091104626656,0.0556644685566425,0.0450928658246994,0.0448425933718681,2223,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"895","KIRC","KIRC",0.0331176966428757,0.0331220626831055,0.0331051200628281,0.0331168174743652,0.033069021999836,0.0334284417331219,0.560936629772186,0.0331100672483444,0.0331014171242714,0.0330749191343784,0.0331072509288788,0.041466373950243,0.033112145960331,0.0331319905817509,2240,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"896","OV","OV",0.0356433652341366,0.0356480628252029,0.0356298312544823,0.0356424227356911,0.0435529723763466,0.035587977617979,0.038493063300848,0.0356351584196091,0.0356258489191532,0.495743989944458,0.0356321260333061,0.0658690854907036,0.0356373935937881,0.0356587506830692,2245,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"897","OV","OV",0.0362142063677311,0.0362189821898937,0.0362004525959492,0.0362132489681244,0.042851909995079,0.0361579321324825,0.039109542965889,0.0362058654427528,0.036196406930685,0.478241860866547,0.036202784627676,0.0777488127350807,0.0362081341445446,0.0362298339605331,2246,10,4,0.1,0,0.7,1,0.8,"Fold04.Rep1"
"898","KIRC","KIRC",0.0337787643074989,0.0336432717740536,0.0337402336299419,0.0337508544325829,0.0337207578122616,0.0337188839912415,0.561369180679321,0.0337291210889816,0.0337653830647469,0.0337223969399929,0.0337547399103642,0.0337724611163139,0.0337459295988083,0.0337880179286003,6,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"899","OV","OV",0.0364748053252697,0.0363284982740879,0.0364332012832165,0.0364446677267551,0.0364121720194817,0.0364101454615593,0.0378795750439167,0.0364211983978748,0.036460354924202,0.514425337314606,0.0364488661289215,0.0469370409846306,0.0364393517374992,0.0364848002791405,8,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"900","OV","OV",0.0355388782918453,0.0356670916080475,0.0352696515619755,0.0352807529270649,0.0418267287313938,0.0352473333477974,0.0355249494314194,0.0352580323815346,0.0352959372103214,0.497996360063553,0.0352848134934902,0.0712143033742905,0.0352756045758724,0.0353196039795876,48,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"901","OV","OV",0.0336954966187477,0.0335603356361389,0.0336570627987385,0.033667653799057,0.0599413365125656,0.0336357653141022,0.0340895429253578,0.0336459763348103,0.0336821489036083,0.47522708773613,0.0336715318262577,0.0941585749387741,0.0336627438664436,0.0337047316133976,50,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"902","OV","OV",0.0314303562045097,0.0313042849302292,0.0313945077359676,0.0314043872058392,0.0313763841986656,0.0313746407628059,0.0315419398248196,0.0313841663300991,0.0314179062843323,0.443280518054962,0.031408004462719,0.17984414100647,0.0313998088240623,0.0314389690756798,54,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"903","GBM","GBM",0.0342856422066689,0.0341481156647205,0.0342465341091156,0.0342573113739491,0.0342267639935017,0.554358720779419,0.0346532762050629,0.0342352539300919,0.0342720597982407,0.0342284291982651,0.0342612601816654,0.0342792421579361,0.0342523157596588,0.0342950373888016,67,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"904","KIRC","KIRC",0.0337787643074989,0.0336432717740536,0.0337402336299419,0.0337508544325829,0.0337207578122616,0.0337188839912415,0.561369180679321,0.0337291210889816,0.0337653830647469,0.0337223969399929,0.0337547399103642,0.0337724611163139,0.0337459295988083,0.0337880179286003,75,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"905","KIRC","KIRC",0.0339741334319115,0.0340967066586018,0.0337167605757713,0.0337273739278316,0.0336972959339619,0.033695425838232,0.560978651046753,0.0337056554853916,0.0337418913841248,0.0336989387869835,0.0337312594056129,0.0337489657104015,0.0337224528193474,0.0337645150721073,80,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"906","KIRC","KIRC",0.0337787643074989,0.0336432717740536,0.0337402336299419,0.0337508544325829,0.0337207578122616,0.0337188839912415,0.561369180679321,0.0337291210889816,0.0337653830647469,0.0337223969399929,0.0337547399103642,0.0337724611163139,0.0337459295988083,0.0337880179286003,90,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"907","KIRC","KIRC",0.0328443795442581,0.0327126234769821,0.0328069142997265,0.0328172408044338,0.0327879749238491,0.0327861532568932,0.573502540588379,0.0327961072325706,0.032831359654665,0.0327895693480968,0.0328210219740868,0.0328382477164268,0.0328124538064003,0.0328533761203289,95,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"908","GBM","GBM",0.0418258123099804,0.0416580401360989,0.041778102517128,0.0417912527918816,0.0561197139322758,0.439896136522293,0.0422743000090122,0.0417643412947655,0.0418092422187328,0.0417560152709484,0.0417960658669472,0.0439085178077221,0.0417851582169533,0.0418372713029385,111,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"909","OV","OV",0.0333159305155277,0.033182293176651,0.0332779288291931,0.0332884006202221,0.0955996736884117,0.0332568697631359,0.0336449146270752,0.0332669652998447,0.0333027318120003,0.46987384557724,0.0332922339439392,0.0680896565318108,0.0332835465669632,0.033325057476759,112,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"910","KIRC","KIRC",0.0329161919653416,0.0330349467694759,0.0326668322086334,0.0326771177351475,0.038299523293972,0.0326461605727673,0.543509960174561,0.0326560698449612,0.0326911807060242,0.0332025401294231,0.0326808765530586,0.057633176445961,0.0326723493635654,0.03271309658885,124,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"911","OV","OV",0.0363641865551472,0.0362183228135109,0.0363227054476738,0.0363341383635998,0.0363017395138741,0.0362997241318226,0.036462664604187,0.0363107435405254,0.036349780857563,0.51286518573761,0.0363383255898952,0.0511294975876808,0.0363288410007954,0.0363741517066956,128,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"912","KIRC","KIRC",0.0339741334319115,0.0340967066586018,0.0337167605757713,0.0337273739278316,0.0336972959339619,0.033695425838232,0.560978651046753,0.0337056554853916,0.0337418913841248,0.0336989387869835,0.0337312594056129,0.0337489657104015,0.0337224528193474,0.0337645150721073,137,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"913","KIRC","KIRC",0.0327644310891628,0.0326330028474331,0.0327270552515984,0.0327373556792736,0.0327081605792046,0.0327063463628292,0.568167388439178,0.0327162742614746,0.0327514484524727,0.0352807343006134,0.0327411256730556,0.036560695618391,0.032732579857111,0.0327734053134918,143,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"914","KIRC","KIRC",0.0337353646755219,0.0336000435054302,0.0336968824267387,0.0337074883282185,0.0336774289608002,0.0349604487419128,0.56064784526825,0.0336857810616493,0.033721998333931,0.0336790680885315,0.0337113700807095,0.0337290652096272,0.0337025709450245,0.0337446071207523,154,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"915","KIRC","KIRC",0.0337787643074989,0.0336432717740536,0.0337402336299419,0.0337508544325829,0.0337207578122616,0.0337188839912415,0.561369180679321,0.0337291210889816,0.0337653830647469,0.0337223969399929,0.0337547399103642,0.0337724611163139,0.0337459295988083,0.0337880179286003,165,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"916","KIRC","KIRC",0.0334872081875801,0.0333528816699982,0.0334490090608597,0.0334595367312431,0.0334297008812428,0.0334278456866741,0.565155148506165,0.0334379896521568,0.0334739424288273,0.0334313251078129,0.033463392406702,0.0334809571504593,0.0334546566009521,0.0334963835775852,169,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"917","KIRC","KIRC",0.0439727939665318,0.0437963977456093,0.043922632932663,0.0439364574849606,0.0438972786068916,0.0438948385417461,0.42899563908577,0.0439081639051437,0.043955359607935,0.0438994131982327,0.0439415164291859,0.0439645834267139,0.0439300499856472,0.043984841555357,173,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"918","KIRC","KIRC",0.0301863234490156,0.030065231025219,0.0301518905907869,0.0301613807678223,0.0301344823092222,0.0301328096538782,0.608018517494202,0.0301419571042061,0.030174357816577,0.0301359500735998,0.0301648546010256,0.030180687084794,0.0301569793373346,0.0301945935934782,174,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"919","OV","STAD",0.0302318911999464,0.0301106180995703,0.0333295203745365,0.0302069112658501,0.0347525589168072,0.0301782973110676,0.0304159950464964,0.0301874577999115,0.0302199050784111,0.363222271203995,0.0302103906869888,0.266491562128067,0.030202504247427,0.0302401725202799,184,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"920","OV","OV",0.0350287854671478,0.0348882749676704,0.0349888280034065,0.0349998436868191,0.0599165596067905,0.0349666886031628,0.0353967845439911,0.0349773056805134,0.0350149087607861,0.494031250476837,0.035003874450922,0.0607538409531116,0.0349947363138199,0.035038385540247,196,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"921","OV","OV",0.0365031026303768,0.0363566800951958,0.0364614650607109,0.0364729426801205,0.0364404171705246,0.0364383943378925,0.0368927754461765,0.0364494547247887,0.0364886410534382,0.514824390411377,0.0364771410822868,0.0472138449549675,0.0364676229655743,0.0365131050348282,200,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"922","GBM","GBM",0.0340140648186207,0.0338776260614395,0.0339752659201622,0.0339859575033188,0.0339556522667408,0.549967646598816,0.0342499352991581,0.0339640751481056,0.0340005904436111,0.0339573062956333,0.0339898727834225,0.0420576147735119,0.0339810028672218,0.0340233854949474,208,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"923","KIRC","KIRC",0.0452353805303574,0.0450539216399193,0.0451837815344334,0.0451980084180832,0.0451577007770538,0.0451551899313927,0.412600457668304,0.045168898999691,0.0452174507081509,0.0451598986983299,0.0452032126486301,0.045226939022541,0.0451914146542549,0.0452477782964706,232,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"924","KIRC","KIRC",0.0393889211118221,0.0392309166491032,0.0393439903855324,0.0393563769757748,0.0393212772905827,0.0393190942704678,0.488519132137299,0.039331030100584,0.039373304694891,0.0393231883645058,0.0393609069287777,0.039381567388773,0.0393506325781345,0.0393997132778168,233,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"925","KIRC","KIRC",0.0471448414027691,0.0469557344913483,0.0470910668373108,0.0471058897674084,0.0470638796687126,0.0470612645149231,0.387805312871933,0.047075554728508,0.0471261627972126,0.0470661669969559,0.0471113100647926,0.0471360422670841,0.0470990128815174,0.0471577569842339,249,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"926","KIRC","KIRC",0.0393889211118221,0.0392309166491032,0.0393439903855324,0.0393563769757748,0.0393212772905827,0.0393190942704678,0.488519132137299,0.039331030100584,0.039373304694891,0.0393231883645058,0.0393609069287777,0.039381567388773,0.0393506325781345,0.0393997132778168,252,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"927","STAD","STAD",0.0328389890491962,0.0327072627842426,0.0328015275299549,0.0328118540346622,0.0327825918793678,0.0327807739377022,0.0360432825982571,0.0327907204627991,0.0328259766101837,0.0523635819554329,0.0328156314790249,0.550782799720764,0.0328070670366287,0.032847985625267,268,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"928","STAD","STAD",0.0357940755784512,0.0356504917144775,0.03575324639678,0.0357645004987717,0.0641601085662842,0.0357306227087975,0.0364746786653996,0.0357414707541466,0.0357798896729946,0.165005832910538,0.0357686206698418,0.376813292503357,0.0357592850923538,0.035803884267807,274,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"929","STAD","STAD",0.0359256118535995,0.0357815064489841,0.0358846336603165,0.0358959287405014,0.0959222614765167,0.0360368080437183,0.0362803675234318,0.0358728133141994,0.0359113812446594,0.0469323396682739,0.0359000638127327,0.461830139160156,0.0358906909823418,0.0359354577958584,291,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"930","GBM","GBM",0.0342856422066689,0.0341481156647205,0.0342465341091156,0.0342573113739491,0.0342267639935017,0.554358720779419,0.0346532762050629,0.0342352539300919,0.0342720597982407,0.0342284291982651,0.0342612601816654,0.0342792421579361,0.0342523157596588,0.0342950373888016,300,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"931","OV","OV",0.0347502380609512,0.0346108451485634,0.0347106009721756,0.0347215235233307,0.0622890554368496,0.0346886366605759,0.0351566188037395,0.0346991680562496,0.0347364693880081,0.490102708339691,0.0347255244851112,0.0653324276208878,0.0347164608538151,0.0347597599029541,301,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"932","GBM","GBM",0.0342820324003696,0.0341445207595825,0.0342429280281067,0.0342537052929401,0.0342231616377831,0.554300367832184,0.0347549691796303,0.0342316478490829,0.0342684499919415,0.0342248231172562,0.0342576503753662,0.0342756323516369,0.0342487059533596,0.0342914238572121,306,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"933","KIRC","KIRC",0.0337787643074989,0.0336432717740536,0.0337402336299419,0.0337508544325829,0.0337207578122616,0.0337188839912415,0.561369180679321,0.0337291210889816,0.0337653830647469,0.0337223969399929,0.0337547399103642,0.0337724611163139,0.0337459295988083,0.0337880179286003,324,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"934","KIRC","KIRC",0.03297458589077,0.0328423194587231,0.0329369716346264,0.032947339117527,0.032917957752943,0.0329161323606968,0.571811735630035,0.0329261235892773,0.0329615250229836,0.0329195596277714,0.0329511351883411,0.0329684317111969,0.032942533493042,0.032983623445034,343,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"935","KIRC","KIRC",0.0452353805303574,0.0450539216399193,0.0451837815344334,0.0451980084180832,0.0451577007770538,0.0451551899313927,0.412600457668304,0.045168898999691,0.0452174507081509,0.0451598986983299,0.0452032126486301,0.045226939022541,0.0451914146542549,0.0452477782964706,349,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"936","KIRC","KIRC",0.0476353466510773,0.0474442727863789,0.0475810132920742,0.047595988959074,0.0475535467267036,0.0475509017705917,0.381435841321945,0.0475653372704983,0.0476164780557156,0.0475558564066887,0.0476014688611031,0.0476264543831348,0.0475890450179577,0.0476484000682831,356,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
