"","pred","obs","ACC","BLCA","BRCA","CESC","CHOL","COAD","DLBC","ESCA","GBM","KICH","KIRC","KIRP","LGG","LIHC","LUAD","LUSC","MESO","OV","PAAD","PCPG","PRAD","READ","SKCM","STAD","TGCT","THCA","THYM","UCEC","UCS","UVM","rowIndex","nrounds","max_depth","eta","gamma","colsample_bytree","min_child_weight","subsample","Resample"
"1387","CESC","BLCA",0.0347917713224888,0.0394099988043308,0.0402183160185814,0.0402484834194183,0.0295103397220373,0.0378371514379978,0.0294390264898539,0.0230107307434082,0.023008082062006,0.0314917415380478,0.024715606123209,0.0382106900215149,0.0393854603171349,0.033023938536644,0.0382350124418736,0.0380814075469971,0.0342731066048145,0.0230040587484837,0.0360294356942177,0.0298307947814465,0.0398370772600174,0.035340454429388,0.0328882113099098,0.0230140797793865,0.03042764775455,0.0381237380206585,0.0335401482880116,0.0367294996976852,0.031719796359539,0.034624170511961,1717,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1388","OV","OV",0.0187341291457415,0.0221578683704138,0.0168388858437538,0.0169803649187088,0.0165918841958046,0.0182218905538321,0.0165517888963223,0.0130741586908698,0.0129360565915704,0.0177059099078178,0.0138960964977741,0.0175475142896175,0.0210029501467943,0.0185673702508211,0.0190534554421902,0.0203001908957958,0.0192697066813707,0.408960849046707,0.0202571824193001,0.0164458658546209,0.0188966300338507,0.0198698099702597,0.0184910595417023,0.0887586399912834,0.0171076338738203,0.0165399871766567,0.0188576057553291,0.0206507854163647,0.0178341306746006,0.0178995709866285,1722,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1389","OV","OV",0.0168379303067923,0.015503809787333,0.017215434461832,0.0154940085485578,0.0154431900009513,0.0155032621696591,0.0154859470203519,0.0154408728703856,0.0154390949755907,0.0160593818873167,0.0171520095318556,0.0155073730275035,0.0155005492269993,0.016163157299161,0.0181655772030354,0.0155012514442205,0.015700452029705,0.488091945648193,0.0155065516009927,0.0165084842592478,0.0163766294717789,0.0154856629669666,0.0238813553005457,0.0495994053781033,0.0172923915088177,0.0155069483444095,0.0183499865233898,0.0154810044914484,0.0177786722779274,0.0180276893079281,1735,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1390","OV","OV",0.0193616859614849,0.0207583885639906,0.0157753489911556,0.0159078948199749,0.0217246878892183,0.019274516031146,0.0130348959937692,0.012248401530087,0.0121190221980214,0.017320029437542,0.0130184255540371,0.0243618059903383,0.021195949986577,0.0156915839761496,0.0178500469774008,0.0190180409699678,0.0211994871497154,0.35896897315979,0.0184395331889391,0.027254730463028,0.01770312897861,0.0186148434877396,0.0173231717199087,0.128273040056229,0.0204838532954454,0.015495328232646,0.0176665689796209,0.0273779425770044,0.0196531973779202,0.0128854643553495,1742,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1391","OV","OV",0.0183079410344362,0.0239299405366182,0.0181855745613575,0.0183383673429489,0.0179188195616007,0.01543412450701,0.0178755167871714,0.0159466154873371,0.013970616273582,0.0191219393163919,0.0150074353441596,0.0189508739858866,0.0173509288579226,0.0146191958338022,0.0146579882130027,0.0155580136924982,0.0167610961943865,0.441667437553406,0.0218772459775209,0.0151636879891157,0.0204078871756792,0.0205527823418379,0.0177122224122286,0.0571983084082603,0.0184758137911558,0.0178627707064152,0.0203657411038876,0.0203818194568157,0.0192604120820761,0.0171388704329729,1761,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1392","OV","OV",0.0191973671317101,0.0227057673037052,0.0172552615404129,0.0174002386629581,0.0170021522790194,0.018672464415431,0.0169610660523176,0.013380671851337,0.0132559267804027,0.0181437246501446,0.0142397060990334,0.0179814118891954,0.0215222910046577,0.0190264862030745,0.0195245910435915,0.0208021551370621,0.0197461899369955,0.419073224067688,0.020758081227541,0.0168525222688913,0.0193638876080513,0.0203611329197884,0.0189482886344194,0.0679436326026917,0.0175306536257267,0.0152484849095345,0.0193238984793425,0.0211614165455103,0.0182751156389713,0.0183421745896339,1773,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1393","STAD","STAD",0.0133728142827749,0.0205557718873024,0.012320451438427,0.0123054618015885,0.0122651001438498,0.0135463522747159,0.0122990598902106,0.012263260781765,0.0124980704858899,0.0127544859424233,0.0124540003016591,0.0755615308880806,0.0125007107853889,0.0123872617259622,0.0123156849294901,0.0136550888419151,0.0148578118532896,0.0413896925747395,0.0193790011107922,0.0130533697083592,0.0216554496437311,0.012298833578825,0.017726207152009,0.501950681209564,0.0129347778856754,0.0123157380148768,0.0180321056395769,0.012295133434236,0.0141199557110667,0.0149361258372664,1783,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1394","STAD","STAD",0.0205940268933773,0.018962299451232,0.0189733970910311,0.0189503133296967,0.0189288556575775,0.0189616288989782,0.0189404524862766,0.0459983497858047,0.0241157803684473,0.0190282892435789,0.0216473825275898,0.0189666580408812,0.0189583133906126,0.0190762840211391,0.018966056406498,0.0189591720700264,0.0189785398542881,0.0255548674613237,0.0189656540751457,0.0190605632960796,0.0189680680632591,0.0189401041716337,0.0205321423709393,0.404335230588913,0.019008431583643,0.0189661383628845,0.0194254741072655,0.0189344063401222,0.0192960407584906,0.019007109105587,1786,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1395","OV","OV",0.0188577901571989,0.022304130718112,0.0169500391930342,0.0170924495905638,0.0167014058679342,0.0183421708643436,0.0166610460728407,0.0140819437801838,0.0130214467644691,0.0178227853029966,0.0139878233894706,0.0176633428782225,0.0211415886878967,0.0186899323016405,0.0191792249679565,0.0204341914504766,0.0193969048559666,0.411660343408585,0.0203908979892731,0.0165544226765633,0.0316391214728355,0.0200009699910879,0.0186131168156862,0.0692044124007225,0.0172205585986376,0.0166491661220789,0.0189820844680071,0.0207870993763208,0.0179518517106771,0.0180177241563797,1792,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1396","OV","OV",0.0155219128355384,0.0175621770322323,0.0166081469506025,0.0166457612067461,0.0148984184488654,0.0164547543972731,0.0148951224982738,0.0149396490305662,0.015178251080215,0.0158100631088018,0.016357796266675,0.0202040616422892,0.0156913306564093,0.0152311269193888,0.0149598624557257,0.0165868364274502,0.0155237670987844,0.470874100923538,0.0178733915090561,0.0155581077560782,0.0206040926277637,0.0149224922060966,0.0181267391890287,0.0596702434122562,0.0168528500944376,0.0163181368261576,0.0228721871972084,0.017834885045886,0.0171515140682459,0.0182722322642803,1803,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1397","CHOL","LIHC",0.0236173495650291,0.0283008050173521,0.0241712909191847,0.0289029311388731,0.199759259819984,0.024435356259346,0.0165692623704672,0.0165242869406939,0.0165223833173513,0.0226146075874567,0.0177485812455416,0.0274395644664764,0.0264786314219236,0.135599493980408,0.0243374966084957,0.0273467246443033,0.0236935038119555,0.01651949621737,0.0466137491166592,0.0200175084173679,0.0270395949482918,0.0253784153610468,0.0236174277961254,0.0165266934782267,0.0218504667282104,0.0273771267384291,0.0225700084120035,0.0249209888279438,0.021399674937129,0.0221072863787413,1843,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1398","KIRC","KIRC",0.0158348195254803,0.0139636285603046,0.0229512136429548,0.013954802416265,0.0139191318303347,0.0154463406652212,0.0152643658220768,0.0139069445431232,0.0139053426682949,0.0168137885630131,0.506198048591614,0.0170997176319361,0.0139638846740127,0.0204820446670055,0.0177368875592947,0.0147251943126321,0.0166201442480087,0.0139029128476977,0.0139660984277725,0.0151634076610208,0.014762501232326,0.0221766252070665,0.0227839406579733,0.013908970169723,0.0157014131546021,0.0189973004162312,0.0172364208847284,0.0194259416311979,0.0180008541792631,0.0311873517930508,1907,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1399","KIRC","KIRC",0.0153659526258707,0.0185166969895363,0.0437837243080139,0.0135416025295854,0.0134971858933568,0.0164906308054924,0.0135345561429858,0.0134951621294022,0.0134936077520251,0.0154227064922452,0.49120956659317,0.0224095210433006,0.0159291867166758,0.0141264302656054,0.0158225260674953,0.015848970040679,0.0137487202882767,0.0134912496432662,0.0393704250454903,0.0191040299832821,0.0197281390428543,0.013534308411181,0.0195068884640932,0.0134971272200346,0.0199207756668329,0.0165852345526218,0.0160376969724894,0.0135302357375622,0.0155383693054318,0.0139187052845955,1909,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1400","KIRC","KIRC",0.0199298597872257,0.0146373454481363,0.0192950423806906,0.0146280936896801,0.0145801138132811,0.0161915961652994,0.0146204829216003,0.0145779279991984,0.0145762488245964,0.0146882850676775,0.530621111392975,0.0190923046320677,0.0146376146003604,0.0147253321483731,0.0158714577555656,0.0154356565326452,0.0146498829126358,0.0145737016573548,0.0146399354562163,0.0154086221009493,0.0146544659510255,0.0146202147006989,0.0238832198083401,0.014580050483346,0.014656531624496,0.0170635022222996,0.0266101583838463,0.0146158151328564,0.0167850684374571,0.0151503644883633,1916,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1401","ACC","LUSC",0.235033631324768,0.0310931652784348,0.0317309014499187,0.031754694879055,0.0232826638966799,0.0298522431403399,0.0232264008373022,0.0181546919047832,0.0181526020169258,0.0248459279537201,0.0229492913931608,0.030146948993206,0.0310738012194633,0.0260547772049904,0.0301661398261786,0.0300449524074793,0.0270403325557709,0.0181494280695915,0.0284260157495737,0.023535493761301,0.0314301140606403,0.0278824269771576,0.025947691872716,0.0181573368608952,0.0240063909441233,0.030078349635005,0.0264620520174503,0.0289783403277397,0.0250258520245552,0.0273173078894615,1918,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1402","KIRC","KIRC",0.0201985277235508,0.0148346666246653,0.0195551533252001,0.014825290068984,0.0148085029795766,0.018525842577219,0.0148175759240985,0.0147744473069906,0.0147727457806468,0.0148862926289439,0.537774205207825,0.0181663818657398,0.014834938570857,0.0149238388985395,0.0188432987779379,0.0156437382102013,0.0148473726585507,0.0150581048801541,0.0148372910916805,0.0151897268369794,0.0156833715736866,0.0148173039779067,0.0152031658217311,0.014776598662138,0.0148541107773781,0.0172935295850039,0.0150527460500598,0.014812845736742,0.0205186605453491,0.0148697234690189,1922,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1403","PCPG","BLCA",0.0360908396542072,0.0370580740272999,0.0378181524574757,0.0378465205430984,0.0417804457247257,0.0355790890753269,0.023270022124052,0.0216374881565571,0.0216349977999926,0.0228841044008732,0.0232406202703714,0.0359303392469883,0.034331776201725,0.0297441594302654,0.0349603407084942,0.0358087718486786,0.039704903960228,0.0216312147676945,0.0338792577385902,0.0600141994655132,0.0374596677720547,0.033231396228075,0.0309254974126816,0.0216406360268593,0.0365679711103439,0.0358485765755177,0.0315385274589062,0.0488753691315651,0.0350850820541382,0.0239819120615721,1926,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1404","KIRC","KIRC",0.0161600839346647,0.0258825626224279,0.020214207470417,0.0160201545804739,0.0143137918785214,0.0150974029675126,0.0174420792609453,0.0135927824303508,0.0135912159457803,0.016433959826827,0.49476283788681,0.0167134292423725,0.0160899683833122,0.0145600736141205,0.0173362046480179,0.0143925473093987,0.0176791436970234,0.013588841073215,0.0170203763991594,0.0153343146666884,0.01442901045084,0.0227275583893061,0.0394518114626408,0.0135947614908218,0.0153467133641243,0.018568143248558,0.0177689474076033,0.0177374538034201,0.0175942089408636,0.0165554266422987,1927,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1405","PCPG","LUSC",0.0360908396542072,0.0370580740272999,0.0378181524574757,0.0378465205430984,0.0417804457247257,0.0355790890753269,0.023270022124052,0.0216374881565571,0.0216349977999926,0.0228841044008732,0.0232406202703714,0.0359303392469883,0.034331776201725,0.0297441594302654,0.0349603407084942,0.0358087718486786,0.039704903960228,0.0216312147676945,0.0338792577385902,0.0600141994655132,0.0374596677720547,0.033231396228075,0.0309254974126816,0.0216406360268593,0.0365679711103439,0.0358485765755177,0.0315385274589062,0.0488753691315651,0.0350850820541382,0.0239819120615721,1943,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1406","KIRC","KIRC",0.0200065393000841,0.0146936615929008,0.0208630189299583,0.0146843744441867,0.0146677466109395,0.0183497536927462,0.0146767338737845,0.0146340150386095,0.0146323293447495,0.0148981977254152,0.532662630081177,0.021147521212697,0.0146939316764474,0.0153185557574034,0.015932522714138,0.0178272016346455,0.0147062474861741,0.0146297728642821,0.0146962618455291,0.0148096866905689,0.0147108482196927,0.0146764647215605,0.0196292567998171,0.0146361468359828,0.0147129222750664,0.0171291530132294,0.0196987986564636,0.0146720483899117,0.0168496482074261,0.0147540280595422,1951,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1407","KIRC","KIRC",0.0154833383858204,0.0141668049618602,0.0194080993533134,0.0141578512266278,0.0141418194398284,0.0176918040961027,0.0141504844650626,0.0179863292723894,0.0141076724976301,0.0161245595663786,0.513563454151154,0.0184785537421703,0.0141670657321811,0.0142519632354379,0.015361244790256,0.0171879902482033,0.0141789400950074,0.0164326801896095,0.014169312082231,0.0142402183264494,0.0141833750531077,0.0141502246260643,0.0151387872174382,0.0208046864718199,0.0142012722790241,0.0292364526540041,0.0257547330111265,0.0141459675505757,0.028701514005661,0.01423279941082,1956,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1408","KIRC","KIRC",0.0217369217425585,0.0149582726880908,0.0149929532781243,0.0149488179013133,0.0151264984160662,0.0150121571496129,0.0149410394951701,0.014897552318871,0.014895835891366,0.0151664922013879,0.542255103588104,0.0172612722963095,0.0149585474282503,0.0151994870975614,0.0149666992947459,0.0157740861177444,0.0149710848927498,0.01489323284477,0.0149914510548115,0.0150357875972986,0.0149757685139775,0.0149407656863332,0.0244068652391434,0.0158182140439749,0.0149946650490165,0.0174376238137484,0.0152913639321923,0.0149362701922655,0.015221543610096,0.0149936219677329,1957,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1409","OV","OV",0.0193590018898249,0.0253037624061108,0.0164723359048367,0.0193911753594875,0.0148019939661026,0.0163201987743378,0.0147733194753528,0.015667200088501,0.0147726712748408,0.0156807787716389,0.0158690139651299,0.0200388468801975,0.0183470491319895,0.0154584860429168,0.0154995052143931,0.0164512004703283,0.0177233517169952,0.467023611068726,0.0231332220137119,0.0160342380404472,0.0215795058757067,0.0166844576597214,0.0187290832400322,0.042112085968256,0.0167150385677814,0.0169932171702385,0.0183343328535557,0.0155972065404058,0.0170112606137991,0.0181228145956993,1993,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1410","KIRC","KIRC",0.0168385282158852,0.013912801630795,0.0156782101839781,0.0139040071517229,0.0138983456417918,0.0160543415695429,0.0139300338923931,0.0138563243672252,0.0138547280803323,0.0174695290625095,0.504355490207672,0.0181472413241863,0.0139130568131804,0.0139964325353503,0.015085824765265,0.0146715948358178,0.0165596473962069,0.0138523075729609,0.0139152621850371,0.0284343603998423,0.0139290736988187,0.044726587831974,0.0142584005370736,0.0138583425432444,0.014327310025692,0.016218863427639,0.0195306558161974,0.032504741102457,0.0142593318596482,0.0140586094930768,2009,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1411","OV","OV",0.016905888915062,0.0155663825571537,0.0155754927545786,0.0155565431341529,0.0155167784541845,0.0155658330768347,0.0170164182782173,0.0156472828239202,0.0155014069750905,0.0187436863780022,0.0158051997423172,0.0155699606984854,0.0155631098896265,0.0162283927202225,0.0155694661661983,0.0155638139694929,0.0155797153711319,0.49006187915802,0.0155691355466843,0.0165751129388809,0.0155711183324456,0.020252613350749,0.0224094446748495,0.0373994372785091,0.0175036322325468,0.0155695341527462,0.0192148275673389,0.0202303808182478,0.0200670026242733,0.0181004498153925,2024,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1412","OV","OV",0.0166051480919123,0.0152894714847207,0.0152984196320176,0.0152798071503639,0.0326164178550243,0.01528893224895,0.0152718555182219,0.0152274053543806,0.0152256516739726,0.017402371391654,0.0162993278354406,0.0152929862961173,0.0152862565591931,0.0155144790187478,0.0179144404828548,0.0152869485318661,0.0181982237845659,0.481344163417816,0.0155139146372676,0.0162802562117577,0.0161502249538898,0.0152715761214495,0.0249472707509995,0.0415204465389252,0.0169389806687832,0.0152925672009587,0.018096299842,0.0152669819071889,0.0175328850746155,0.0185463279485703,2025,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1413","STAD","STAD",0.0203377697616816,0.0149310538545251,0.0149397933855653,0.0149216167628765,0.0150989731773734,0.0226422734558582,0.0149138523265719,0.0403462015092373,0.0151520231738687,0.0149830151349306,0.0171112138777971,0.0149344867095351,0.0178613364696503,0.017179049551487,0.0339777283370495,0.0271084941923618,0.0152948861941695,0.0185184832662344,0.0149641735479236,0.0200469326227903,0.0149355977773666,0.0231675114482641,0.0293146949261427,0.412874132394791,0.0162207912653685,0.0149340778589249,0.0271441098302603,0.043865155428648,0.017121871933341,0.0151587016880512,2056,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1414","OV","OV",0.0223250314593315,0.015823794528842,0.0158330556005239,0.0158137921243906,0.0159175544977188,0.0158232357352972,0.0157952457666397,0.0185317359864712,0.0157577451318502,0.0158226657658815,0.0160046778619289,0.0158274322748184,0.0158204678446054,0.0163220427930355,0.0158269293606281,0.0158211831003428,0.015841506421566,0.498165756464005,0.0158265922218561,0.0162115413695574,0.0158286094665527,0.0158052742481232,0.0191773567348719,0.0384613387286663,0.016149191185832,0.0158269982784986,0.0164375212043524,0.015848821029067,0.0195168424397707,0.0178360398858786,2059,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1415","OV","OV",0.0166812874376774,0.0153595777228475,0.0153685659170151,0.0153498677536845,0.0153324883431196,0.0153590347617865,0.0153418807312846,0.0155657529830933,0.0152954645454884,0.0159099828451872,0.0155952218919992,0.0153631083667278,0.0153563478961587,0.0158432088792324,0.0153626194223762,0.0153570426627994,0.0182816665619612,0.483551234006882,0.015362293459475,0.0154213281348348,0.0153642501682043,0.0153415994718671,0.025061659514904,0.0432512685656548,0.0397487431764603,0.0153626864776015,0.0157016031444073,0.0153369847685099,0.0183898359537125,0.0153833497315645,2071,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1416","STAD","STAD",0.0202742051333189,0.0186678152531385,0.0186787415295839,0.0186560153961182,0.0185948237776756,0.0186671577394009,0.0186463091522455,0.0185920353978872,0.0189480260014534,0.0189276728779078,0.0188812110573053,0.0186721067875624,0.0186638906598091,0.018780030310154,0.0186715144664049,0.0186647363007069,0.0186838060617447,0.0265325121581554,0.0186711195856333,0.0193244591355324,0.0186734963208437,0.0186459664255381,0.0304595902562141,0.402717471122742,0.0196320861577988,0.0186715945601463,0.0334394164383411,0.0186403561383486,0.025820504873991,0.0291012935340405,2094,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1417","STAD","STAD",0.0150348106399179,0.139614775776863,0.0132662449032068,0.0155627280473709,0.0132066449150443,0.0145862540230155,0.0132432105019689,0.0275775939226151,0.0134574994444847,0.0137335993349552,0.0134618952870369,0.017909811809659,0.0139823136851192,0.0136488983407617,0.0132611123844981,0.0147033361718059,0.0136969033628702,0.0433399565517902,0.0201328787952662,0.0143251558765769,0.0233178548514843,0.0132429683580995,0.0198838301002979,0.395344734191895,0.0139277307316661,0.0132611701264977,0.0194163601845503,0.0132389822974801,0.0152038894593716,0.0154168466106057,2108,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1418","THYM","BLCA",0.028295835480094,0.0320517979562283,0.0327091962099075,0.0327337272465229,0.0240004900842905,0.030772615224123,0.0239424929022789,0.0187144167721272,0.0187122635543346,0.0256119500845671,0.0201009809970856,0.0310764089226723,0.0320318378508091,0.0268580708652735,0.0310961902141571,0.0342707149684429,0.0278740115463734,0.0187089946120977,0.029302416369319,0.0242611151188612,0.0323991328477859,0.0287420731037855,0.0267476849257946,0.0187171436846256,0.0247465297579765,0.0310056935995817,0.210687458515167,0.0298717711120844,0.0257974229753017,0.0281595289707184,2112,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1419","OV","OV",0.0154421366751194,0.0174719151109457,0.0148887364193797,0.0165602099150419,0.0148326111957431,0.0163701847195625,0.0162176284939051,0.0149573618546128,0.0148179167881608,0.0306232683360577,0.0150501234456897,0.0201002210378647,0.0156106846407056,0.015152845531702,0.015546977519989,0.0165015887469053,0.0154439816251397,0.468454033136368,0.0212412532418966,0.0155545994639397,0.021645599976182,0.0172418355941772,0.0180335752665997,0.0388456173241138,0.0175813585519791,0.0162342693656683,0.0198942665010691,0.0231409948319197,0.0204285327345133,0.0161156319081783,2117,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1420","STAD","STAD",0.0182197336107492,0.0184086728841066,0.0140711413696408,0.0165644995868206,0.0132615668699145,0.018242483958602,0.01614641956985,0.0126873590052128,0.0126192402094603,0.017272274941206,0.0138630392029881,0.0126750469207764,0.0195254944264889,0.0215793829411268,0.0185868162661791,0.0178540926426649,0.0156309381127357,0.0677305608987808,0.0141150681301951,0.0141403907909989,0.0133855389431119,0.0183992385864258,0.0180381946265697,0.47128614783287,0.0166886486113071,0.0161349046975374,0.017869483679533,0.0201450269669294,0.017397353425622,0.0174611937254667,2119,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1421","OV","OV",0.0156224276870489,0.0246356204152107,0.0189240574836731,0.0161709785461426,0.0144174871966243,0.0151563389226794,0.0176062919199467,0.0138482758775353,0.0137191712856293,0.0165715217590332,0.0147433998063207,0.0195648986846209,0.0170386452227831,0.0146971493959427,0.0148390866816044,0.0161139070987701,0.0548996441066265,0.433718264102936,0.0209197457879782,0.0154786799103022,0.0200462806969881,0.0179241206496954,0.0206609647721052,0.050582442432642,0.0163642503321171,0.0161164198070765,0.017936235293746,0.0179044418036938,0.0177598502486944,0.0160193964838982,2124,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1422","OV","OV",0.0192194897681475,0.0154245011508465,0.0219897516071796,0.0171661637723446,0.0153641914948821,0.0154239572584629,0.0153607921674848,0.0168149787932634,0.0153601178899407,0.0163043383508921,0.0165000576525927,0.015428046695888,0.0154212582856417,0.0157073009759188,0.0154275568202138,0.0154219558462501,0.0154377119615674,0.485595166683197,0.0154272289946675,0.0155353648588061,0.0154291940853,0.0153890177607536,0.0186934396624565,0.0366269685328007,0.0173797253519297,0.017668966203928,0.0328160673379898,0.0162174422293901,0.0159543287009001,0.0194949470460415,2125,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1423","OV","OV",0.0200020298361778,0.0236574839800596,0.0179785192012787,0.0181295722723007,0.0177148003131151,0.0194551236927509,0.0176719911396503,0.0254029184579849,0.0138115519657731,0.0189042221754789,0.0148365655913949,0.0187351051717997,0.0224244017153978,0.0198239851742983,0.0203429665416479,0.0216740816831589,0.020573852583766,0.333581537008286,0.0216281600296497,0.0175588987767696,0.0201755296438932,0.021214572712779,0.0197425093501806,0.118700429797173,0.0182654540985823,0.0176593903452158,0.0201338641345501,0.0220484025776386,0.0190411191433668,0.0191109906882048,2155,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1424","OV","OV",0.0184044167399406,0.0165527313947678,0.0182737540453672,0.0156889893114567,0.0159202050417662,0.019774604588747,0.0153644308447838,0.0150018632411957,0.0140383578836918,0.0179645903408527,0.0150802042335272,0.0190427638590336,0.0179206747561693,0.0156480893492699,0.0206770282238722,0.0220300015062094,0.0183151327073574,0.443809002637863,0.0168460570275784,0.0162602383643389,0.0205068420618773,0.02156294696033,0.0192625299096107,0.0489478930830956,0.0185653995722532,0.0179493837058544,0.0194027349352837,0.0224104691296816,0.0193538032472134,0.0194248203188181,2164,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1425","OV","OV",0.0155899133533239,0.0245411917567253,0.0159759148955345,0.018806790933013,0.0150567507371306,0.015828363597393,0.0183321163058281,0.0144623015075922,0.01432747207582,0.0226003974676132,0.0147618930786848,0.019434941932559,0.0177941303700209,0.01499261893332,0.0150324022397399,0.0159554164856672,0.0162514261901379,0.452949076890945,0.0224360637366772,0.0155608141794801,0.0209291726350784,0.0186976827681065,0.0181646533310413,0.0466034300625324,0.0189477484673262,0.0174474436789751,0.0202884264290333,0.0209024380892515,0.019752386957407,0.0175766535103321,2173,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1426","UCEC","BRCA",0.0180781614035368,0.0242700930684805,0.0247678849846125,0.0247864574193954,0.0181735251098871,0.0233014766126871,0.0181296076625586,0.0141708329319954,0.0141692021861672,0.0193937458097935,0.0175639316439629,0.0235315151512623,0.0242549777030945,0.020337326452136,0.0235464926809072,0.0234518982470036,0.0211066119372845,0.0141667257994413,0.0221882201731205,0.0183708723634481,0.0245331004261971,0.0217639170587063,0.0202537402510643,0.0141728976741433,0.0187384374439716,0.0234779678285122,0.0206552278250456,0.407788127660751,0.0195341873914003,0.0213228091597557,2182,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1427","GBM","GBM",0.0186818558722734,0.0216189827769995,0.0143841626122594,0.016932986676693,0.0165455900132656,0.0181710477918386,0.0165056064724922,0.0129986489191651,0.490954130887985,0.0176565069705248,0.0138573227450252,0.0174985509365797,0.0209443476051092,0.0185155626386404,0.0181888043880463,0.0202435497194529,0.019215939566493,0.0128977075219154,0.0202006585896015,0.0163999777287245,0.0178450159728527,0.0198143683373928,0.0184394661337137,0.0129033271223307,0.0170598980039358,0.0164938364177942,0.0188049897551537,0.0205931626260281,0.0177843682467937,0.0178496278822422,2199,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1428","UCS","PRAD",0.0526759624481201,0.0337847359478474,0.0344776809215546,0.0345035381615162,0.0243169385939837,0.0324363932013512,0.0212145820260048,0.0197262484580278,0.0197239797562361,0.020862752571702,0.0211877766996622,0.0327566117048264,0.0293216854333878,0.0271168574690819,0.0318722948431969,0.0326457805931568,0.0298892147839069,0.0197205301374197,0.0308867059648037,0.0547131448984146,0.0341508537530899,0.061626810580492,0.028193848207593,0.0197291187942028,0.0312338005751371,0.0326820723712444,0.0287527274340391,0.0248348917812109,0.113098829984665,0.0218635909259319,2204,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1429","KIRC","KIRC",0.0168721172958612,0.014878349378705,0.0149128446355462,0.0148689448833466,0.0150456754490733,0.014931945130229,0.0148612083867192,0.0170911718159914,0.0148162459954619,0.0150854559615254,0.539357781410217,0.0214133281260729,0.0148786222562194,0.0151182748377323,0.0148867312818766,0.0156898032873869,0.0148910935968161,0.0156065542250872,0.0149113507941365,0.0149958319962025,0.0206446722149849,0.0148609364405274,0.0154091799631715,0.0190103575587273,0.0148978512734175,0.0201466456055641,0.0150970704853535,0.0148564642295241,0.0150500172749162,0.0149135095998645,2206,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
"1430","KICH","KIRP",0.0251481961458921,0.0314806997776031,0.0321263819932938,0.0321504771709442,0.0235728491097689,0.0224609170109034,0.0235158856958151,0.0183809641748667,0.0183788482099771,0.212022662162781,0.0197428204119205,0.0305226873606443,0.024065937846899,0.019232077524066,0.0202737133949995,0.021586949005723,0.0220498219132423,0.0183756351470947,0.0287803038954735,0.0203440394252539,0.0318218469619751,0.0270379222929478,0.0233010668307543,0.0183836426585913,0.102775394916534,0.0290042944252491,0.0267918631434441,0.0268130153417587,0.0253377631306648,0.0245212856680155,2209,10,4,0.1,0,0.7,1,0.8,"Fold05.Rep1"
