"","pred","obs","ESCA","OV","STAD","rowIndex","nrounds","max_depth","eta","gamma","colsample_bytree","min_child_weight","subsample","Resample"
"824","OV","OV",0.145273044705391,0.676449120044708,0.178277850151062,53,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"825","OV","OV",0.190999016165733,0.538636445999146,0.270364552736282,64,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"826","OV","STAD",0.124729201197624,0.546230852603912,0.32903990149498,76,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"827","STAD","STAD",0.1388830691576,0.139407858252525,0.721709072589874,87,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"828","OV","OV",0.149694934487343,0.663520932197571,0.186784133315086,91,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"829","OV","OV",0.138678461313248,0.645191490650177,0.216130033135414,96,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"830","ESCA","STAD",0.66148167848587,0.142562329769135,0.19595605134964,111,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"831","STAD","STAD",0.332491964101791,0.166096314787865,0.501411736011505,114,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"832","OV","OV",0.1441740244627,0.671331524848938,0.18449442088604,117,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"833","STAD","STAD",0.136628165841103,0.147074222564697,0.716297626495361,120,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"834","OV","OV",0.141074627637863,0.656899571418762,0.202025786042213,121,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"835","OV","OV",0.145877733826637,0.679264724254608,0.174857541918755,124,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"836","ESCA","STAD",0.495878726243973,0.21808984875679,0.286031454801559,133,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"837","ESCA","STAD",0.636803090572357,0.137243628501892,0.225953251123428,141,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"838","ESCA","STAD",0.346341341733932,0.309881955385208,0.343776732683182,146,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"839","OV","OV",0.145877733826637,0.679264724254608,0.174857541918755,149,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"840","STAD","STAD",0.137101277709007,0.264810860157013,0.598087847232819,151,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"841","STAD","STAD",0.160358980298042,0.141252532601357,0.698388457298279,156,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"842","STAD","STAD",0.153871804475784,0.176231518387794,0.669896721839905,158,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"843","STAD","STAD",0.283330529928207,0.221679091453552,0.494990319013596,164,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"844","STAD","STAD",0.396708428859711,0.189676120877266,0.413615465164185,175,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"845","ESCA","ESCA",0.678354322910309,0.146198719739914,0.175446942448616,188,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"846","OV","OV",0.150012642145157,0.656955540180206,0.193031802773476,194,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"847","OV","OV",0.145877733826637,0.679264724254608,0.174857541918755,201,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"848","OV","OV",0.132363423705101,0.686798453330994,0.180838137865067,225,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"849","ESCA","ESCA",0.665844976902008,0.138858318328857,0.195296734571457,232,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"850","STAD","STAD",0.339088916778564,0.126258328557014,0.534652769565582,244,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"851","OV","OV",0.131830140948296,0.684031307697296,0.184138521552086,256,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"852","ESCA","STAD",0.66148167848587,0.142562329769135,0.19595605134964,265,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"853","STAD","STAD",0.367434144020081,0.152633979916573,0.479931861162186,268,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"854","STAD","STAD",0.166819870471954,0.162455916404724,0.670724272727966,291,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"855","OV","OV",0.243218287825584,0.42989507317543,0.326886653900146,311,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"856","ESCA","ESCA",0.678218603134155,0.141438782215118,0.180342569947243,316,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"857","ESCA","ESCA",0.660635530948639,0.142379984259605,0.196984499692917,339,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"858","OV","OV",0.137695997953415,0.570983588695526,0.291320383548737,342,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"859","ESCA","STAD",0.375667870044708,0.26161253452301,0.362719595432281,345,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"860","ESCA","ESCA",0.586903631687164,0.179307192564011,0.23378911614418,349,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"861","ESCA","ESCA",0.669420003890991,0.13960388302803,0.19097612798214,351,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"862","ESCA","ESCA",0.679168343544006,0.141582518815994,0.179249107837677,352,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"863","ESCA","STAD",0.478953331708908,0.173513635993004,0.347533077001572,357,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"864","STAD","STAD",0.211449399590492,0.162164330482483,0.626386284828186,359,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"865","STAD","STAD",0.138350859284401,0.139797419309616,0.721851766109467,369,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"866","OV","OV",0.157517984509468,0.668628811836243,0.173853173851967,375,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"867","STAD","STAD",0.203025132417679,0.23248253762722,0.564492344856262,394,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"868","OV","OV",0.144616365432739,0.633323431015015,0.222060188651085,397,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"869","OV","OV",0.146706402301788,0.642476379871368,0.210817232728004,405,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"870","OV","OV",0.144579529762268,0.673219799995422,0.182200714945793,411,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"871","STAD","STAD",0.165965288877487,0.167700573801994,0.66633415222168,432,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"872","STAD","STAD",0.261218726634979,0.272257447242737,0.466523826122284,445,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"873","OV","STAD",0.194461286067963,0.406577378511429,0.398961365222931,456,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"874","OV","STAD",0.134665504097939,0.589745283126831,0.275589168071747,492,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"875","OV","OV",0.142589628696442,0.678711891174316,0.178698480129242,494,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"876","ESCA","STAD",0.647806406021118,0.139615058898926,0.212578505277634,510,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"877","ESCA","ESCA",0.664787173271179,0.143274739384651,0.191938027739525,536,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"878","OV","OV",0.151403203606606,0.628209054470062,0.220387771725655,555,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"879","OV","OV",0.144661739468575,0.67360258102417,0.181735694408417,566,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"880","OV","OV",0.145877733826637,0.679264724254608,0.174857541918755,574,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"881","STAD","OV",0.247953310608864,0.342009395360947,0.410037308931351,588,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"882","OV","OV",0.158379197120667,0.623044788837433,0.218576043844223,589,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"883","OV","OV",0.142460465431213,0.66335254907608,0.194186970591545,607,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"884","OV","OV",0.17923004925251,0.609498679637909,0.211271271109581,613,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"885","STAD","STAD",0.137265428900719,0.138040527701378,0.724694013595581,614,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"886","ESCA","ESCA",0.679000437259674,0.146337985992432,0.174661546945572,618,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"887","STAD","STAD",0.136411398649216,0.147200241684914,0.71638834476471,664,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"888","STAD","STAD",0.143395945429802,0.144895270466805,0.711708784103394,666,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"889","OV","STAD",0.11560869961977,0.506289184093475,0.378102153539658,668,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"890","OV","OV",0.145638555288315,0.637799978256226,0.216561451554298,678,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"891","OV","STAD",0.16089554131031,0.583545327186584,0.255559056997299,681,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"892","OV","OV",0.145638555288315,0.637799978256226,0.216561451554298,702,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"893","OV","OV",0.143351525068283,0.66750168800354,0.189146801829338,726,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"894","OV","OV",0.130314409732819,0.606795728206635,0.262889832258224,732,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"895","STAD","STAD",0.14349490404129,0.144305154681206,0.712199866771698,739,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"896","STAD","STAD",0.138650745153427,0.140847474336624,0.720501780509949,740,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"897","ESCA","ESCA",0.667394280433655,0.139128029346466,0.193477660417557,764,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"898","STAD","STAD",0.210907891392708,0.226590380072594,0.562501668930054,771,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"899","STAD","STAD",0.209533289074898,0.225113555788994,0.565353155136108,774,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"900","STAD","STAD",0.254023492336273,0.235753923654556,0.510222613811493,783,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"901","OV","OV",0.144441321492195,0.632556855678558,0.223001837730408,784,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"902","STAD","STAD",0.136987775564194,0.143596917390823,0.719415247440338,793,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"903","OV","OV",0.228952378034592,0.479306191205978,0.29174143075943,798,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"904","ESCA","ESCA",0.679438531398773,0.146138280630112,0.174423187971115,804,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"905","OV","OV",0.145877733826637,0.679264724254608,0.174857541918755,810,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"906","ESCA","ESCA",0.67120885848999,0.154954612255096,0.173836499452591,811,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"907","OV","OV",0.145877733826637,0.679264724254608,0.174857541918755,818,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"908","OV","OV",0.150091841816902,0.650850713253021,0.199057430028915,834,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"909","OV","OV",0.135758697986603,0.632146418094635,0.232094883918762,842,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"910","ESCA","STAD",0.433295249938965,0.160742431879044,0.405962288379669,843,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"911","OV","OV",0.145877733826637,0.679264724254608,0.174857541918755,860,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"912","OV","STAD",0.1471838504076,0.644567310810089,0.208248808979988,873,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"913","OV","OV",0.142979189753532,0.626153707504272,0.230867102742195,880,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"914","OV","OV",0.145877733826637,0.679264724254608,0.174857541918755,886,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"915","OV","OV",0.145863175392151,0.679276287555695,0.174860522150993,892,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"916","OV","OV",0.136852726340294,0.62511020898819,0.238037049770355,895,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"917","OV","OV",0.156267359852791,0.576374709606171,0.267357915639877,898,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"918","STAD","OV",0.207983255386353,0.268123388290405,0.523893356323242,903,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"919","OV","OV",0.145877733826637,0.679264724254608,0.174857541918755,906,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"920","OV","OV",0.147054925560951,0.644002735614777,0.208942353725433,950,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"921","STAD","STAD",0.179320305585861,0.206238061189651,0.614441633224487,965,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"922","OV","OV",0.134187936782837,0.624832391738892,0.24097965657711,973,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"923","OV","OV",0.14251346886158,0.540998935699463,0.316487580537796,994,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"924","OV","OV",0.162787020206451,0.646076142787933,0.191136851906776,1027,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"925","OV","OV",0.143073230981827,0.666205883026123,0.190720856189728,1041,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"926","OV","OV",0.145999357104301,0.639380037784576,0.214620560407639,1043,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"927","OV","OV",0.193597495555878,0.59964656829834,0.206755965948105,1046,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"928","OV","OV",0.147813066840172,0.6473228931427,0.204864025115967,1056,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"929","OV","OV",0.134168148040771,0.664470314979553,0.201361522078514,1095,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"930","OV","OV",0.14883790910244,0.651811003684998,0.199351131916046,1102,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"931","OV","OV",0.144479319453239,0.672753214836121,0.182767450809479,1122,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"932","OV","OV",0.144479319453239,0.672753214836121,0.182767450809479,1131,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"933","OV","OV",0.138576611876488,0.64526778459549,0.216155603528023,1140,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"934","STAD","STAD",0.209584102034569,0.289085626602173,0.501330316066742,1174,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"935","STAD","STAD",0.151360258460045,0.142262488603592,0.70637720823288,1175,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"936","OV","OV",0.145877733826637,0.679264724254608,0.174857541918755,1190,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"937","OV","OV",0.149530991911888,0.654846251010895,0.195622771978378,1192,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"938","OV","OV",0.145273044705391,0.676449120044708,0.178277850151062,1200,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"939","STAD","STAD",0.178143829107285,0.189260885119438,0.632595241069794,1201,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"940","ESCA","ESCA",0.678191483020782,0.146163627505302,0.175644919276237,1207,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"941","OV","OV",0.141416981816292,0.65849369764328,0.200089320540428,1210,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"942","STAD","STAD",0.154800862073898,0.190326541662216,0.654872596263885,1242,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"943","OV","OV",0.14966969192028,0.663345158100128,0.186985149979591,1246,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"944","OV","OV",0.154991775751114,0.636786758899689,0.208221435546875,1249,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"945","ESCA","STAD",0.443990737199783,0.23811300098896,0.317896217107773,1264,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"946","OV","OV",0.145984038710594,0.679180204868317,0.17483577132225,1300,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"947","OV","OV",0.138020247220993,0.642677187919617,0.219302609562874,1303,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"948","STAD","STAD",0.161972478032112,0.19322158396244,0.644805908203125,1307,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"949","OV","STAD",0.140767723321915,0.616468966007233,0.242763340473175,1316,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"950","OV","OV",0.169031217694283,0.622750580310822,0.208218187093735,1354,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"951","OV","OV",0.148277848958969,0.649358332157135,0.202363863587379,1369,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"952","OV","OV",0.14493702352047,0.674884378910065,0.180178597569466,1372,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"953","STAD","STAD",0.1388830691576,0.139407858252525,0.721709072589874,1377,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"954","OV","STAD",0.127424389123917,0.59333860874176,0.279236972332001,1379,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"955","OV","OV",0.201042875647545,0.51356166601181,0.285395443439484,1382,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"956","STAD","STAD",0.319362014532089,0.271219789981842,0.409418165683746,1384,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"957","STAD","STAD",0.171325519680977,0.166843697428703,0.661830723285675,1389,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"958","STAD","STAD",0.293812066316605,0.155407980084419,0.550779938697815,1391,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"959","STAD","STAD",0.301990032196045,0.165449738502502,0.532560229301453,1407,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"960","STAD","STAD",0.143395945429802,0.144895270466805,0.711708784103394,1413,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"961","STAD","STAD",0.135837540030479,0.147006973624229,0.717155516147614,1414,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"962","ESCA","ESCA",0.474049687385559,0.196718737483025,0.329231590032578,1423,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"963","OV","OV",0.143025144934654,0.626354932785034,0.230619952082634,1429,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"964","STAD","STAD",0.352936625480652,0.215420439839363,0.431642949581146,1436,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"965","OV","OV",0.141633823513985,0.62026184797287,0.238104313611984,1451,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"966","STAD","STAD",0.153327003121376,0.13728067278862,0.709392368793488,1468,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"967","STAD","STAD",0.40763658285141,0.151619911193848,0.440743535757065,1505,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"968","STAD","STAD",0.14349490404129,0.144305154681206,0.712199866771698,1522,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"969","OV","OV",0.137603253126144,0.665402352809906,0.196994408965111,1537,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"970","ESCA","ESCA",0.645648717880249,0.178032696247101,0.176318541169167,1545,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"971","STAD","STAD",0.176495775580406,0.178341180086136,0.645162999629974,1547,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"972","STAD","STAD",0.189748853445053,0.183047920465469,0.627203166484833,1548,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"973","STAD","STAD",0.407705634832382,0.168577954173088,0.423716455698013,1570,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"974","ESCA","ESCA",0.560259640216827,0.200469806790352,0.23927053809166,1576,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"975","OV","OV",0.134297400712967,0.69414871931076,0.171553924679756,1580,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"976","OV","OV",0.141297966241837,0.657939493656158,0.200762584805489,1588,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"977","OV","OV",0.144109666347504,0.676508963108063,0.179381430149078,1589,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"978","ESCA","ESCA",0.665189981460571,0.151164934039116,0.183645084500313,1595,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"979","OV","OV",0.176536589860916,0.649883806705475,0.173579588532448,1610,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"980","OV","OV",0.1549102216959,0.609398245811462,0.235691592097282,1623,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"981","OV","OV",0.147813066840172,0.6473228931427,0.204864025115967,1624,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"982","OV","OV",0.174854412674904,0.594093203544617,0.231052339076996,1626,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"983","OV","OV",0.139834940433502,0.612384021282196,0.247781038284302,1630,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"984","OV","OV",0.170120880007744,0.642608821392059,0.187270268797874,1637,10,4,0.1,0,0.7,1,0.8,"Fold06.Rep1"
"985","OV","OV",0.145804181694984,0.63655036687851,0.217645436525345,8,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"986","OV","OV",0.164963722229004,0.62643712759018,0.208599135279655,14,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"987","OV","OV",0.159438893198967,0.622077882289886,0.218483239412308,18,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"988","OV","OV",0.14948071539402,0.653398156166077,0.197121128439903,23,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"989","ESCA","ESCA",0.651751458644867,0.150410860776901,0.197837710380554,39,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"990","ESCA","STAD",0.648436307907104,0.144339203834534,0.207224503159523,48,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"991","ESCA","ESCA",0.657190978527069,0.144477665424347,0.198331341147423,49,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"992","OV","OV",0.147287726402283,0.640069842338562,0.212642431259155,59,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"993","STAD","STAD",0.141605779528618,0.408797651529312,0.449596613645554,62,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"994","OV","OV",0.148590639233589,0.6079221367836,0.243487194180489,72,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"995","OV","OV",0.144730195403099,0.638377487659454,0.216892302036285,73,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"996","OV","OV",0.14948071539402,0.653398156166077,0.197121128439903,74,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"997","STAD","STAD",0.141570180654526,0.149897769093513,0.7085320353508,112,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"998","ESCA","ESCA",0.662449777126312,0.155022948980331,0.182527258992195,115,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"999","OV","OV",0.148505046963692,0.649133384227753,0.202361583709717,125,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1000","ESCA","ESCA",0.536649286746979,0.159131363034248,0.304219335317612,132,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1001","STAD","STAD",0.1556136906147,0.225909009575844,0.618477284908295,168,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1002","STAD","STAD",0.182961508631706,0.264185845851898,0.552852630615234,177,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1003","ESCA","ESCA",0.657125949859619,0.14678992331028,0.196084097027779,231,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1004","STAD","STAD",0.236226052045822,0.164687514305115,0.599086403846741,241,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1005","STAD","OV",0.365283280611038,0.261444956064224,0.373271763324738,245,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1006","OV","OV",0.151459336280823,0.66204696893692,0.186493635177612,254,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1007","STAD","STAD",0.190011873841286,0.191178500652313,0.618809640407562,257,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1008","OV","OV",0.143787071108818,0.563866674900055,0.292346298694611,267,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1009","OV","OV",0.16436168551445,0.627800464630127,0.207837849855423,272,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1010","ESCA","ESCA",0.525567352771759,0.162150591611862,0.312282055616379,293,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1011","STAD","STAD",0.138012126088142,0.143020063638687,0.718967795372009,295,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1012","OV","OV",0.173420935869217,0.561283588409424,0.265295445919037,297,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1013","OV","OV",0.130479350686073,0.509612739086151,0.359907925128937,312,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1014","STAD","STAD",0.126938045024872,0.233542293310165,0.639519691467285,321,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1015","OV","OV",0.151459336280823,0.66204696893692,0.186493635177612,328,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1016","STAD","STAD",0.350613564252853,0.140045642852783,0.509340822696686,329,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1017","STAD","STAD",0.214923471212387,0.19362884759903,0.591447710990906,358,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1018","STAD","STAD",0.131820559501648,0.184510856866837,0.683668553829193,363,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1019","OV","OV",0.201795011758804,0.539062559604645,0.259142398834229,376,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1020","OV","OV",0.147287726402283,0.640069842338562,0.212642431259155,378,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1021","OV","OV",0.143310710787773,0.622786819934845,0.233902424573898,406,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1022","OV","OV",0.151393458247185,0.66175901889801,0.18684758245945,410,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1023","OV","OV",0.163629204034805,0.600149691104889,0.236221060156822,412,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1024","STAD","STAD",0.228269472718239,0.204886838793755,0.566843748092651,418,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
"1025","STAD","STAD",0.141554087400436,0.144755929708481,0.713689982891083,428,10,4,0.1,0,0.7,1,0.8,"Fold07.Rep1"
