Feature ID	Taxon
G900130135	G900130135
G900141975	G900141975
G900142015	G900142015
G900142265	G900142265
G900142455	G900142455
G900142645	G900142645
G900142955	G900142955
G900143035	G900143035
G900148495	G900148495
G900155365	G900155365
G900155865	G900155865
G900156205	G900156205
G900156215	G900156215
G900156315	G900156315
G900156395	G900156395
G900156515	G900156515
G900156585	G900156585
G900156775	G900156775
G900156825	G900156825
G900167005	G900167005
G900167025	G900167025
G900167045	G900167045
G900167105	G900167105
G900167195	G900167195
G900167205	G900167205
G900167265	G900167265
G900167285	G900167285
G900167345	G900167345
G900167385	G900167385
G900167415	G900167415
G900167555	G900167555
G900168205	G900168205
G900169275	G900169275
G900169495	G900169495
G900176115	G900176115
G900176155	G900176155
G900176575	G900176575
G900176655	G900176655
G900177335	G900177335
G900180435	G900180435
G900185755	G900185755
G900185905	G900185905
G900186615	G900186615
G900186835	G900186835
G900186865	G900186865
G900186885	G900186885
G900186955	G900186955
G900186975	G900186975
G900186995	G900186995
G900187015	G900187015
G900187025	G900187025
G900187035	G900187035
G900187045	G900187045
G900187105	G900187105
G900187115	G900187115
G900187135	G900187135
G900187155	G900187155
G900187175	G900187175
G900187195	G900187195
G900187205	G900187205
G900187215	G900187215
G900187225	G900187225
G900187235	G900187235
G900187255	G900187255
G900187265	G900187265
G900187275	G900187275
G900187305	G900187305
G900187315	G900187315
G900187355	G900187355
G900187995	G900187995
G900199375	G900199375
G900199435	G900199435
G900199705	G900199705
G900200035	G900200035
G900205605	G900205605
G900205915	G900205915
G900215245	G900215245
G900215415	G900215415
G900217165	G900217165
G900221005	G900221005
G900240005	G900240005
G900241005	G900241005
G900243045	G900243045
G900289185	G900289185
G900324475	G900324475
G900327275	G900327275
G900417275	G900417275
G900444675	G900444675
G900444725	G900444725
G900444805	G900444805
G900444845	G900444845
G900444865	G900444865
G900444945	G900444945
G900445005	G900445005
G900445015	G900445015
G900445095	G900445095
G900445115	G900445115
G900445155	G900445155
G900445175	G900445175
G900445255	G900445255
G900445265	G900445265
G900445285	G900445285
G900445305	G900445305
G900445355	G900445355
G900445465	G900445465
G900445495	G900445495
G900445505	G900445505
G900445515	G900445515
G900445525	G900445525
G900445565	G900445565
G900445575	G900445575
G900445595	G900445595
G900445615	G900445615
G900445655	G900445655
G900445725	G900445725
G900445775	G900445775
G900445785	G900445785
G900445835	G900445835
G900445945	G900445945
G900445995	G900445995
G900446005	G900446005
G900446125	G900446125
G900446175	G900446175
G900446205	G900446205
G900446225	G900446225
G900446245	G900446245
G900446335	G900446335
G900446355	G900446355
G900446395	G900446395
G900446615	G900446615
G900446675	G900446675
G900446695	G900446695
G900446735	G900446735
G900446775	G900446775
G900446785	G900446785
G900446805	G900446805
G900447045	G900447045
G900447315	G900447315
G900447535	G900447535
G900447555	G900447555
G900447655	G900447655
G900447665	G900447665
G900447675	G900447675
G900447735	G900447735
G900447895	G900447895
G900447935	G900447935
G900450505	G900450505
G900450545	G900450545
G900450635	G900450635
G900450675	G900450675
G900450695	G900450695
G900450795	G900450795
G900450805	G900450805
G900450845	G900450845
G900450955	G900450955
G900450965	G900450965
G900450975	G900450975
G900451005	G900451005
G900451015	G900451015
G900451065	G900451065
G900451365	G900451365
G900452045	G900452045
G900452355	G900452355
G900452405	G900452405
G900452415	G900452415
G900452475	G900452475
G900452515	G900452515
G900452565	G900452565
G900452735	G900452735
G900452925	G900452925
G900452985	G900452985
G900453005	G900453005
G900453105	G900453105
G900453115	G900453115
G900453175	G900453175
G900453245	G900453245
G900453305	G900453305
G900453315	G900453315
G900453395	G900453395
G900453765	G900453765
G900453805	G900453805
G900453865	G900453865
G900453895	G900453895
G900454195	G900454195
G900454265	G900454265
G900454285	G900454285
G900454305	G900454305
G900454325	G900454325
G900454345	G900454345
G900454355	G900454355
G900454435	G900454435
G900454495	G900454495
G900454515	G900454515
G900454525	G900454525
G900454575	G900454575
G900454585	G900454585
G900454605	G900454605
G900454685	G900454685
G900454715	G900454715
G900454765	G900454765
G900454815	G900454815
G900454825	G900454825
G900454835	G900454835
G900454845	G900454845
G900454855	G900454855
G900454865	G900454865
G900454935	G900454935
G900454955	G900454955
G900454985	G900454985
G900455005	G900455005
G900455015	G900455015
G900455075	G900455075
G900455105	G900455105
G900455235	G900455235
G900455475	G900455475
G900455615	G900455615
G900455635	G900455635
G900455645	G900455645
G900455755	G900455755
G900455835	G900455835
G900455865	G900455865
G900455895	G900455895
G900455935	G900455935
G900455955	G900455955
G900456835	G900456835
G900457095	G900457095
G900457215	G900457215
G900457375	G900457375
G900457435	G900457435
G900457465	G900457465
G900457475	G900457475
G900458255	G900458255
G900458355	G900458355
G900458385	G900458385
G900458545	G900458545
G900458565	G900458565
G900458595	G900458595
G900458605	G900458605
G900458635	G900458635
G900458695	G900458695
G900458755	G900458755
G900458815	G900458815
G900458885	G900458885
G900458965	G900458965
G900459045	G900459045
G900459125	G900459125
G900459215	G900459215
G900459225	G900459225
G900459295	G900459295
G900459315	G900459315
G900459355	G900459355
G900459425	G900459425
G900459445	G900459445
G900459475	G900459475
G900460135	G900460135
G900460155	G900460155
G900460165	G900460165
G900460175	G900460175
G900460185	G900460185
G900460215	G900460215
G900460225	G900460225
G900460235	G900460235
G900460245	G900460245
G900460255	G900460255
G900460285	G900460285
G900460295	G900460295
G900460335	G900460335
G900460345	G900460345
G900460355	G900460355
G900460385	G900460385
G900460425	G900460425
G900460465	G900460465
G900460525	G900460525
G900460535	G900460535
G900460565	G900460565
G900460715	G900460715
G900460765	G900460765
G900460805	G900460805
G900460885	G900460885
G900460905	G900460905
G900460955	G900460955
G900460995	G900460995
G900461065	G900461065
G900461085	G900461085
G900461185	G900461185
G900461225	G900461225
G900461305	G900461305
G900461335	G900461335
G900461435	G900461435
G900461565	G900461565
G900461615	G900461615
G900465025	G900465025
G900474585	G900474585
G900474605	G900474605
G900474685	G900474685
G900475015	G900475015
G900475095	G900475095
G900475215	G900475215
G900475315	G900475315
G900475375	G900475375
G900475395	G900475395
G900475405	G900475405
G900475415	G900475415
G900475445	G900475445
G900475505	G900475505
G900475555	G900475555
G900475585	G900475585
G900475595	G900475595
G900475675	G900475675
G900475715	G900475715
G900475815	G900475815
G900475885	G900475885
G900475905	G900475905
G900475935	G900475935
G900475975	G900475975
G900476005	G900476005
G900476035	G900476035
G900476045	G900476045
G900476055	G900476055
G900476075	G900476075
G900477945	G900477945
G900477975	G900477975
G900478045	G900478045
G900478135	G900478135
G900478255	G900478255
G900478295	G900478295
G900478715	G900478715
G900497595	G900497595
G900537995	G900537995
G900585495	G900585495
G900624755	G900624755
G900624885	G900624885
G900625015	G900625015
G900631605	G900631605
G900635445	G900635445
G900635455	G900635455
G900635475	G900635475
G900635815	G900635815
G900635955	G900635955
G900636385	G900636385
G900636435	G900636435
G900636445	G900636445
G900636475	G900636475
G900636535	G900636535
G900636545	G900636545
G900636575	G900636575
G900636625	G900636625
G900636745	G900636745
G900636765	G900636765
G900636915	G900636915
G900636925	G900636925
G900636985	G900636985
G900637005	G900637005
G900637015	G900637015
G900637025	G900637025
G900637055	G900637055
G900637075	G900637075
G900637095	G900637095
G900637105	G900637105
G900637145	G900637145
G900637175	G900637175
G900637185	G900637185
G900637215	G900637215
G900637235	G900637235
G900637305	G900637305
G900637325	G900637325
G900637335	G900637335
G900637395	G900637395
G900637475	G900637475
G900637515	G900637515
G900637555	G900637555
G900637585	G900637585
G900637605	G900637605
G900637615	G900637615
G900637625	G900637625
G900637635	G900637635
G900637655	G900637655
G900637685	G900637685
G900637705	G900637705
G900637745	G900637745
G900637795	G900637795
G900637845	G900637845
G900637855	G900637855
G900637875	G900637875
G900637905	G900637905
G900637975	G900637975
G900637985	G900637985
G900638015	G900638015
G900638065	G900638065
G900638215	G900638215
G900638345	G900638345
G900638555	G900638555
G900638565	G900638565
G900638615	G900638615
G900638635	G900638635
G900638685	G900638685
G900639755	G900639755
G900639775	G900639775
G900639785	G900639785
G900639965	G900639965
G900640015	G900640015
G900640035	G900640035
G900640085	G900640085
G900640095	G900640095
G900640185	G900640185
G900640195	G900640195
G900660435	G900660435
G900660445	G900660445
G900683745	G900683745
G900699155	G900699155
G900706815	G900706815
G900706845	G900706845
G900978035	G900978035
G900978195	G900978195
G901472495	G901472495
G901472535	G901472535
G901482445	G901482445
G901482605	G901482605
G901482635	G901482635
G901542405	G901542405
G901544385	G901544385
G901553735	G901553735
G902158635	G902158635
G902158725	G902158725
G902164675	G902164675
G902164725	G902164725
G902170765	G902170765
G902362795	G902362795
G902363055	G902363055
G902363655	G902363655
G902373805	G902373805
G902373865	G902373865
G902373875	G902373875
G902373955	G902373955
G902374385	G902374385
G902374455	G902374455
G902374465	G902374465
G902374815	G902374815
G902374825	G902374825
G902374935	G902374935
G902374985	G902374985
G902375065	G902375065
G902375145	G902375145
G902375165	G902375165
G902375225	G902375225
G902375645	G902375645
G902375745	G902375745
G902375805	G902375805
G902375965	G902375965
G902381655	G902381655
G902381715	G902381715
G902381765	G902381765
G902386925	G902386925
G902386985	G902386985
G902387165	G902387165
G902387955	G902387955
G902387965	G902387965
G902388125	G902388125
G902499045	G902499045
G902499065	G902499065
G902499115	G902499115
G902499125	G902499125
G902499135	G902499135
G902499165	G902499165
G902506685	G902506685
G902702935	G902702935
G902809765	G902809765
G902810435	G902810435
G902825115	G902825115
G902825135	G902825135
G902825225	G902825225
G902825235	G902825235
G902825375	G902825375
G902829835	G902829835
G902830295	G902830295
G902830815	G902830815
G902832795	G902832795
G902832845	G902832845
G902832885	G902832885
G902832895	G902832895
G902858935	G902858935
G902859635	G902859635
G902859645	G902859645
G902859685	G902859685
G902859695	G902859695
G902859715	G902859715
G902859725	G902859725
G902859735	G902859735
G902859745	G902859745
G902859765	G902859765
G902859965	G902859965
G902859995	G902859995
G902860065	G902860065
G902860075	G902860075
G902860085	G902860085
G902860115	G902860115
G902860155	G902860155
G903181465	G903181465
G903886475	G903886475
G904846425	G904846425
G904846495	G904846495
G905219535	G905219535
G905367715	G905367715
G905410075	G905410075
G910574115	G910574115
G910575425	G910575425
G910576415	G910576415
G914271545	G914271545
G000012545	G000012545
G000016525	G000016525
G000308215	G000308215
G000337375	G000337375
G003149675	G003149675
G902383905	G902383905
G902384015	G902384015
G000836825	G000836825
G000836865	G000836865
G000836905	G000836905
G000836925	G000836925
G000836945	G000836945
G000836965	G000836965
G000836985	G000836985
G000837005	G000837005
G000837125	G000837125
G000837145	G000837145
G000837225	G000837225
G000837365	G000837365
G000837385	G000837385
G000837405	G000837405
G000837445	G000837445
G000837645	G000837645
G000837665	G000837665
G000837725	G000837725
G000837745	G000837745
G000837865	G000837865
G000837885	G000837885
G000837965	G000837965
G000838105	G000838105
G000838265	G000838265
G000838465	G000838465
G000838485	G000838485
G000838645	G000838645
G000838765	G000838765
G000838905	G000838905
G000839005	G000839005
G000839105	G000839105
G000839325	G000839325
G000839365	G000839365
G000839445	G000839445
G000839465	G000839465
G000839625	G000839625
G000839645	G000839645
G000839745	G000839745
G000839825	G000839825
G000839865	G000839865
G000840245	G000840245
G000840285	G000840285
G000840625	G000840625
G000840705	G000840705
G000840785	G000840785
G000840865	G000840865
G000840945	G000840945
G000841145	G000841145
G000841165	G000841165
G000841185	G000841185
G000841245	G000841245
G000841365	G000841365
G000841405	G000841405
G000841545	G000841545
G000841625	G000841625
G000841665	G000841665
G000841725	G000841725
G000841805	G000841805
G000842085	G000842085
G000842385	G000842385
G000842485	G000842485
G000842865	G000842865
G000842885	G000842885
G000842945	G000842945
G000842965	G000842965
G000843125	G000843125
G000843145	G000843145
G000843325	G000843325
G000843405	G000843405
G000843665	G000843665
G000843725	G000843725
G000843985	G000843985
G000844145	G000844145
G000844165	G000844165
G000844185	G000844185
G000844345	G000844345
G000844405	G000844405
G000844425	G000844425
G000844605	G000844605
G000844825	G000844825
G000844925	G000844925
G000845005	G000845005
G000845025	G000845025
G000845085	G000845085
G000845205	G000845205
G000845245	G000845245
G000845665	G000845665
G000845685	G000845685
G000845765	G000845765
G000845865	G000845865
G000845985	G000845985
G000846045	G000846045
G000846145	G000846145
G000846285	G000846285
G000846365	G000846365
G000846425	G000846425
G000846585	G000846585
G000846625	G000846625
G000846965	G000846965
G000847025	G000847025
G000847045	G000847045
G000847165	G000847165
G000847405	G000847405
G000847485	G000847485
G000847525	G000847525
G000847545	G000847545
G000847725	G000847725
G000848025	G000848025
G000848085	G000848085
G000848125	G000848125
G000848445	G000848445
G000848745	G000848745
G000848825	G000848825
G000848925	G000848925
G000849005	G000849005
G000849225	G000849225
G000849245	G000849245
G000849425	G000849425
G000849625	G000849625
G000849845	G000849845
G000849905	G000849905
G000850005	G000850005
G000850105	G000850105
G000850465	G000850465
G000851205	G000851205
G000851565	G000851565
G000851605	G000851605
G000851805	G000851805
G000852585	G000852585
G000853305	G000853305
G000853485	G000853485
G000853505	G000853505
G000853705	G000853705
G000853865	G000853865
G000854225	G000854225
G000854365	G000854365
G000854785	G000854785
G000854965	G000854965
G000855045	G000855045
G000855425	G000855425
G000856625	G000856625
G000856665	G000856665
G000856965	G000856965
G000857545	G000857545
G000857605	G000857605
G000857625	G000857625
G000857645	G000857645
G000857685	G000857685
G000857705	G000857705
G000857925	G000857925
G000858005	G000858005
G000858285	G000858285
G000858385	G000858385
G000858545	G000858545
G000858605	G000858605
G000858765	G000858765
G000858785	G000858785
G000859065	G000859065
G000859305	G000859305
G000859365	G000859365
G000859385	G000859385
G000859405	G000859405
G000859425	G000859425
G000859445	G000859445
G000859505	G000859505
G000859545	G000859545
G000859625	G000859625
G000859645	G000859645
G000859665	G000859665
G000859685	G000859685
G000859725	G000859725
G000859745	G000859745
G000859985	G000859985
G000860025	G000860025
G000860205	G000860205
G000860225	G000860225
G000860245	G000860245
G000860265	G000860265
G000860325	G000860325
G000860345	G000860345
G000860365	G000860365
G000860465	G000860465
G000860625	G000860625
G000860685	G000860685
G000861005	G000861005
G000861125	G000861125
G000861345	G000861345
G000861785	G000861785
G000861825	G000861825
G000861845	G000861845
G000861865	G000861865
G000861945	G000861945
G000862045	G000862045
G000862125	G000862125
G000862685	G000862685
G000862825	G000862825
G000862985	G000862985
G000863125	G000863125
G000863505	G000863505
G000863685	G000863685
G000863805	G000863805
G000863845	G000863845
G000863885	G000863885
G000863945	G000863945
G000863965	G000863965
G000864505	G000864505
G000864525	G000864525
G000864545	G000864545
G000864745	G000864745
G000864765	G000864765
G000864825	G000864825
G000864845	G000864845
G000864905	G000864905
G000864925	G000864925
G000864945	G000864945
G000865085	G000865085
G000865345	G000865345
G000865485	G000865485
G000865565	G000865565
G000865665	G000865665
G000865685	G000865685
G000865825	G000865825
G000866045	G000866045
G000866205	G000866205
G000866225	G000866225
G000866405	G000866405
G000866505	G000866505
G000866745	G000866745
G000866805	G000866805
G000866825	G000866825
G000866865	G000866865
G000867045	G000867045
G000867565	G000867565
G000867645	G000867645
G000867805	G000867805
G000867845	G000867845
G000867885	G000867885
G000867945	G000867945
G000868085	G000868085
G000868465	G000868465
G000868485	G000868485
G000868745	G000868745
G000868805	G000868805
G000868825	G000868825
G000869385	G000869385
G000869605	G000869605
G000869785	G000869785
G000869805	G000869805
G000869985	G000869985
G000870145	G000870145
G000870165	G000870165
G000870245	G000870245
G000870285	G000870285
G000870305	G000870305
G000870365	G000870365
G000870385	G000870385
G000870545	G000870545
G000871185	G000871185
G000871365	G000871365
G000871465	G000871465
G000871485	G000871485
G000871545	G000871545
G000871585	G000871585
G000871605	G000871605
G000871645	G000871645
G000871845	G000871845
G000872045	G000872045
G000872105	G000872105
G000872125	G000872125
G000872205	G000872205
G000872225	G000872225
G000872765	G000872765
G000872945	G000872945
G000873125	G000873125
G000873445	G000873445
G000873485	G000873485
G000873505	G000873505
G000873545	G000873545
G000873625	G000873625
G000873905	G000873905
G000874085	G000874085
G000874165	G000874165
G000874185	G000874185
G000874225	G000874225
G000874305	G000874305
G000874465	G000874465
G000874605	G000874605
G000874865	G000874865
G000874925	G000874925
G000874965	G000874965
G000874985	G000874985
G000875285	G000875285
G000875585	G000875585
G000875605	G000875605
G000879615	G000879615
G000879895	G000879895
G000880215	G000880215
G000880255	G000880255
G000880275	G000880275
G000880495	G000880495
G000880515	G000880515
G000880655	G000880655
G000880675	G000880675
G000880915	G000880915
G000880955	G000880955
G000881155	G000881155
G000881435	G000881435
G000881675	G000881675
G000881815	G000881815
G000881855	G000881855
G000881955	G000881955
G000881995	G000881995
G000882275	G000882275
G000882295	G000882295
G000882435	G000882435
G000882495	G000882495
G000882895	G000882895
G000882975	G000882975
G000882995	G000882995
G000883215	G000883215
G000883415	G000883415
G000883535	G000883535
G000883695	G000883695
G000883715	G000883715
G000883895	G000883895
G000884555	G000884555
G000884575	G000884575
G000884615	G000884615
G000884775	G000884775
G000884815	G000884815
G000884915	G000884915
G000884975	G000884975
G000885535	G000885535
G000885635	G000885635
G000885855	G000885855
G000886115	G000886115
G000886135	G000886135
G000886175	G000886175
G000886255	G000886255
G000886355	G000886355
G000886435	G000886435
G000886535	G000886535
G000886755	G000886755
G000886975	G000886975
G000887175	G000887175
G000887255	G000887255
G000887275	G000887275
G000887315	G000887315
G000887335	G000887335
G000887355	G000887355
G000887755	G000887755
G000888035	G000888035
G000888235	G000888235
G000888255	G000888255
G000888275	G000888275
G000888295	G000888295
G000888315	G000888315
G000888495	G000888495
G000888535	G000888535
G000888655	G000888655
G000888735	G000888735
G000888935	G000888935
G000888975	G000888975
G000888995	G000888995
G000889095	G000889095
G000889175	G000889175
G000889235	G000889235
G000889435	G000889435
G000889675	G000889675
G000889695	G000889695
G000889875	G000889875
G000890135	G000890135
G000890195	G000890195
G000890395	G000890395
G000890695	G000890695
G000890755	G000890755
G000891015	G000891015
G000891495	G000891495
G000891635	G000891635
G000891695	G000891695
G000891735	G000891735
G000891775	G000891775
G000891975	G000891975
G000892075	G000892075
G000892375	G000892375
G000892395	G000892395
G000892535	G000892535
G000892635	G000892635
G000892655	G000892655
G000893755	G000893755
G000893795	G000893795
G000893915	G000893915
G000893935	G000893935
G000894315	G000894315
G000894675	G000894675
G000894975	G000894975
G000895135	G000895135
G000895275	G000895275
G000895295	G000895295
G000895915	G000895915
G000896315	G000896315
G000897095	G000897095
G000897415	G000897415
G000897455	G000897455
G000897815	G000897815
G000897835	G000897835
G000898015	G000898015
G000898235	G000898235
G000898295	G000898295
G000898335	G000898335
G000898795	G000898795
G000898815	G000898815
G000898835	G000898835
G000899055	G000899055
G000899355	G000899355
G000899375	G000899375
G000899395	G000899395
G000899415	G000899415
G000899615	G000899615
G000899635	G000899635
G000899895	G000899895
G000900015	G000900015
G000900135	G000900135
G000900255	G000900255
G000900275	G000900275
G000900295	G000900295
G000900375	G000900375
G000900475	G000900475
G000900515	G000900515
G000900555	G000900555
G000900575	G000900575
G000900655	G000900655
G000900675	G000900675
G000900715	G000900715
G000900735	G000900735
G000900795	G000900795
G000900815	G000900815
G000901015	G000901015
G000901035	G000901035
G000901095	G000901095
G000901115	G000901115
G000901315	G000901315
G000901335	G000901335
G000901375	G000901375
G000901515	G000901515
G000901535	G000901535
G000901675	G000901675
G000901715	G000901715
G000901775	G000901775
G000901855	G000901855
G000901975	G000901975
G000902055	G000902055
G000902075	G000902075
G000902095	G000902095
G000902115	G000902115
G000902475	G000902475
G000902495	G000902495
G000902595	G000902595
G000902615	G000902615
G000902695	G000902695
G000902735	G000902735
G000902775	G000902775
G000902935	G000902935
G000902955	G000902955
G000903075	G000903075
G000903115	G000903115
G000903195	G000903195
G000903335	G000903335
G000903355	G000903355
G000903375	G000903375
G000903415	G000903415
G000903575	G000903575
G000903595	G000903595
G000903615	G000903615
G000903655	G000903655
G000904135	G000904135
G000904455	G000904455
G000904755	G000904755
G000904835	G000904835
G000904875	G000904875
G000904995	G000904995
G000905095	G000905095
G000905195	G000905195
G000905335	G000905335
G000905755	G000905755
G000905835	G000905835
G000906215	G000906215
G000906315	G000906315
G000907075	G000907075
G000907235	G000907235
G000907895	G000907895
G000907915	G000907915
G000907935	G000907935
G000907975	G000907975
G000908075	G000908075
G000908115	G000908115
G000908135	G000908135
G000908315	G000908315
G000908535	G000908535
G000908615	G000908615
G000908815	G000908815
G000909515	G000909515
G000909735	G000909735
G000910015	G000910015
G000910095	G000910095
G000910155	G000910155
G000910615	G000910615
G000910635	G000910635
G000911015	G000911015
G000911275	G000911275
G000911475	G000911475
G000911655	G000911655
G000911695	G000911695
G000911715	G000911715
G000911955	G000911955
G000911995	G000911995
G000912035	G000912035
G000912055	G000912055
G000912255	G000912255
G000912315	G000912315
G000912535	G000912535
G000912555	G000912555
G000912675	G000912675
G000912735	G000912735
G000912915	G000912915
G000913015	G000913015
G000913075	G000913075
G000913175	G000913175
G000913195	G000913195
G000913515	G000913515
G000913995	G000913995
G000914375	G000914375
G000914455	G000914455
G000914475	G000914475
G000914555	G000914555
G000914635	G000914635
G000914995	G000914995
G000915095	G000915095
G000915495	G000915495
G000915535	G000915535
G000915755	G000915755
G000915915	G000915915
G000916135	G000916135
G000916255	G000916255
G000916315	G000916315
G000916455	G000916455
G000916655	G000916655
G000916695	G000916695
G000917015	G000917015
G000917035	G000917035
G000917355	G000917355
G000917475	G000917475
G000917795	G000917795
G000918235	G000918235
G000918255	G000918255
G000918275	G000918275
G000918315	G000918315
G000918475	G000918475
G000918535	G000918535
G000918755	G000918755
G000919235	G000919235
G000919435	G000919435
G000919475	G000919475
G000919915	G000919915
G000920115	G000920115
G000920235	G000920235
G000920815	G000920815
G000920915	G000920915
G000920955	G000920955
G000921075	G000921075
G000921095	G000921095
G000921175	G000921175
G000921435	G000921435
G000921855	G000921855
G000922055	G000922055
G000922375	G000922375
G000922495	G000922495
G000922715	G000922715
G000922855	G000922855
G000923035	G000923035
G000923155	G000923155
G000923495	G000923495
G000923635	G000923635
G000923735	G000923735
G000924215	G000924215
G000924355	G000924355
G000924615	G000924615
G000924855	G000924855
G000924875	G000924875
G000924895	G000924895
G000924915	G000924915
G000924935	G000924935
G000924995	G000924995
G000925055	G000925055
G000925375	G000925375
G000925455	G000925455
G000925735	G000925735
G000925755	G000925755
G000925775	G000925775
G000925835	G000925835
G000926095	G000926095
G000926115	G000926115
G000926235	G000926235
G000926715	G000926715
G000926755	G000926755
G000926855	G000926855
G000926875	G000926875
G000927375	G000927375
G000927415	G000927415
G000927515	G000927515
G000927575	G000927575
G000928035	G000928035
G000928095	G000928095
G000928235	G000928235
G000928975	G000928975
G000929055	G000929055
G000929915	G000929915
G000929995	G000929995
G000930115	G000930115
G000930495	G000930495
G000930555	G000930555
G000930595	G000930595
G000930755	G000930755
G000943625	G000943625
G000954275	G000954275
G000955035	G000955035
G000955335	G000955335
G000955355	G000955355
G000955415	G000955415
G000987735	G000987735
G001038595	G001038595
G001040755	G001040755
G001040795	G001040795
G001040975	G001040975
G001041015	G001041015
G001041055	G001041055
G001041075	G001041075
G001041155	G001041155
G001041215	G001041215
G001041235	G001041235
G001041315	G001041315
G001041335	G001041335
G001041375	G001041375
G001041415	G001041415
G001041495	G001041495
G001041535	G001041535
G001041555	G001041555
G001041575	G001041575
G001041615	G001041615
G001041635	G001041635
G001041655	G001041655
G001041675	G001041675
G001041695	G001041695
G001041715	G001041715
G001041755	G001041755
G001041835	G001041835
G001041855	G001041855
G001041955	G001041955
G001041995	G001041995
G001042055	G001042055
G001042095	G001042095
G001042115	G001042115
G001042195	G001042195
G001042275	G001042275
G001042295	G001042295
G001042335	G001042335
G001042395	G001042395
G001184845	G001184845
G001190085	G001190085
G001190275	G001190275
G001190295	G001190295
G001190315	G001190315
G001190415	G001190415
G001190435	G001190435
G001190455	G001190455
G001190575	G001190575
G001190695	G001190695
G001190715	G001190715
G001190735	G001190735
G001308415	G001308415
G001308515	G001308515
G001308675	G001308675
G001308815	G001308815
G001310115	G001310115
G001310175	G001310175
G001343785	G001343785
G001447065	G001447065
G001465105	G001465105
G001470135	G001470135
G001470215	G001470215
G001470435	G001470435
G001470475	G001470475
G001470555	G001470555
G001470655	G001470655
G001470795	G001470795
G001470815	G001470815
G001470875	G001470875
G001500395	G001500395
G001500495	G001500495
G001500515	G001500515
G001500675	G001500675
G001500695	G001500695
G001500715	G001500715
G001500855	G001500855
G001500995	G001500995
G001501095	G001501095
G001501135	G001501135
G001501155	G001501155
G001501335	G001501335
G001501355	G001501355
G001501375	G001501375
G001501615	G001501615
G001501675	G001501675
G001501935	G001501935
G001502015	G001502015
G001502055	G001502055
G001502115	G001502115
G001502195	G001502195
G001502335	G001502335
G001502555	G001502555
G001502895	G001502895
G001502955	G001502955
G001503015	G001503015
G001503035	G001503035
G001503095	G001503095
G001503255	G001503255
G001503355	G001503355
G001503435	G001503435
G001503615	G001503615
G001503695	G001503695
G001503835	G001503835
G001504035	G001504035
G001504055	G001504055
G001504255	G001504255
G001504335	G001504335
G001504355	G001504355
G001504375	G001504375
G001504415	G001504415
G001504495	G001504495
G001504595	G001504595
G001504615	G001504615
G001504635	G001504635
G001504675	G001504675
G001504695	G001504695
G001504835	G001504835
G001504855	G001504855
G001504875	G001504875
G001505215	G001505215
G001505235	G001505235
G001505315	G001505315
G001505515	G001505515
G001505555	G001505555
G001505915	G001505915
G001505955	G001505955
G001506035	G001506035
G001517035	G001517035
G001550465	G001550465
G001550525	G001550525
G001550825	G001550825
G001551085	G001551085
G001551465	G001551465
G001551625	G001551625
G001551685	G001551685
G001579315	G001579315
G001654245	G001654245
G001661815	G001661815
G001689815	G001689815
G001689835	G001689835
G001736355	G001736355
G001736495	G001736495
G001736555	G001736555
G001736955	G001736955
G001743555	G001743555
G001743775	G001743775
G001743795	G001743795
G001743935	G001743935
G001744035	G001744035
G001744055	G001744055
G001744215	G001744215
G001744455	G001744455
G001744655	G001744655
G001744715	G001744715
G001744895	G001744895
G001745255	G001745255
G001745275	G001745275
G001745335	G001745335
G001745355	G001745355
G001745535	G001745535
G001745555	G001745555
G001745655	G001745655
G001745755	G001745755
G001745775	G001745775
G001745795	G001745795
G001745995	G001745995
G001746015	G001746015
G001746195	G001746195
G001754145	G001754145
G001754285	G001754285
G001754725	G001754725
G001754805	G001754805
G001755245	G001755245
G001755305	G001755305
G001766585	G001766585
G001881735	G001881735
G001881935	G001881935
G001882255	G001882255
G001882275	G001882275
G001882295	G001882295
G001884535	G001884535
G001884695	G001884695
G001904945	G001904945
G002006915	G002006915
G002037815	G002037815
G002088385	G002088385
G002149185	G002149185
G002149245	G002149245
G002149285	G002149285
G002149305	G002149305
G002149585	G002149585
G002149625	G002149625
G002149725	G002149725
G002211055	G002211055
G002221805	G002221805
G002378515	G002378515
G002402265	G002402265
G002592865	G002592865
G002592905	G002592905
G002592925	G002592925
G002592965	G002592965
G002592985	G002592985
G002593025	G002593025
G002593065	G002593065
G002593105	G002593105
G002593145	G002593145
G002593165	G002593165
G002593225	G002593225
G002593405	G002593405
G002593425	G002593425
G002593445	G002593445
G002593465	G002593465
G002593485	G002593485
G002593505	G002593505
G002593525	G002593525
G002593605	G002593605
G002593625	G002593625
G002593645	G002593645
G002593665	G002593665
G002593685	G002593685
G002593705	G002593705
G002594585	G002594585
G002594605	G002594605
G002594645	G002594645
G002597625	G002597625
G002597685	G002597685
G002597705	G002597705
G002597725	G002597725
G002597745	G002597745
G002598325	G002598325
G002599365	G002599365
G002600695	G002600695
G002600935	G002600935
G002600965	G002600965
G002601025	G002601025
G002601145	G002601145
G002601305	G002601305
G002601905	G002601905
G002602105	G002602105
G002602125	G002602125
G002602185	G002602185
G002602205	G002602205
G002602225	G002602225
G002602245	G002602245
G002602365	G002602365
G002602505	G002602505
G002602525	G002602525
G002602665	G002602665
G002602725	G002602725
G002602785	G002602785
G002602825	G002602825
G002602865	G002602865
G002602885	G002602885
G002602985	G002602985
G002603045	G002603045
