Feature ID	Taxon
Taipeivirus	Taipeivirus
Limestonevirus	Limestonevirus
Agtrevirus	Agtrevirus
Suwonvirus	Suwonvirus
Faunusvirus	Faunusvirus
Carltongylesvirus	Carltongylesvirus
Loessnervirus	Loessnervirus
Myunavirus	Myunavirus
Haartmanvirus	Haartmanvirus
Novosibvirus	Novosibvirus
Sugarlandvirus	Sugarlandvirus
Shenzhenvirus	Shenzhenvirus
Epseptimavirus	Epseptimavirus
Vipunavirus	Vipunavirus
Tequintavirus	Tequintavirus
Jesfedecavirus	Jesfedecavirus
Eclunavirus	Eclunavirus
Nouzillyvirus	Nouzillyvirus
Tunavirus	Tunavirus
Christensenvirus	Christensenvirus
Hanrivervirus	Hanrivervirus
Guelphvirus	Guelphvirus
Rtpvirus	Rtpvirus
Webervirus	Webervirus
Foetvirus	Foetvirus
Paadamvirus	Paadamvirus
Cheungvirus	Cheungvirus
Stompelvirus	Stompelvirus
Powvirus	Powvirus
Elunavirus	Elunavirus
Phimunavirus	Phimunavirus
Pradovirus	Pradovirus
Piedvirus	Piedvirus
Przondovirus	Przondovirus
Zindervirus	Zindervirus
Tunggulviirus	Tunggulviirus
Serkorvirus	Serkorvirus
Bonnellvirus	Bonnellvirus
Gyeongsanvirus	Gyeongsanvirus
Pelagivirus	Pelagivirus
Risjevirus	Risjevirus
Cronosvirus	Cronosvirus
Foturvirus	Foturvirus
Friunavirus	Friunavirus
Koutsourovirus	Koutsourovirus
Phutvirus	Phutvirus
Gajwadongvirus	Gajwadongvirus
Ermolevavirus	Ermolevavirus
Napahaivirus	Napahaivirus
Drulisvirus	Drulisvirus
Scottvirus	Scottvirus
Eracentumvirus	Eracentumvirus
Vectrevirus	Vectrevirus
Ningirsuvirus	Ningirsuvirus
Bifseptvirus	Bifseptvirus
Kalppathivirus	Kalppathivirus
Stubburvirus	Stubburvirus
Ghunavirus	Ghunavirus
Teetrevirus	Teetrevirus
Pairvirus	Pairvirus
Troedvirus	Troedvirus
Panjvirus	Panjvirus
Stopavirus	Stopavirus
Caroctavirus	Caroctavirus
Teseptimavirus	Teseptimavirus
Pifdecavirus	Pifdecavirus
Kayfunavirus	Kayfunavirus
Pijolavirus	Pijolavirus
Pollyceevirus	Pollyceevirus
Votkovvirus	Votkovvirus
Mguuvirus	Mguuvirus
Agatevirus	Agatevirus
Caeruleovirus	Caeruleovirus
Okubovirus	Okubovirus
Nitunavirus	Nitunavirus
Tsarbombavirus	Tsarbombavirus
Bequatrovirus	Bequatrovirus
Harbinvirus	Harbinvirus
Pecentumvirus	Pecentumvirus
Wphvirus	Wphvirus
Kochikohdavirus	Kochikohdavirus
Schiekvirus	Schiekvirus
Sciuriunavirus	Sciuriunavirus
Silviavirus	Silviavirus
Twortvirus	Twortvirus
Kayvirus	Kayvirus
Sepunavirus	Sepunavirus
Baoshanvirus	Baoshanvirus
Skarprettervirus	Skarprettervirus
Kelquatrovirus	Kelquatrovirus
Bruynoghevirus	Bruynoghevirus
Enquatrovirus	Enquatrovirus
Perisivirus	Perisivirus
Lederbergvirus	Lederbergvirus
Ithacavirus	Ithacavirus
Ryyoungvirus	Ryyoungvirus
Johnsonvirus	Johnsonvirus
Traversvirus	Traversvirus
Jwalphavirus	Jwalphavirus
Bjornvirus	Bjornvirus
Luzseptimavirus	Luzseptimavirus
Baltimorevirus	Baltimorevirus
Uetakevirus	Uetakevirus
Kochitakasuvirus	Kochitakasuvirus
Litunavirus	Litunavirus
Schmidvirus	Schmidvirus
Andhravirus	Andhravirus
Salasvirus	Salasvirus
Gamaleyavirus	Gamaleyavirus
Cepunavirus	Cepunavirus
Lessievirus	Lessievirus
Rosenblumvirus	Rosenblumvirus
Fipvunavirus	Fipvunavirus
Hollowayvirus	Hollowayvirus
Marthavirus	Marthavirus
Tamkungvirus	Tamkungvirus
Heilongjiangvirus	Heilongjiangvirus
Ripduovirus	Ripduovirus
Wellingtonvirus	Wellingtonvirus
Chiangmaivirus	Chiangmaivirus
Emdodecavirus	Emdodecavirus
Eganvirus	Eganvirus
Vhmlvirus	Vhmlvirus
Seongnamvirus	Seongnamvirus
Gaprivervirus	Gaprivervirus
Bielevirus	Bielevirus
Muvirus	Muvirus
Hapunavirus	Hapunavirus
Punavirus	Punavirus
Bellamyvirus	Bellamyvirus
Ficleduovirus	Ficleduovirus
Mooglevirus	Mooglevirus
Palaemonvirus	Palaemonvirus
Thaumasvirus	Thaumasvirus
Thornevirus	Thornevirus
Nankokuvirus	Nankokuvirus
Salacisavirus	Salacisavirus
Leucotheavirus	Leucotheavirus
Risingsunvirus	Risingsunvirus
Tabernariusvirus	Tabernariusvirus
Winklervirus	Winklervirus
Seoulvirus	Seoulvirus
Acionnavirus	Acionnavirus
Jilinvirus	Jilinvirus
Dhakavirus	Dhakavirus
Erskinevirus	Erskinevirus
Plaisancevirus	Plaisancevirus
Alexandravirus	Alexandravirus
Salmondvirus	Salmondvirus
Vellamovirus	Vellamovirus
Fletchervirus	Fletchervirus
Mosigvirus	Mosigvirus
Gelderlandvirus	Gelderlandvirus
Polybotosvirus	Polybotosvirus
Machinavirus	Machinavirus
Pakpunavirus	Pakpunavirus
Yokohamavirus	Yokohamavirus
Goslarvirus	Goslarvirus
Svunavirus	Svunavirus
Saclayvirus	Saclayvirus
Avunavirus	Avunavirus
Pontusvirus	Pontusvirus
Thetisvirus	Thetisvirus
Metrivirus	Metrivirus
Suspvirus	Suspvirus
Phapecoctavirus	Phapecoctavirus
Iapetusvirus	Iapetusvirus
Asteriusvirus	Asteriusvirus
Libanvirus	Libanvirus
Nerrivikvirus	Nerrivikvirus
Llyrvirus	Llyrvirus
Eurybiavirus	Eurybiavirus
Jedunavirus	Jedunavirus
Bixzunavirus	Bixzunavirus
Tulanevirus	Tulanevirus
Agricanvirus	Agricanvirus
Noxifervirus	Noxifervirus
Simpcentumvirus	Simpcentumvirus
Certrevirus	Certrevirus
Kolesnikvirus	Kolesnikvirus
Chakrabartyvirus	Chakrabartyvirus
Canoevirus	Canoevirus
Seunavirus	Seunavirus
Tegunavirus	Tegunavirus
Krischvirus	Krischvirus
Kisquattuordecimvirus	Kisquattuordecimvirus
Phabquatrovirus	Phabquatrovirus
Slopekvirus	Slopekvirus
Mimasvirus	Mimasvirus
Derbicusvirus	Derbicusvirus
Elvirus	Elvirus
Charybdisvirus	Charybdisvirus
Jiaodavirus	Jiaodavirus
Aokuangvirus	Aokuangvirus
Aresaunavirus	Aresaunavirus
Neptunevirus	Neptunevirus
Viunavirus	Viunavirus
Vequintavirus	Vequintavirus
Anaposvirus	Anaposvirus
Moonvirus	Moonvirus
Shalavirus	Shalavirus
Baikalvirus	Baikalvirus
Brigitvirus	Brigitvirus
Popoffvirus	Popoffvirus
Lubbockvirus	Lubbockvirus
Eponavirus	Eponavirus
Kanaloavirus	Kanaloavirus
Peduovirus	Peduovirus
Flaumdravirus	Flaumdravirus
Peatvirus	Peatvirus
Hpunavirus	Hpunavirus
Felixounavirus	Felixounavirus
Sasquatchvirus	Sasquatchvirus
Otagovirus	Otagovirus
Pbunavirus	Pbunavirus
Karamvirus	Karamvirus
Eneladusvirus	Eneladusvirus
Citexvirus	Citexvirus
Phikzvirus	Phikzvirus
Obolenskvirus	Obolenskvirus
Alcyoneusvirus	Alcyoneusvirus
Tequatrovirus	Tequatrovirus
Toutatisvirus	Toutatisvirus
Taranisvirus	Taranisvirus
Klementvirus	Klementvirus
Coopervirus	Coopervirus
Schnabeltiervirus	Schnabeltiervirus
Minunavirus	Minunavirus
Titanvirus	Titanvirus
Maenadvirus	Maenadvirus
Mementomorivirus	Mementomorivirus
Murrayvirus	Murrayvirus
Gaiavirus	Gaiavirus
Ahduovirus	Ahduovirus
Bernalvirus	Bernalvirus
Montyvirus	Montyvirus
Smoothievirus	Smoothievirus
Sasvirus	Sasvirus
Raleighvirus	Raleighvirus
Schubertvirus	Schubertvirus
Britbratvirus	Britbratvirus
Cecivirus	Cecivirus
Samunavirus	Samunavirus
Liefievirus	Liefievirus
Redivirus	Redivirus
Vojvodinavirus	Vojvodinavirus
Edenvirus	Edenvirus
Godonkavirus	Godonkavirus
Lanavirus	Lanavirus
Maxrubnervirus	Maxrubnervirus
Nymphadoravirus	Nymphadoravirus
Unahavirus	Unahavirus
Krampusvirus	Krampusvirus
Betterkatzvirus	Betterkatzvirus
Helsingorvirus	Helsingorvirus
Sourvirus	Sourvirus
Phifelvirus	Phifelvirus
Pulverervirus	Pulverervirus
Stanholtvirus	Stanholtvirus
Andrewvirus	Andrewvirus
Triavirus	Triavirus
Tortellinivirus	Tortellinivirus
Priunavirus	Priunavirus
Nonanavirus	Nonanavirus
Fibralongavirus	Fibralongavirus
Spbetavirus	Spbetavirus
Lidleunavirus	Lidleunavirus
Nipunavirus	Nipunavirus
Lacusarxvirus	Lacusarxvirus
Inhavirus	Inhavirus
Abidjanvirus	Abidjanvirus
Trinavirus	Trinavirus
Bronvirus	Bronvirus
Kelleziovirus	Kelleziovirus
Ravinvirus	Ravinvirus
Scapunavirus	Scapunavirus
Ceetrepovirus	Ceetrepovirus
Coetzeevirus	Coetzeevirus
Fishburnevirus	Fishburnevirus
Pikminvirus	Pikminvirus
Neferthenavirus	Neferthenavirus
Chenonavirus	Chenonavirus
Sashavirus	Sashavirus
Elerivirus	Elerivirus
Cequinquevirus	Cequinquevirus
Gordonvirus	Gordonvirus
Samistivirus	Samistivirus
Saundersvirus	Saundersvirus
Kojivirus	Kojivirus
Rowavirus	Rowavirus
Squashvirus	Squashvirus
Biseptimavirus	Biseptimavirus
Hendrixvirus	Hendrixvirus
Juiceboxvirus	Juiceboxvirus
Incheonvrus	Incheonvrus
Douglaswolinvirus	Douglaswolinvirus
Poindextervirus	Poindextervirus
Nonagvirus	Nonagvirus
Zetavirus	Zetavirus
Steinhofvirus	Steinhofvirus
Doucettevirus	Doucettevirus
Rogerhendrixvirus	Rogerhendrixvirus
Timquatrovirus	Timquatrovirus
Terapinvirus	Terapinvirus
Kostyavirus	Kostyavirus
Korravirus	Korravirus
Luckytenvirus	Luckytenvirus
Likavirus	Likavirus
Mudcatvirus	Mudcatvirus
Bingvirus	Bingvirus
Pepyhexavirus	Pepyhexavirus
Rimavirus	Rimavirus
Vieuvirus	Vieuvirus
Feofaniavirus	Feofaniavirus
Limdunavirus	Limdunavirus
Nickievirus	Nickievirus
Detrevirus	Detrevirus
Getalongvirus	Getalongvirus
Kilunavirus	Kilunavirus
Unaquatrovirus	Unaquatrovirus
Delepquintavirus	Delepquintavirus
Quhwahvirus	Quhwahvirus
Samwavirus	Samwavirus
Pamexvirus	Pamexvirus
Galunavirus	Galunavirus
Fromanvirus	Fromanvirus
Pegunavirus	Pegunavirus
Colossusvirus	Colossusvirus
Yuavirus	Yuavirus
Phicbkvirus	Phicbkvirus
Jerseyvirus	Jerseyvirus
Kagunavirus	Kagunavirus
Ilzatvirus	Ilzatvirus
Chivirus	Chivirus
Efquatrovirus	Efquatrovirus
Sanovirus	Sanovirus
Bertelyvirus	Bertelyvirus
Cornellvirus	Cornellvirus
Roufvirus	Roufvirus
Brussowvirus	Brussowvirus
Lughvirus	Lughvirus
Oengusvirus	Oengusvirus
Chunghsingvirus	Chunghsingvirus
Marvinvirus	Marvinvirus
Wizardvirus	Wizardvirus
Cheoctovirus	Cheoctovirus
Casadabanvirus	Casadabanvirus
Hiyaavirus	Hiyaavirus
Ceduovirus	Ceduovirus
Septimatrevirus	Septimatrevirus
Dhillonvirus	Dhillonvirus
Phietavirus	Phietavirus
Sextaecvirus	Sextaecvirus
Skunavirus	Skunavirus
Gorganvirus	Gorganvirus
Baxtervirus	Baxtervirus
Moineauvirus	Moineauvirus
Oneupvirus	Oneupvirus
Pahexavirus	Pahexavirus
Gammatorquevirus	Gammatorquevirus
Betatorquevirus	Betatorquevirus
Alphatorquevirus	Alphatorquevirus
Gammabaculovirus	Gammabaculovirus
Betabaculovirus	Betabaculovirus
Alphabaculovirus	Alphabaculovirus
Toursvirus	Toursvirus
Ascovirus	Ascovirus
Chloriridovirus	Chloriridovirus
Ranavirus	Ranavirus
Iridovirus	Iridovirus
Marseillevirus	Marseillevirus
Cafeteriavirus	Cafeteriavirus
Mimivirus	Mimivirus
Prymnesiovirus	Prymnesiovirus
Coccolithovirus	Coccolithovirus
Chlorovirus	Chlorovirus
Raphidovirus	Raphidovirus
Prasinovirus	Prasinovirus
Alphaentomopoxvirus	Alphaentomopoxvirus
Avipoxvirus	Avipoxvirus
Vespertilionpoxvirus	Vespertilionpoxvirus
Centapoxvirus	Centapoxvirus
Molluscipoxvirus	Molluscipoxvirus
Parapoxvirus	Parapoxvirus
Betaentomopoxvirus	Betaentomopoxvirus
Orthopoxvirus	Orthopoxvirus
Betatectivirus	Betatectivirus
Aviadenovirus	Aviadenovirus
Mastadenovirus	Mastadenovirus
Batrachovirus	Batrachovirus
Cyprinivirus	Cyprinivirus
Proboscivirus	Proboscivirus
Varicellovirus	Varicellovirus
Rhadinovirus	Rhadinovirus
Percavirus	Percavirus
Mardivirus	Mardivirus
Simplexvirus	Simplexvirus
Muromegalovirus	Muromegalovirus
Cytomegalovirus	Cytomegalovirus
Lymphocryptovirus	Lymphocryptovirus
Roseolovirus	Roseolovirus
