fastq_fn	fastq_prep_ID	HG38	T2T_pese	Pangenome_pese	Transcript_pese
UNCID_1164746.dce9e705-2d4f-4786-ad68-fb47615c7f3f.sorted_genome_alignments.	117447	2324	2084	752	168
UNCID_1164844.b956a823-b7d5-4a9e-a9d1-c66f0faf544a.sorted_genome_alignments.	117449	2718	2406	808	186
UNCID_1164870.81769714-1765-4b76-8a3a-18f79e314852.sorted_genome_alignments.	117448	2336	2070	622	142
UNCID_1164877.86373f83-264a-4875-8672-749ea434422f.sorted_genome_alignments.	117450	2586	2246	662	150
UNCID_1164925.502939cc-3381-4bc2-9ae6-332846cf836b.sorted_genome_alignments.	117446	2380	2142	612	130
UNCID_1164948.be4dfdf4-4e70-4117-9037-a6cf3e0faa0d.sorted_genome_alignments.	117442	2584	2242	712	254
UNCID_1164976.2f315234-dee1-4f36-b7dc-72280c219a1c.sorted_genome_alignments.	117445	2646	2316	654	146
UNCID_1165062.000d877f-8d03-44bc-8607-27b5ba84b5fe.sorted_genome_alignments.	117449	2652	2344	684	114
UNCID_1165079.db590018-1ad5-4c46-8408-3e4f5466699a.sorted_genome_alignments.	117431	3026	2652	830	82
UNCID_1165139.2513da31-4ee0-49cd-85de-d2bc8e71e2e5.sorted_genome_alignments.	117450	2466	2166	612	130
UNCID_1165209.8d0d1eea-9e60-4507-8cfa-1fac66edc8a4.sorted_genome_alignments.	117453	2794	2452	754	244
UNCID_1165216.5903d969-2fd6-4952-b475-a79e6c241efd.sorted_genome_alignments.	117449	2568	2270	714	200
UNCID_1165244.a1a4ed45-edca-4f57-a885-9fb5626dad40.sorted_genome_alignments.	117448	5688	5132	2526	602
UNCID_1165258.eaacfa7a-fa77-42e6-b9ff-fb529bdd6e16.sorted_genome_alignments.	117451	2750	2394	744	166
UNCID_1165270.b8499b28-1746-4ffd-a183-a765e6d290e3.sorted_genome_alignments.	117449	2624	2310	640	138
UNCID_1165293.b644b4e8-eb89-4d9f-b76b-74fd5ee79d54.sorted_genome_alignments.	117438	2494	2244	644	158
UNCID_1165299.aaddb80d-7710-4aab-8efc-e84da79f9c68.sorted_genome_alignments.	117451	2600	2276	640	126
UNCID_1165351.00168e86-d23a-48ae-8c60-36d970051907.sorted_genome_alignments.	117452	2844	2494	822	220
UNCID_1165413.92f96e71-9922-424c-a13b-9aba472cec1c.sorted_genome_alignments.	117423	2786	2504	780	200
UNCID_1165420.7e2a8676-10a4-4abf-b153-2255e06bcb40.sorted_genome_alignments.	117451	2704	2350	792	184
UNCID_1165457.47c277b0-8482-4445-bb57-b2acd9e96616.sorted_genome_alignments.	117447	2942	2684	764	268
UNCID_1165512.90454b3b-f077-490e-bbe8-1456acbb8966.sorted_genome_alignments.	117460	2658	2394	744	180
UNCID_1165662.06760907-c6ec-4b72-bfd4-87811823b8ba.sorted_genome_alignments.	117455	4114	3580	996	350
UNCID_1165739.9605e374-b70d-4100-ae29-de0b697d0e51.sorted_genome_alignments.	117423	3134	2834	600	66
UNCID_1165977.3c84e357-f1f5-4a6f-8f72-7c0faa082230.sorted_genome_alignments.	117421	2326	2152	588	78
UNCID_1165994.0ae47677-7ad1-4b68-8c3d-2b799691fa59.sorted_genome_alignments.	117432	2720	2468	810	318
UNCID_1166113.efd815de-dce1-44ea-81f5-2febfea79b95.sorted_genome_alignments.	117435	2776	2542	768	218
UNCID_1166114.8cc55a92-1d4d-4283-be67-ca67eed7e51b.sorted_genome_alignments.	117421	1982	1816	490	88
UNCID_1166218.cfefac12-056c-4aa5-8239-409a7484d121.sorted_genome_alignments.	117427	2304	2030	564	110
UNCID_1166513.14861126-c113-48e2-af64-41d946dc09ec.sorted_genome_alignments.	117442	2670	2458	698	190
UNCID_1166569.c6cc7496-98d2-4181-8517-fbd875fd5623.sorted_genome_alignments.	117417	2406	2202	582	116
UNCID_1166606.69e0026c-c87c-4987-8e46-f94d21f6bfb6.sorted_genome_alignments.	117426	2332	2100	596	100
UNCID_1166654.2877059f-b560-413b-b8be-40d9fde8fbcf.sorted_genome_alignments.	117441	3406	3046	692	176
UNCID_1166667.07ac0536-240f-46be-9909-a8af1a22e2b8.sorted_genome_alignments.	117426	2450	2250	616	106
UNCID_1166712.39f6a4d4-650f-4caf-a778-4a24af4f11ba.sorted_genome_alignments.	117438	2484	2282	724	188
UNCID_1166749.cdada0b1-f90d-40bc-9257-6377987b7baa.sorted_genome_alignments.	117433	2216	2026	542	96
UNCID_1166750.45fe02d2-5d68-43c4-9cea-7da6e16a55a2.sorted_genome_alignments.	117424	2270	2078	536	100
UNCID_1166758.21f22460-fac7-4dbc-8ab2-75738331cb5c.sorted_genome_alignments.	117427	4590	4212	1064	146
UNCID_1166767.cb3f974e-6bce-4757-a350-aef8e7925086.sorted_genome_alignments.	117436	3038	2790	790	120
UNCID_1166774.e24bfd9d-87b2-44a7-bddc-7b7f60461252.sorted_genome_alignments.	117430	2294	2110	628	112
UNCID_1166781.5a269a43-59a4-4718-878e-1086a07b13ee.sorted_genome_alignments.	117423	2676	2448	634	122
UNCID_1166809.4317b197-dc43-44f2-8854-557832570098.sorted_genome_alignments.	117460	2816	2578	638	92
UNCID_1166834.4a6f7935-86f8-4c08-9d0e-9fe77878f2ce.sorted_genome_alignments.	117420	2408	2186	600	142
UNCID_1166838.0eb9c5a5-1e4e-4808-882e-858b4d0ed396.sorted_genome_alignments.	117433	2136	1954	570	120
UNCID_1166853.83d9c730-9a1e-42b6-a1dd-6a57d0e24f2c.sorted_genome_alignments.	117422	2174	1960	592	98
UNCID_1166951.5cc82d2c-f960-40c3-9b37-59e087563dc1.sorted_genome_alignments.	117427	4536	4250	1032	88
UNCID_1166952.28089e15-5e2c-4e83-ba6c-62b3cb40e431.sorted_genome_alignments.	118022	2466	2278	666	122
UNCID_1166966.d9c8ecc3-0e92-49e9-99e4-9976785c73a6.sorted_genome_alignments.	117437	4432	4142	1066	222
UNCID_1166970.3f3bdfbb-3490-42e4-9511-9df4b8a126a3.sorted_genome_alignments.	117433	3006	2774	706	92
UNCID_1166981.7002615e-435b-4631-bb5b-e4b7532a143a.sorted_genome_alignments.	117452	3094	2468	766	170
UNCID_1166984.62de6863-5d60-473c-8e13-e300b0640ed7.sorted_genome_alignments.	117427	2192	1978	552	98
UNCID_1166987.61e357f3-e4e1-49b8-9e37-7e0ef5a29e23.sorted_genome_alignments.	117442	3038	2768	834	200
UNCID_1167012.874de789-c1c4-4fd3-b45c-e885f62aaeab.sorted_genome_alignments.	117421	2452	2168	650	128
UNCID_1167082.1b831e2d-c265-4eac-aee0-248493a14218.sorted_genome_alignments.	117419	2488	2204	618	146
UNCID_1167087.27706c21-96cb-48e9-88ec-1c52769bfe45.sorted_genome_alignments.	117427	2338	2040	544	118
UNCID_1167104.c870e04b-c3b7-495c-8465-7ef2a00fadc7.sorted_genome_alignments.	117423	2514	2182	606	114
UNCID_1167114.bc387ac9-46c2-49b5-9dbb-2d2b5ea2d437.sorted_genome_alignments.	117447	2914	2672	776	172
UNCID_1167153.b6302c6b-2bab-40b1-b835-7f285719fff5.sorted_genome_alignments.	117423	2440	2270	576	122
UNCID_1167162.11353ea3-2ff0-4658-b528-6aa922dbb665.sorted_genome_alignments.	117438	2272	2082	628	160
UNCID_1167194.fc5bb351-c5f7-4d8c-850c-13e69e13e04d.sorted_genome_alignments.	117460	2728	2500	660	134
UNCID_1167195.f6e8424b-338c-4f9a-bdc7-f7d8de0c5634.sorted_genome_alignments.	117445	2636	2392	682	152
UNCID_1167228.8801f107-f5d5-4ad5-877d-a5acb12596b3.sorted_genome_alignments.	117435	2552	2340	608	138
UNCID_1167270.7b33b321-fe4b-4296-91bc-53bac35828e5.sorted_genome_alignments.	117460	2778	2522	686	84
UNCID_1167280.52033f64-1e6f-4657-a4fb-7cfeffc61951.sorted_genome_alignments.	117434	2526	2296	618	100
UNCID_1167360.69971d5c-5be4-4886-bf7c-753de9593a1e.sorted_genome_alignments.	117438	2402	2156	630	172
UNCID_1167393.a2405d64-34eb-4915-abf7-8530151d5cb0.sorted_genome_alignments.	118022	2162	1966	578	134
UNCID_1167396.4a8c96d9-b08d-4812-93ec-c8c9db8139aa.sorted_genome_alignments.	117436	4618	4256	950	92
UNCID_1167399.6136a15e-6c8f-44bc-85c2-c7cbf675cab0.sorted_genome_alignments.	117433	3158	2898	652	94
UNCID_1167421.330bf4ac-9ed5-4bd1-93d0-f89b4f52bc19.sorted_genome_alignments.	117436	2024	1842	544	98
UNCID_1167433.6ff2976a-2570-409b-afde-b7d2e7f2e4ea.sorted_genome_alignments.	117439	2994	2782	784	102
UNCID_1167436.74cba80b-7677-41d6-ab22-10f1a962ba2f.sorted_genome_alignments.	117441	3024	2688	688	176
UNCID_1167437.b1ecc303-eb55-436f-9629-cdac63bde297.sorted_genome_alignments.	117432	2506	2298	648	96
UNCID_1167446.faa3383f-6f9f-43d8-b61d-4a1522a71444.sorted_genome_alignments.	117460	2336	2050	606	144
UNCID_1167455.5fa9e133-700e-4819-a1d3-4aebf78e5115.sorted_genome_alignments.	117439	2894	2194	716	156
UNCID_1167492.c539f561-93db-41f3-8d9f-71cd77a096a7.sorted_genome_alignments.	117460	2664	2408	698	198
UNCID_1167512.50674dde-30c1-4530-a164-381d5326e29c.sorted_genome_alignments.	117440	2714	2470	742	212
UNCID_1167525.e11a1fd3-d409-4e09-a8ab-5d0afb455263.sorted_genome_alignments.	117432	2444	2222	592	108
UNCID_1167533.92802474-4e5b-46c9-a000-a4451ad43582.sorted_genome_alignments.	117430	2228	1954	624	80
UNCID_1167546.c2db17b1-c288-4f73-8e22-22929d846678.sorted_genome_alignments.	117423	2740	2434	654	174
UNCID_1167608.32336250-dc07-4e96-9a6c-3c7094fd5342.sorted_genome_alignments.	117436	4036	3740	828	104
UNCID_1167674.01163f75-8956-40a6-97a5-3c0478d904f8.sorted_genome_alignments.	117435	4274	4010	958	182
UNCID_1167695.4a21d42c-b231-4ffc-8c15-4bd73bf610b4.sorted_genome_alignments.	117445	2750	2478	740	200
UNCID_1167735.5275bc42-18a3-43d1-9dee-dfb80c39ba20.sorted_genome_alignments.	117438	2922	2630	664	174
UNCID_1167740.fe538d53-c7ce-455f-afe6-cb4fc3a63dbd.sorted_genome_alignments.	117430	5258	4900	1206	152
UNCID_1167776.4c1d73ba-31f8-4652-a83d-cc367dde9f43.sorted_genome_alignments.	117447	2558	2326	654	140
UNCID_1167823.ae614f7b-b310-4c60-bd50-9e02be984943.sorted_genome_alignments.	117437	2908	2672	680	120
UNCID_1167923.7d73dcf5-7ddc-4df8-82f8-19fbb1f719ed.sorted_genome_alignments.	117439	2014	1798	502	110
UNCID_1167968.388a996e-0fb1-4274-905d-074ff0058d80.sorted_genome_alignments.	117436	1288	1144	368	118
UNCID_1167978.452bf9da-c065-4d95-8272-adce3684a9e9.sorted_genome_alignments.	117448	2788	2558	742	170
UNCID_1168021.08e3b38b-07cb-4288-b41e-d35497712449.sorted_genome_alignments.	117439	3524	3212	1208	224
UNCID_1168170.dea20128-b180-4da1-9da5-0f00bea3b1ab.sorted_genome_alignments.	117438	2964	2686	672	140
UNCID_1168223.58e94be5-2da2-4a96-944a-060f20216572.sorted_genome_alignments.	117417	2556	2176	718	146
UNCID_1168290.f7dd2e6b-a87e-467b-890a-3c422ae3dea7.sorted_genome_alignments.	117425	2392	2032	608	142
UNCID_1168331.d11719ee-0405-436a-ac28-29ac09557154.sorted_genome_alignments.	117432	2246	2030	634	182
UNCID_1168369.2b5a753c-2fb5-41e5-bf95-8c3e894f57b2.sorted_genome_alignments.	117432	2306	2108	658	136
UNCID_1168405.726396f4-066c-4ae8-854e-c085801503c4.sorted_genome_alignments.	117419	1938	1766	454	50
UNCID_1168513.b5ef133a-86de-4cd1-9ff2-52e6cbbeaae8.sorted_genome_alignments.	117460	2254	2026	574	198
UNCID_1168530.7d3f4aeb-243c-4379-b9d5-1c8a312d475f.sorted_genome_alignments.	117436	2692	2346	686	102
UNCID_1168603.3049e9ab-8e65-4264-865a-b7a14e27aae1.sorted_genome_alignments.	117450	2342	2080	630	144
UNCID_1168636.3d0d0f6b-4caa-4c53-b971-17466f076e95.sorted_genome_alignments.	117426	2428	2062	504	66
UNCID_1168652.dc131436-aa38-4601-a42e-e3ad746d5be3.sorted_genome_alignments.	117442	2478	2250	578	156
UNCID_1168851.bd51f90a-ec67-4a7d-87bf-9d85acd65d51.sorted_genome_alignments.	117430	2450	2228	622	90
UNCID_1168852.6e31cf09-570d-417d-99c8-28c006146aee.sorted_genome_alignments.	117460	2352	2104	584	140
UNCID_1168980.a72c1d4e-1be3-4a21-b2cf-d7b5f8e78df1.sorted_genome_alignments.	117424	3292	2908	866	136
UNCID_1168983.2b11e565-01a8-4054-a200-03e06765bd5e.sorted_genome_alignments.	117450	2878	2584	792	196
UNCID_1168997.a09baab9-3eac-4271-9c12-2684642f8869.sorted_genome_alignments.	117446	2414	2204	702	132
UNCID_1169062.e3f60638-fdf8-4658-b68b-1113b914112e.sorted_genome_alignments.	117431	2446	2248	658	108
UNCID_1169087.c88b614b-811e-42f9-86e3-10909ced98e7.sorted_genome_alignments.	117450	2660	2464	668	164
UNCID_1169113.2b0e2135-a1e4-4785-8b9f-b4cf7b36d938.sorted_genome_alignments.	117432	2330	2060	660	118
UNCID_1169130.cdfe3c85-3ce6-4d38-9f3a-6e80b553cc37.sorted_genome_alignments.	118022	4898	4508	1338	102
UNCID_1169223.06a52d13-3cb4-4d5f-94ef-55d980562486.sorted_genome_alignments.	117440	1146	1020	312	98
UNCID_1169249.4cf37ad3-74ec-4c45-8c5a-76cadd1fe884.sorted_genome_alignments.	117422	2254	2074	592	102
UNCID_1169322.97168a1f-abf8-414b-af10-b63f5daa7023.sorted_genome_alignments.	117446	2772	2484	748	160
UNCID_1169323.ac77b52b-6f6c-41ec-b998-6d23250d0516.sorted_genome_alignments.	117430	2382	2164	552	84
UNCID_1169412.8dd30d68-86d0-456f-814c-ae59a5c0a071.sorted_genome_alignments.	117453	2668	2342	738	162
UNCID_1169465.357ba9f6-716c-4ef0-8ac8-41977397dbf5.sorted_genome_alignments.	117432	2968	2744	704	126
UNCID_1169532.0559ff1c-6aee-491f-9b58-747732a10755.sorted_genome_alignments.	117438	2194	1914	588	170
UNCID_1169572.99b33d26-0bda-4a75-bde6-89f75863c296.sorted_genome_alignments.	117445	1954	1822	612	126
UNCID_1169578.9eb89679-4b90-493f-bdcc-a14c26b5c874.sorted_genome_alignments.	117433	2370	2156	606	208
UNCID_1169660.d71e12c1-d92c-4cb6-8244-d100b2ef1c43.sorted_genome_alignments.	117439	2694	2362	642	138
UNCID_1169707.03b6775f-bf45-48ac-96f6-19d3173cb4f4.sorted_genome_alignments.	117427	2220	2004	612	98
UNCID_1169730.2044755d-951c-4565-a4aa-b7ebbfe96072.sorted_genome_alignments.	117444	2076	1866	580	94
UNCID_1169889.f6fd41e3-c597-4c5d-8f47-a315be0330f8.sorted_genome_alignments.	117444	2502	2220	660	200
UNCID_1169897.0718af55-25eb-45b7-9e76-5d663a00dca5.sorted_genome_alignments.	117453	2570	2272	710	152
UNCID_1169900.334c16f3-5a5f-41b9-8893-c86fcbac028a.sorted_genome_alignments.	117431	2218	1978	552	126
UNCID_1170082.58289a3c-7ed1-419e-a345-6ec2fd373c66.sorted_genome_alignments.	117424	2556	2322	714	204
UNCID_1170251.b713c549-0c1f-4c64-bffd-a3b5b693d5a6.sorted_genome_alignments.	117444	2536	2312	644	140
UNCID_1170424.61a73497-ffb0-46dd-8a1e-a4f7e5dd4fb0.sorted_genome_alignments.	117425	1898	1750	484	84
UNCID_1170484.72d79574-45e1-453a-bc95-a2dca1d3e251.sorted_genome_alignments.	117436	2484	2238	592	98
UNCID_1170527.d3041275-6a41-4974-a082-9b261b65c81f.sorted_genome_alignments.	117442	2080	1926	548	90
UNCID_1170594.fa0f04e2-ff4b-46d0-a4cc-a1026ae9d67b.sorted_genome_alignments.	117420	2746	2388	718	104
UNCID_1170709.7e09faf6-137d-4d33-98dd-80c48af7ebab.sorted_genome_alignments.	117441	1932	1774	530	124
UNCID_1170755.373ed5ab-5adb-491e-843c-181066a4b7f6.sorted_genome_alignments.	117436	2470	2202	658	132
UNCID_1170769.39fe5d50-f454-4f7b-b07b-1a59b5c828f9.sorted_genome_alignments.	117438	2486	2214	674	98
UNCID_1170807.bc293a55-eb0a-40b8-931c-9baed4736767.sorted_genome_alignments.	117430	2040	1900	576	94
UNCID_1170831.9ae89964-9ff2-4d38-ade0-03581b3f7ae6.sorted_genome_alignments.	117423	2178	1958	590	56
UNCID_1170900.d0bcabdc-b462-49dc-857a-f200cd960c66.sorted_genome_alignments.	117431	2604	2346	640	130
UNCID_1171011.c8e5fc15-dbee-41ad-9052-2949cbb4c509.sorted_genome_alignments.	118022	2288	2032	570	114
UNCID_1171026.86c4b2fd-d034-469d-adfa-712055f30dc3.sorted_genome_alignments.	117447	2924	2612	756	186
UNCID_1171070.a521a6fa-da2b-48ef-94e8-3307030427b6.sorted_genome_alignments.	117432	2520	2276	598	114
UNCID_1171309.dc557907-3bd3-44a1-84ca-164382709b81.sorted_genome_alignments.	117425	2900	2602	740	132
UNCID_1171312.eba87932-639b-47dd-8e04-2e830141b303.sorted_genome_alignments.	117434	2596	2370	720	208
UNCID_1171332.1c034968-8daa-4df7-a6cc-ac17b02869ae.sorted_genome_alignments.	117443	2600	2282	734	206
UNCID_1171554.9797fc8a-18aa-4fc1-bd71-dd1b5fc39222.sorted_genome_alignments.	117434	2240	1990	580	116
UNCID_1171568.678ba111-3b01-49b7-83d9-165ef0288a34.sorted_genome_alignments.	117452	2768	2474	784	208
UNCID_1171766.950be319-f265-4d0a-bae1-229cfdb2b43d.sorted_genome_alignments.	118022	2326	2064	580	158
UNCID_1171832.02b2565a-f5d4-4487-a8b1-f6a9779bb567.sorted_genome_alignments.	117437	3124	2814	802	132
UNCID_1171867.de1cdf25-62e6-41c0-b1c8-257175519041.sorted_genome_alignments.	117447	2386	2170	646	160
UNCID_1171868.f566d4a3-4e16-4a6c-9efa-e527fcc51e76.sorted_genome_alignments.	117446	2264	2038	620	170
UNCID_1171920.31ff1045-fdc1-4b02-ae0e-880f652adb31.sorted_genome_alignments.	117443	2896	2534	810	184
UNCID_1172149.79d7a589-60bd-4b4a-89c1-d557fe24c733.sorted_genome_alignments.	117440	2336	2072	598	116
UNCID_1172151.63a48c81-2b6c-4f68-a76b-69ff2fc449ed.sorted_genome_alignments.	117450	3168	2842	834	212
UNCID_1172236.24aa2794-410d-4310-9442-acd1159f2509.sorted_genome_alignments.	117440	2158	1912	580	100
UNCID_1172243.dfb507b2-1c7d-4a63-a833-d52d881f5c06.sorted_genome_alignments.	117437	2022	1804	496	92
UNCID_1172263.98f4f9c2-1180-4606-b8e3-8a47ce3e5870.sorted_genome_alignments.	117438	2154	1994	542	86
UNCID_1172305.c19912d5-03f9-48b7-8bb6-963ac56d602b.sorted_genome_alignments.	117433	2828	1890	532	126
UNCID_1172375.2d49cea0-0d08-4203-afa0-a1252cbf739a.sorted_genome_alignments.	117451	2268	2042	652	138
UNCID_1172437.5284cefc-0250-4b6b-b5e6-8388a8f3c072.sorted_genome_alignments.	117435	3136	2752	840	178
UNCID_1172671.6f9a972b-f83d-458e-b9af-9d08d871884c.sorted_genome_alignments.	117460	3062	2654	876	202
UNCID_1172770.6ca77d33-0f4f-495d-ba00-5b9686c1d5bc.sorted_genome_alignments.	117437	2546	2272	726	128
UNCID_1172841.7176dd62-ec93-4f98-a16b-375a5018243f.sorted_genome_alignments.	117450	2700	2336	750	132
UNCID_1172870.7f6f09f7-201d-4d8c-ac1f-8893df37cb66.sorted_genome_alignments.	117447	3828	2486	682	176
UNCID_1172913.527d5fad-c35f-498d-81ea-bffdb2d8bdd9.sorted_genome_alignments.	117444	2498	2200	646	194
UNCID_1173676.e9be2af1-8f77-462d-a3a1-36a23e000322.sorted_genome_alignments.	117436	2258	2072	602	132
UNCID_1173829.bdd145a7-4194-4f14-9dd3-c8084657a702.sorted_genome_alignments.	117447	2096	1920	542	154
UNCID_1173830.86c3d19d-b469-4044-9d8c-549e33dd5687.sorted_genome_alignments.	117441	2128	1878	574	108
UNCID_1173844.aad6a297-72fe-4483-8c81-b7bef2522437.sorted_genome_alignments.	117441	2480	1976	562	140
UNCID_1173885.a518b0ae-54a3-4e7b-8663-cd1c44804805.sorted_genome_alignments.	117439	2642	2372	742	156
UNCID_1174120.ce045098-cbfb-4c73-9bbe-6a1d677ae0b0.sorted_genome_alignments.	117444	2874	2386	772	186
UNCID_1174301.7bf712cd-9387-45aa-9c39-6eb574e68677.sorted_genome_alignments.	117435	2120	1930	548	166
UNCID_1174336.c2a781a3-4960-4faf-bd94-ae4c7442262a.sorted_genome_alignments.	117426	2168	1938	492	60
UNCID_1174379.f46fc51f-44f6-424e-8021-9a37d2508dba.sorted_genome_alignments.	117441	2312	2096	580	156
UNCID_1174380.8fbb983b-53ad-44a9-976a-7945628eaa51.sorted_genome_alignments.	117434	2444	2226	636	144
UNCID_1174439.77daa4a6-93c2-4455-a173-ead372d92010.sorted_genome_alignments.	117436	2648	2124	658	170
UNCID_1174486.37153cbe-2726-4f94-be4c-3ee4c7f3d730.sorted_genome_alignments.	117442	2454	2200	624	132
UNCID_1174653.08489083-0870-4546-a53f-c4064952b690.sorted_genome_alignments.	118022	2760	2452	566	106
UNCID_1174724.d495730a-a0ef-4c69-bc47-b47ec5642eea.sorted_genome_alignments.	117427	2828	2426	766	108
UNCID_1174736.e5276782-9ac4-454d-a7b3-72d6c12fbd5d.sorted_genome_alignments.	117445	2626	2280	712	150
UNCID_1174863.5ae320b5-47ea-46bd-bfef-78023d8bf1ef.sorted_genome_alignments.	117438	2216	1996	532	140
UNCID_1174920.4a57e198-40cf-4de1-adf6-a95d64cc54e7.sorted_genome_alignments.	117442	2232	2012	590	94
UNCID_1174936.ff2558cb-1184-42fa-9333-503390fd220e.sorted_genome_alignments.	117440	2500	2214	620	140
UNCID_1175180.b57fdec6-f477-4366-a707-e519a3518790.sorted_genome_alignments.	117449	2754	2474	800	208
UNCID_1175193.748e25cf-36b6-40df-b0cd-1bcbb4ff6955.sorted_genome_alignments.	117442	3530	2432	854	162
UNCID_1175559.66d68258-08fc-4527-ac06-101e4cab9c06.sorted_genome_alignments.	117447	2582	2330	678	168
UNCID_1175821.12e77f5c-b52c-4bd7-992a-8e53cee96af9.sorted_genome_alignments.	117418	1976	1770	476	76
UNCID_1175962.2495b5ae-f254-433e-a6a1-1fcab0b482e4.sorted_genome_alignments.	117449	2576	2362	636	150
UNCID_1175971.de8fe4f1-5e2e-4a14-b029-fcd3ef16a9d6.sorted_genome_alignments.	117435	2778	2432	680	154
UNCID_1175972.08c54c9c-195c-4754-83af-a97544d0eb12.sorted_genome_alignments.	117443	2820	2306	630	156
UNCID_1176073.65334e64-43d0-4024-86af-72b68ef869a7.sorted_genome_alignments.	117446	2272	2046	526	150
UNCID_1176093.da9b7c51-c544-4ead-93c9-39b334b6bef2.sorted_genome_alignments.	117416	2450	2298	650	108
UNCID_1176116.f20b62d0-e85b-44dc-81eb-59b44821583a.sorted_genome_alignments.	118022	2866	2614	926	132
UNCID_1176215.29739602-d94f-4341-849e-a5b8a4c342eb.sorted_genome_alignments.	117449	2310	2052	596	138
UNCID_1176255.0164ecc1-16dd-42c8-814d-d787220f475e.sorted_genome_alignments.	117423	2318	2114	584	94
UNCID_1176268.e81c09d9-63e8-49e6-9358-15067c165835.sorted_genome_alignments.	117417	2824	2546	654	162
UNCID_1176451.b1984010-7ef5-4df4-abfc-d18502cf124c.sorted_genome_alignments.	117416	2900	2704	848	88
UNCID_1176480.83454a4f-b4ab-479e-90d7-252985cca3bc.sorted_genome_alignments.	117451	2592	2228	626	136
UNCID_1176487.84006838-c5f7-4cd2-88c6-342584e35319.sorted_genome_alignments.	117424	1976	1810	500	46
UNCID_1176502.88fbed21-4eea-4d4d-85b4-99faa06078da.sorted_genome_alignments.	117424	2580	2348	710	136
UNCID_1176524.9a417818-565f-4b35-800f-4ca427a54408.sorted_genome_alignments.	117452	2782	2468	720	182
UNCID_1176565.0c67e691-0608-42f9-b554-d361a2d32dc3.sorted_genome_alignments.	117424	2098	1936	458	92
UNCID_1176577.5231c5c8-f25b-4d0d-b7e3-14df112ccd7c.sorted_genome_alignments.	117416	2486	2300	690	92
UNCID_1176640.2bdc311e-59cc-449f-b8dc-6662052678fd.sorted_genome_alignments.	117417	2434	2302	774	94
UNCID_1176667.790fb55e-0277-4894-b6e3-754b7117480a.sorted_genome_alignments.	117430	2236	2054	586	110
UNCID_1176670.36a95ee7-1822-4d07-8110-843792006625.sorted_genome_alignments.	117417	2348	2114	712	108
UNCID_1176679.9908e01c-e3fc-451e-9df1-6e2fabf34a27.sorted_genome_alignments.	117433	2094	1874	492	68
UNCID_1176710.488893ff-fbb6-4ca6-a8b5-7d45635a0ccf.sorted_genome_alignments.	117447	2580	2316	668	106
UNCID_1176711.664cc5b1-91aa-45b4-8be2-3c78d086332e.sorted_genome_alignments.	117433	2696	2440	920	184
UNCID_1176737.0aa40d64-48e9-4c10-919c-f76f398f3afb.sorted_genome_alignments.	117430	3050	2758	624	88
UNCID_1176770.3c499f07-67e2-4032-a0b5-b9edd90035f7.sorted_genome_alignments.	117417	2704	2512	808	118
UNCID_1176771.84fcacd8-e1b3-4ee4-897a-128e74dcd081.sorted_genome_alignments.	117449	2808	2372	740	164
UNCID_1176789.c808f209-8527-4105-819b-610508d9d3b3.sorted_genome_alignments.	117417	2528	2310	734	84
UNCID_1176878.db79a2d9-e3dc-40e8-b248-404df1ea91ce.sorted_genome_alignments.	117450	2616	2332	690	204
UNCID_1177031.6f59075b-d162-4db4-ad9a-55e669635252.sorted_genome_alignments.	117419	2288	2090	574	102
UNCID_1177130.20f18a89-bca9-4f97-98c5-7b58a4444823.sorted_genome_alignments.	117417	2824	2556	742	78
