fastq_fn	fastq_prep_ID	HG38	T2T_pese	Pangenome_pese
TCGA-FD-A3N6-01A-11D-A21C_120830_SN590_0177_BD141PACXX_s_3_rg.sorted.filtered	115207	1270280	864906	716206
TCGA-FE-A232-01A-11D-A14U_120629_SN1222_0120_AC0WKWACXX_s_5_rg.sorted.filtered	115207	1857820	1077240	889252
TCGA-FG-7636-01A-11D-2088_130923_SN1222_0220_BC2DUUACXX_s_3_rg.sorted.filtered	115207	522102	65528	15704
TCGA-FG-7636-10A-01D-2088_130923_SN1222_0220_BC2DUUACXX_s_7_rg.sorted.filtered	115207	178534	19474	2162
TCGA-FN-7833-01A-11D-2088_130923_SN1222_0220_BC2DUUACXX_s_4_rg.sorted.filtered	115207	536388	69268	12268
TCGA-FN-7833-10A-01D-2088_130923_SN1222_0220_BC2DUUACXX_s_8_rg.sorted.filtered	115207	585066	70912	10396
TCGA-FS-A1Z0-06A-11D-A18Y_120718_SN1222_0127_BD147HACXX_s_1_rg.sorted.filtered	115207	6286424	5245634	3917772
TCGA-G2-A2EF-10A-01D-A18D_120912_SN1222_0148_AC188PACXX_s_8_rg.sorted.filtered	115207	1488602	807884	667840
TCGA-G2-A2EL-10A-01D-A18D_120912_SN1222_0148_AC188PACXX_s_6_rg.sorted.filtered	115207	1257640	681126	550566
TCGA-HT-7601-01A-11D-2088_130923_SN1222_0220_BC2DUUACXX_s_5_rg.sorted.filtered	115207	269104	25930	3082
TCGA-HT-7604-01A-11D-2088_130923_SN1222_0220_BC2DUUACXX_s_6_rg.sorted.filtered	115207	333282	45182	7944
TCGA-JX-A3Q8-01A-11D-A245_140206_SN1222_0239_BC2RAKACXX_s_3_rg.sorted.filtered	115207	373800	42314	8134
TCGA-L5-A4OI-01A-11D-A267_131018_SN590_0240_AC2MW5ACXX_s_1_rg.sorted.filtered	115207	300430	29314	4586
TCGA-LN-A49X-01A-31D-A267_131018_SN590_0241_BC30HBACXX_s_3_rg.sorted.filtered	115207	306556	35310	2142
TCGA-RZ-AB0B-01A-11D-A40D_140715_SN590_0249_AC3M6CACXX_s_1_rg.sorted.filtered	115207	251342	24104	1506
TCGA-RZ-AB0B-10A-01D-A40E_140715_SN590_0250_BC3M6CACXX_s_1_rg.sorted.filtered	115207	388064	37832	2994
TCGA-V3-A9ZX-01A-11D-A40D_140715_SN590_0249_AC3M6CACXX_s_2_rg.sorted.filtered	115207	259392	28464	4506
TCGA-V3-A9ZX-10A-01D-A40E_140715_SN590_0250_BC3M6CACXX_s_2_rg.sorted.filtered	115207	448570	49088	6774
TCGA-V3-A9ZY-01A-11D-A40D_140715_SN590_0249_AC3M6CACXX_s_3_rg.sorted.filtered	115207	333230	37184	5168
TCGA-V3-A9ZY-10A-01D-A40E_140715_SN590_0250_BC3M6CACXX_s_3_rg.sorted.filtered	115207	334176	37004	5208
TCGA-V4-A9E5-01A-11D-A40D_140715_SN590_0249_AC3M6CACXX_s_4_rg.sorted.filtered	115207	187926	18500	3154
TCGA-V4-A9E5-10A-01D-A40E_140715_SN590_0250_BC3M6CACXX_s_4_rg.sorted.filtered	115207	200438	18124	2538
TCGA-V4-A9E7-01A-11D-A40D_140715_SN590_0249_AC3M6CACXX_s_5_rg.sorted.filtered	115207	238988	22324	1318
TCGA-V4-A9E7-10A-01D-A40E_140715_SN590_0250_BC3M6CACXX_s_5_rg.sorted.filtered	115207	377650	38620	5080
TCGA-V4-A9E8-01A-11D-A40D_140715_SN590_0249_AC3M6CACXX_s_6_rg.sorted.filtered	115207	501258	46430	4876
TCGA-V4-A9E8-10A-01D-A40E_140715_SN590_0250_BC3M6CACXX_s_6_rg.sorted.filtered	115207	508764	51752	6558
TCGA-V4-A9E9-01A-11D-A40D_140715_SN590_0249_AC3M6CACXX_s_7_rg.sorted.filtered	115207	297596	30342	3612
TCGA-V4-A9E9-10A-01D-A40E_140715_SN590_0250_BC3M6CACXX_s_7_rg.sorted.filtered	115207	378258	38588	6036
TCGA-V4-A9EA-01A-11D-A40D_140715_SN590_0249_AC3M6CACXX_s_8_rg.sorted.filtered	115207	447574	45336	6542
TCGA-V4-A9EA-10A-01D-A40E_140715_SN590_0250_BC3M6CACXX_s_8_rg.sorted.filtered	115207	304838	26334	2572
TCGA-V4-A9EC-01A-11D-A40D_140725_SN590_0251_AC41YJACXX_s_1_rg.sorted.filtered	115207	236074	22622	2554
TCGA-V4-A9ED-01A-11D-A40D_140725_SN590_0251_AC41YJACXX_s_2_rg.sorted.filtered	115207	410620	46546	10034
TCGA-V4-A9EE-01A-11D-A40D_140725_SN590_0251_AC41YJACXX_s_3_rg.sorted.filtered	115207	177160	21930	7392
TCGA-V4-A9EH-01A-11D-A40D_140725_SN590_0251_AC41YJACXX_s_5_rg.sorted.filtered	115207	255850	42132	20264
TCGA-V4-A9EJ-01A-11D-A40D_140725_SN590_0251_AC41YJACXX_s_7_rg.sorted.filtered	115207	543128	53772	3552
TCGA-V4-A9EK-01A-11D-A40D_140725_SN590_0251_AC41YJACXX_s_8_rg.sorted.filtered	115207	386464	34964	3516
TCGA-VD-A8KB-10C-01D-A40E_140716_SN208_0518_AC59RNACXX_s_8_rg.sorted.filtered	115207	302300	29566	3866
TCGA-05-4382-10A-01D-1203_120318_SN1120_0124_AC0HNPACXX_s_4_rg.sorted.filtered	115212	6826398	1549604	1329880
TCGA-05-4396-10A-01D-1853_120228_SN1120_0116_AD0KRVACXX_s_2_rg.sorted.filtered	115212	16693778	5392886	4713352
TCGA-05-4426-01A-01D-1203_111013_SN208_0253_B00PJACXX_s_8_rg.sorted.filtered	115212	1475788	886140	739674
TCGA-05-4430-01A-02D-1203_111013_SN208_0253_B00PJACXX_s_6_rg.sorted.filtered	115212	1624248	1042184	887084
TCGA-05-4430-10A-01D-1203_111013_SN208_0253_B00PJACXX_s_5_rg.sorted.filtered	115212	1789666	1144748	987584
TCGA-05-4432-01A-01D-1203_111013_SN208_0253_B00PJACXX_s_4_rg.sorted.filtered	115212	1835570	1268146	1100196
TCGA-05-4434-10A-01D-1203_111013_SN208_0253_B00PJACXX_s_1_rg.sorted.filtered	115212	1796076	1226154	1044654
TCGA-24-0966-01A-01W-0421-09_capture.filtered	115212	11088	2858	786
TCGA-38-4628-11A-01D-1203_120305_SN1120_0119_BD0REAACXX_s_7_rg.sorted.filtered	115212	335798226	16859368	16595922
TCGA-49-4501-11A-01D-1203-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	3974702	2048776	1750408
TCGA-49-4505-11A-01D-1203-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	2800796	1824272	1555202
TCGA-49-6767-01A-11D-1853_120205_SN590_0136_BD0LRYACXX_s_7_rg.sorted.filtered	115212	2276256	1721464	1489942
TCGA-50-5051-10A-01D-1853_120322_SN208_0277_AD0PL1ACXX_s_8_rg.sorted.filtered	115212	6325488	2255286	1929432
TCGA-50-6591-01A-11D-1751_111111_SN208_0254_B0160ACXX_s_5_rg.sorted.filtered	115212	1779102	1212880	1032928
TCGA-64-5775-10A-01D-1623_110824_SN208_0222_BB0164ACXX_s_2_rg.sorted.filtered	115212	2408630	1365538	1134216
TCGA-64-5778-10A-01D-1623_110824_SN208_0222_BB0164ACXX_s_4_rg.sorted.filtered	115212	2159478	1357062	1142782
TCGA-73-4666-01A-01D-1203-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	14825558	4682500	4110622
TCGA-73-4666-11A-01D-1203-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	10693996	4254542	3739342
TCGA-73-4668-01A-01D-1203-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	11964528	4258130	3753870
TCGA-73-4670-01A-01D-1203-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	6319080	3138578	2760884
TCGA-73-4675-11A-01D-1203-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	5913466	2622342	2276400
TCGA-73-4677-01A-01D-1203-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	7046814	3880312	3425704
TCGA-73-4677-11A-01D-1203-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	7568944	4788264	4184196
TCGA-A5-A0R8-01A-11D-A101_120403_SN1222_0093_AC0L7VACXX_s_4_rg.sorted.filtered	115212	1414756	833964	650188
TCGA-A5-A0RA-01A-21D-A101_120403_SN1222_0093_AC0L7VACXX_s_6_rg.sorted.filtered	115212	2253826	1532658	1165492
TCGA-A5-A0VP-01A-21D-A101_120407_SN590_0151_BC0KKJACXX_s_6_rg.sorted.filtered	115212	1775930	1207636	1007124
TCGA-A6-2678-01A-01D-1167-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	27926772	11398594	10251100
TCGA-A6-2678-10A-01D-1167-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	27335954	11922920	10678886
TCGA-A6-2680-10A-01D-1405-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	8575034	7328290	5783100
TCGA-A6-2681-01A-01D-1405-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	11603716	7618322	6085176
TCGA-AA-3514-01A-02D-1547_110525_SN590_0091_AC02W2ABXX_s_1.rg.sorted.filtered	115212	3852944	2992466	2566540
TCGA-AA-3514-11A-01D-1547_110525_SN590_0091_AC02W2ABXX_s_2.rg.sorted.filtered	115212	3396120	2624424	2256858
TCGA-AA-3529-01A-02D-1547-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	2986246	2066310	1780058
TCGA-AA-3548-01A-01D-1167-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	30584886	12870540	11552708
TCGA-AA-3549-01A-02D-1167-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	19000772	11910926	10593022
TCGA-AA-3549-10A-01D-1167-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	16210418	11575610	10250992
TCGA-AA-3555-01A-01D-1637-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	2890088	1930640	1655514
TCGA-AA-3664-10A-01D-1167_101023_SN208_0166_A808PFABXX_s_6_rg.sorted.filtered	115212	14955378	11956700	10697862
TCGA-AA-3666-01A-02D-1167-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	37095308	14000594	12593730
TCGA-AA-3666-10A-01D-1167-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	33594872	14717196	13400984
TCGA-AA-3681-01A-01D-1637-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	3696694	2702138	2347814
TCGA-AA-3681-10A-01D-1638-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	2726120	1918894	1645394
TCGA-AA-3812-01A-01D-1167-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	14631174	10497062	9316404
TCGA-AA-3812-10A-01D-1167-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	15791592	11700904	10428314
TCGA-AA-3861-01A-01D-1167-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	17367524	9230016	8216698
TCGA-AA-3861-10A-01D-1167-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	15502076	9438302	8422304
TCGA-AA-3947-10A-01D-1167-02_101023_SN208_0167_B80L4DABXX_s_2.rg.sorted.filtered	115212	16103032	10043212	8780942
TCGA-AA-A00Q-01A-01D-A077-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	5902818	4956134	4345970
TCGA-AA-A00Z-01A-01D-A077-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	3853712	3007798	2576310
TCGA-AA-A010-01A-01D-A077-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	7957850	6905828	6036762
TCGA-AA-A01Q-10A-01D-A078_110409_SN590_0077_BB04EHABXX_s_3_rg.sorted.filtered	115212	7134506	4656098	3533536
TCGA-AA-A01V-11A-11D-A079_110409_SN590_0077_BB04EHABXX_s_7_rg.sorted.filtered	115212	9139614	3472804	2891954
TCGA-AA-A02R-10A-01D-A078_110401_SN177_0152_A819RJABXX.sorted.filtered	115212	12552114	10185986	8781512
TCGA-AF-2689-01A-01D-1167_101023_SN208_0167_B80L4DABXX_s_3_rg.sorted.filtered	115212	24461752	13969198	11894132
TCGA-AF-2691-01A-01D-1167-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	31934318	11188094	10030176
TCGA-AF-2691-10A-01D-1167-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	26264270	10539082	9447260
TCGA-AG-3574-10A-01D-1167-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	16971538	8802282	7882172
TCGA-AG-3728-01A-01D-1115-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	14368392	12917298	11553726
TCGA-AG-3728-10A-01D-1115-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	15095592	13630174	12243046
TCGA-AG-3892-10A-01D-1115-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	13745442	12408812	11160030
TCGA-AG-3909-01A-01D-1115-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	14513950	13099020	11718498
TCGA-AG-3999-01A-01D-1115-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	15320136	13751178	12476322
TCGA-AG-4001-10A-01D-1115-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	14127122	12699246	11401458
TCGA-AG-4005-01A-01D-1115_101122_SN177_0123_B20APUABXX_s_3_rg.sorted.filtered	115212	13878132	12338666	10971660
TCGA-AG-4007-01A-01D-1115-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	11984486	10556662	9354776
TCGA-AG-4007-10A-01D-1115-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	13471660	11781474	10438620
TCGA-AG-4008-10A-01D-1115-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	15751112	13818310	12328852
TCGA-AG-4015-01A-01D-1115-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	10787832	9730648	8631294
TCGA-AG-4015-10A-01D-1115-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	17054042	15605572	13955780
TCGA-AG-A002-01A-01D-A077-02_110217_SN208_0190_B81CLKABXX_s_1.rg.sorted.filtered	115212	26646452	17254936	15103786
TCGA-AG-A011-10A-01D-A078-02_110409_SN590_0076_AB04G5ABXX_s_2.rg.sorted.filtered	115212	6659112	5310174	4562216
TCGA-AG-A014-10A-01D-A078_110504_SN590_0081_BB0BM5ABXX_s_7_rg.sorted.filtered	115212	4292626	3543514	3099216
TCGA-AG-A015-10A-01D-A078_110409_SN590_0076_AB04G5ABXX_s_6_rg.sorted.filtered	115212	7961960	6494628	5432418
TCGA-AG-A020-01A-21D-A079-02_110409_SN590_0077_BB04EHABXX_s_1.rg.sorted.filtered	115212	3689512	2827434	2299336
TCGA-AG-A032-01A-01D-A077-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	23240596	14943696	13105548
TCGA-AO-A0JF-01A-11D-A060_130719_SN1120_0270_AC2CVRACXX_s_1_rg.sorted.filtered	115212	405542	40030	10548
TCGA-AO-A0JF-10A-01D-A060_130719_SN1120_0270_AC2CVRACXX_s_2_rg.sorted.filtered	115212	396178	43420	14282
TCGA-AP-A054-01A-11D-A043_120209_SN1120_0114_BC0DFVACXX_s_1_rg.sorted.filtered	115212	12277368	4692352	3354258
TCGA-AR-A0TU-10A-01D-A106_130719_SN1120_0270_AC2CVRACXX_s_6_rg.sorted.filtered	115212	691216	65282	13012
TCGA-AX-A0IU-10A-01D-A101_120406_SN208_0282_BC0L15ACXX_s_1_rg.sorted.filtered	115212	4627460	3768776	3011742
TCGA-AX-A0J1-01A-11D-A043_120403_SN1222_0094_BD0UKBACXX_s_4_rg.sorted.filtered	115212	3414994	2436354	1815948
TCGA-AZ-4308-10A-01D-1405-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	9992744	8935118	8071796
TCGA-AZ-4684-01A-01D-1405-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	15316186	13754236	12669424
TCGA-B5-A0JV-10A-01D-A101_120406_SN208_0282_BC0L15ACXX_s_4_rg.sorted.filtered	115212	3223774	2558856	2118894
TCGA-B5-A0K0-01A-11D-A043_120209_SN1120_0114_BC0DFVACXX_s_7_rg.sorted.filtered	115212	5164986	3862666	2997206
TCGA-B5-A0K6-10A-01D-A043_120327_SN590_0149_AD0U12ACXX_s_6_rg.sorted.filtered	115212	2739338	2023092	1592706
TCGA-B5-A0K7-10A-02D-A101_120406_SN208_0282_BC0L15ACXX_s_7_rg.sorted.filtered	115212	2400278	1755896	1497126
TCGA-B6-A0X4-01A-11D-A106_130719_SN1120_0270_AC2CVRACXX_s_7_rg.sorted.filtered	115212	366122	31558	3324
TCGA-BA-4078-01A-01D-1431_120423_SN590_0154_AC0JBHACXX_s_1_rg.sorted.filtered	115212	1980546	1299306	1075224
TCGA-BF-A1PV-10A-01D-A18Z_120517_SN208_0300_BC0VYMACXX_s_2_rg.sorted.filtered	115212	2135130	1503402	1292894
TCGA-BG-A0M3-10A-01D-A101_120406_SN1120_0130_AD0UKGACXX_s_3_rg.sorted.filtered	115212	5189388	4151086	3206288
TCGA-BG-A0M4-10A-02D-A101_120406_SN1120_0130_AD0UKGACXX_s_4_rg.sorted.filtered	115212	2659866	1931528	1646524
TCGA-BG-A0MG-10A-01D-A101_120406_SN1120_0130_AD0UKGACXX_s_7_rg.sorted.filtered	115212	2810736	2008200	1602162
TCGA-BG-A0MO-01A-11D-A043_120327_SN590_0148_BC0LM8ACXX_s_1_rg.sorted.filtered	115212	1468436	1009364	817066
TCGA-BG-A0MT-10A-01D-A101_120406_SN1120_0130_AD0UKGACXX_s_8_rg.sorted.filtered	115212	1932324	1191262	978646
TCGA-BG-A186-10A-01D-A12F_120413_SN1120_0132_AD0T6RACXX_s_7_rg.sorted.filtered	115212	1545464	901360	710576
TCGA-BH-A0W5-01A-11D-A106_130719_SN1120_0270_AC2CVRACXX_s_3_rg.sorted.filtered	115212	347068	30740	3436
TCGA-BH-A0W5-10A-01D-A106_130719_SN1120_0270_AC2CVRACXX_s_4_rg.sorted.filtered	115212	608002	59410	10654
TCGA-BJ-A0Z5-01A-11D-A10R_120616_SN1120_0153_AC0WMJACXX_s_1_rg.sorted.filtered	115212	3200470	2238452	1816384
TCGA-BJ-A0Z9-01A-11D-A10R_120616_SN1120_0153_AC0WMJACXX_s_7_rg.sorted.filtered	115212	2446624	1415078	1177904
TCGA-BJ-A0ZJ-10A-01D-A10R_120616_SN1120_0153_AC0WMJACXX_s_5_rg.sorted.filtered	115212	2286024	1290850	1060440
TCGA-BJ-A18Z-10A-01D-A13U_120712_SN1222_0125_BD13TPACXX_s_2_rg.sorted.filtered	115212	2113920	1252972	1054354
TCGA-BR-4184-11A-01D-1128_120805_SN1222_0142_AD16TGACXX_s_6_rg.sorted.filtered	115212	1877144	1003840	815826
TCGA-BR-4256-01A-01D-1128_130110_SN1222_0167_AC1JPDACXX_s_1_rg.sorted.filtered	115212	639934	64220	10600
TCGA-BR-4256-11A-01D-1128_130110_SN1222_0167_AC1JPDACXX_s_2_rg.sorted.filtered	115212	685562	59800	9506
TCGA-BR-4257-01A-01D-1128_130110_SN1222_0167_AC1JPDACXX_s_3_rg.sorted.filtered	115212	549852	62458	10196
TCGA-BR-4257-11A-01D-1128_130110_SN1222_0167_AC1JPDACXX_s_4_rg.sorted.filtered	115212	502610	69582	17182
TCGA-BR-4363-01A-01D-1154_130815_VM001_0001_VMR0001CXX_s_7_rg.sorted.filtered	115212	315800	79970	53884
TCGA-BR-4369-01A-01D-1154_130815_VM001_0002_VMR0002CXX_s_7_rg.sorted.filtered	115212	730838	69834	9798
TCGA-BR-6452-01A-12D-1798_130115_SN1222_0169_BD1K2PACXX_s_2_rg.sorted.filtered	115212	384882	40026	7590
TCGA-BR-6452-10A-01D-1798_130115_SN1222_0169_BD1K2PACXX_s_3_rg.sorted.filtered	115212	406440	72062	37874
TCGA-BR-6453-11A-01D-1798_130115_SN1222_0169_BD1K2PACXX_s_5_rg.sorted.filtered	115212	811592	95552	23498
TCGA-BR-6454-01A-11D-1798_130115_SN1222_0169_BD1K2PACXX_s_6_rg.sorted.filtered	115212	331848	37486	6338
TCGA-BR-6454-11A-01D-1798_130115_SN1222_0169_BD1K2PACXX_s_7_rg.sorted.filtered	115212	676220	84104	27450
TCGA-BR-6455-01A-11D-1798_130115_SN1222_0169_BD1K2PACXX_s_8_rg.sorted.filtered	115212	373888	42110	7846
TCGA-BS-A0TA-01A-11D-A101_120403_SN1222_0094_BD0UKBACXX_s_1_rg.sorted.filtered	115212	1663976	972772	777502
TCGA-BS-A0TD-01A-11D-A101_120407_SN590_0152_AC0C7LACXX_s_2_rg.sorted.filtered	115212	1389522	833058	686568
TCGA-BS-A0TI-01A-11D-A101_120407_SN590_0152_AC0C7LACXX_s_5_rg.sorted.filtered	115212	1315020	829464	686828
TCGA-BS-A0TJ-01A-11D-A101_120407_SN590_0152_AC0C7LACXX_s_6_rg.sorted.filtered	115212	1312400	843758	694508
TCGA-BS-A0U8-01A-11D-A101_120407_SN590_0152_AC0C7LACXX_s_8_rg.sorted.filtered	115212	2330082	1639062	1290420
TCGA-BS-A0UT-01A-11D-A101_120407_SN590_0151_BC0KKJACXX_s_4_rg.sorted.filtered	115212	2204344	1537884	1244472
TCGA-BS-A0UV-01A-11D-A101_120407_SN590_0151_BC0KKJACXX_s_5_rg.sorted.filtered	115212	2518158	1806708	1435108
TCGA-CD-5798-01A-11D-1598_121025_SN590_0187_BC191FACXX_s_3_rg.sorted.filtered	115212	893944	86846	8734
TCGA-CD-5799-01A-11D-1598_121025_SN590_0187_BC191FACXX_s_4_rg.sorted.filtered	115212	646076	64680	8846
TCGA-CD-5800-01A-11D-1598_121025_SN590_0187_BC191FACXX_s_5_rg.sorted.filtered	115212	500436	59360	10074
TCGA-CE-A13K-10A-01D-A10R_120616_SN1120_0154_BD142VACXX_s_3_rg.sorted.filtered	115212	1945596	1188210	980816
TCGA-CF-A3MF-01A-12D-A21C_120914_SN590_0180_BC19KDACXX_s_1_rg.sorted.filtered	115212	1961484	1337116	1069328
TCGA-CG-4436-01A-01D-1154_130815_VM001_0003_VMR0003CXX_s_5_rg.sorted.filtered	115212	583174	94792	50960
TCGA-CG-4440-01A-01D-A326_131002_SN208_0497_AC2CLVACXX_s_5_rg.sorted.filtered	115212	564236	67394	15424
TCGA-CG-4440-10A-01D-A326_131002_SN208_0497_AC2CLVACXX_s_6_rg.sorted.filtered	115212	318046	41206	13588
TCGA-CG-4444-01A-01D-A326_131002_SN208_0497_AC2CLVACXX_s_7_rg.sorted.filtered	115212	564686	68644	17436
TCGA-CG-4444-10A-01D-A326_131002_SN208_0497_AC2CLVACXX_s_8_rg.sorted.filtered	115212	637614	76580	20202
TCGA-CG-4449-01A-01D-A326_131015_SN1440_0171_AC2DLBACXX_s_7_rg.sorted.filtered	115212	307362	31796	5414
TCGA-CK-4951-01A-01D-1405-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	15185182	13711866	12484318
TCGA-CK-4951-10A-01D-1405-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	16777360	15193904	13831802
TCGA-CM-4746-01A-01D-1405-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	18214816	16265308	14778714
TCGA-CM-4747-01A-01D-1405-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	16658028	15044790	13734700
TCGA-CM-4747-10A-01D-1405-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	16192526	14579032	13276318
TCGA-CM-4748-01A-01D-1405-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	10380084	9098572	8197494
TCGA-CM-4748-10A-01D-1405-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	12713974	11333566	10264382
TCGA-CM-4752-10A-01D-1405-02_IlluminaHiSeq-DNASeq_whole.filtered	115212	11493546	9105844	8336114
TCGA-CN-4735-10A-01D-1431_120412_SN208_0284_BD0T51ACXX_s_2_rg.sorted.filtered	115212	3521744	2630878	1935094
TCGA-CQ-5327-01A-01D-1681_120425_SN1222_0100_BD0T1VACXX_s_2_rg.sorted.filtered	115212	2195108	1417196	1176102
TCGA-CQ-5329-01A-01D-1681_120425_SN1222_0100_BD0T1VACXX_s_3_rg.sorted.filtered	115212	2742464	2001242	1761946
TCGA-CS-4938-01B-11D-1891_130919_SN590_0238_AC29TRACXX_s_1_rg.sorted.filtered	115212	680286	78978	12474
TCGA-CV-6939-11A-01D-1911_120526_SN208_0303_BD12PWACXX_s_3_rg.sorted.filtered	115212	2343856	1525594	1285856
TCGA-CX-7085-10A-01D-2317_120730_SN1222_0140_AC11GKACXX_s_3_rg.sorted.filtered	115212	1999322	992532	794166
TCGA-D1-A16X-01A-11D-A12F_120413_SN1120_0132_AD0T6RACXX_s_4_rg.sorted.filtered	115212	5123342	3997884	3016294
TCGA-D1-A17N-10A-01D-A12F_120413_SN1120_0133_BC0J8UACXX_s_4_rg.sorted.filtered	115212	2191322	1383750	1108444
TCGA-D3-A2J6-06A-11D-A18Z_120517_SN208_0300_BC0VYMACXX_s_4_rg.sorted.filtered	115212	2000568	1383748	1180932
TCGA-D3-A3CC-06A-11D-A18Z_120626_SN590_0164_BC0VMVACXX_s_5_rg.sorted.filtered	115212	1620992	1026794	842824
TCGA-D6-6825-01A-21D-1911_120518_SN1120_0143_BC0VN6ACXX_s_2_rg.sorted.filtered	115212	1744038	1045352	855952
TCGA-D7-6820-10A-01D-1880_121220_SN1120_0207_BC1JALACXX_s_4_rg.sorted.filtered	115212	740484	459096	149134
TCGA-D9-A1JW-06A-11D-A18Z_120517_SN208_0300_BC0VYMACXX_s_3_rg.sorted.filtered	115212	1987362	1414016	1186616
TCGA-D9-A1JX-10A-01D-A18Z_120518_SN1120_0142_AC0VG4ACXX_s_7_rg.sorted.filtered	115212	1684738	1043956	866896
TCGA-D9-A1X3-01A-11D-A18Y_120718_SN208_0415_AC116EACXX_s_1_rg.sorted.filtered	115212	1878626	1140000	915614
TCGA-DA-A1I7-06A-22D-A18Y_120730_SN208_0419_AC13W9ACXX_s_4_rg.sorted.filtered	115212	2493286	1657030	1399032
TCGA-DA-A1I8-06A-11D-A18Y_120730_SN208_0419_AC13W9ACXX_s_5_rg.sorted.filtered	115212	2138086	1359762	1152318
TCGA-DJ-A13P-01A-11D-A10R_120617_SN1222_0117_BD1414ACXX_s_5_rg.sorted.filtered	115212	2128404	1332580	1114474
TCGA-DJ-A13U-01A-11D-A10R_120616_SN1120_0153_AC0WMJACXX_s_3_rg.sorted.filtered	115212	2439118	1260696	1046068
TCGA-DJ-A1QF-01A-12D-A14U_120629_SN1120_0167_AC0WMBACXX_s_4_rg.sorted.filtered	115212	2188472	1237590	1022492
TCGA-DJ-A1QH-01A-21D-A14U_120629_SN1222_0121_BD143UACXX_s_7_rg.sorted.filtered	115212	3345394	1377170	1164548
TCGA-DJ-A1QM-01A-11D-A14U_120629_SN1120_0167_AC0WMBACXX_s_3_rg.sorted.filtered	115212	2818090	1231998	1031714
TCGA-DJ-A1QN-01A-11D-A14U_120629_SN1120_0168_BD1454ACXX_s_1_rg.sorted.filtered	115212	2490926	1390208	1170078
TCGA-DJ-A1QO-01A-11D-A14U_120629_SN1120_0168_BD1454ACXX_s_6_rg.sorted.filtered	115212	2332708	1219190	1006096
TCGA-DJ-A1QO-10A-01D-A14U_120629_SN1120_0168_BD1454ACXX_s_8_rg.sorted.filtered	115212	2061504	1035938	846454
TCGA-DU-6542-01A-11D-1891_130919_SN590_0238_AC29TRACXX_s_2_rg.sorted.filtered	115212	537278	67028	9246
TCGA-EE-A29C-06A-21D-A18Y_120807_SN590_0173_AC0VN5ACXX_s_2_rg.sorted.filtered	115212	2185854	1263802	1052350
TCGA-EE-A29E-06A-11D-A18Y_120729_SN1120_0179_AC11G3ACXX_s_4_rg.sorted.filtered	115212	2361034	1673754	1370820
